0	4	SAEM
0	4	SAEM
1	1.38384731068385	SAEM
1	1.38384731068385	SAEM
2	1.38243079764813	SAEM
2	1.38243079764813	SAEM
3	2.0325326078686	SAEM
3	2.0325326078686	SAEM
4	1.46317826868237	SAEM
4	1.46317826868237	SAEM
5	1.35760195505938	SAEM
5	1.35760195505938	SAEM
6	1.11017154360622	SAEM
6	1.11017154360622	SAEM
7	0.532929541781518	SAEM
7	0.532929541781518	SAEM
8	0.324849062852255	SAEM
8	0.324849062852255	SAEM
9	0.159536982917339	SAEM
9	0.159536982917339	SAEM
10	0.0963657136195287	SAEM
10	0.0963657136195287	SAEM
11	0.109473492857894	SAEM
11	0.109473492857894	SAEM
12	0.0605254736022019	SAEM
12	0.0605254736022019	SAEM
13	0.0683694933826847	SAEM
13	0.0683694933826847	SAEM
14	0.0586548656842099	SAEM
14	0.0586548656842099	SAEM
15	0.0578593893837928	SAEM
15	0.0578593893837928	SAEM
0	4	iSAEM
1	1.7904778555876	iSAEM
2	2.24669078401507	iSAEM
3	2.25940145448229	iSAEM
4	2.00514666049628	iSAEM
5	1.54866989846832	iSAEM
6	1.0565678750413	iSAEM
7	0.677346998666293	iSAEM
8	0.770453207081776	iSAEM
9	0.430661063599078	iSAEM
10	0.220308507258153	iSAEM
11	0.160711841612519	iSAEM
12	0.167979996672821	iSAEM
13	0.223533860576726	iSAEM
14	0.208695590058973	iSAEM
15	0.197636755820213	iSAEM
16	0.154085460638761	iSAEM
17	0.145703436547437	iSAEM
18	0.141991402159883	iSAEM
19	0.127002828577879	iSAEM
20	0.111055157180996	iSAEM
21	0.0874213359223508	iSAEM
22	0.0734540665805148	iSAEM
23	0.061172185411677	iSAEM
24	0.106829355608581	iSAEM
25	0.139057721832498	iSAEM
26	0.114401623326106	iSAEM
27	0.124383147811383	iSAEM
28	0.104817538809173	iSAEM
29	0.0836806408574115	iSAEM
30	0.0812398038809928	iSAEM
0	4	vrTTEM
1	0.0109943553633133	vrTTEM
2	0.0323382165228331	vrTTEM
3	0.0544223831317125	vrTTEM
4	0.0700694393777112	vrTTEM
5	0.0790483719932241	vrTTEM
6	0.0783797501502725	vrTTEM
7	0.076865388654571	vrTTEM
8	0.0727335458292212	vrTTEM
9	0.0675188388993867	vrTTEM
10	0.0627592760426717	vrTTEM
11	0.0593012941775989	vrTTEM
12	0.0592509098045156	vrTTEM
13	0.0600514315325993	vrTTEM
14	0.0601832118121609	vrTTEM
15	0.0600025790355828	vrTTEM
16	0.0584145312473113	vrTTEM
17	0.0533349116477601	vrTTEM
18	0.0524197290545794	vrTTEM
19	0.0518841460631735	vrTTEM
20	0.0500324957026369	vrTTEM
21	0.0466153995299975	vrTTEM
22	0.0445474119064619	vrTTEM
23	0.0436155596373888	vrTTEM
24	0.042768372958066	vrTTEM
25	0.0402030232174329	vrTTEM
26	0.0380585822659066	vrTTEM
27	0.0351894407046608	vrTTEM
28	0.0321503518247568	vrTTEM
29	0.0308994647987332	vrTTEM
30	0.0298983898302092	vrTTEM
0	4	fiTTEM
1	0.00715917897929352	fiTTEM
2	0.0137955420395784	fiTTEM
3	0.0139491795711274	fiTTEM
4	0.0130894994173844	fiTTEM
5	0.0118617959164236	fiTTEM
6	0.0113882826407243	fiTTEM
7	0.00915416039965413	fiTTEM
8	0.00972171355030012	fiTTEM
9	0.0101695510752317	fiTTEM
10	0.0104129584465154	fiTTEM
11	0.0108598727916119	fiTTEM
12	0.0123940616057126	fiTTEM
13	0.0119752246417819	fiTTEM
14	0.00920978410937711	fiTTEM
15	0.00817775476187926	fiTTEM
16	0.00909378581485509	fiTTEM
17	0.0104985794051675	fiTTEM
18	0.0109506939196535	fiTTEM
19	0.0122116870907251	fiTTEM
20	0.0116257932672888	fiTTEM
21	0.0101519615774304	fiTTEM
22	0.0102130765176865	fiTTEM
23	0.0101597612115576	fiTTEM
24	0.0111543309074467	fiTTEM
25	0.0112394550302358	fiTTEM
26	0.0120672452792428	fiTTEM
27	0.0114477874698644	fiTTEM
28	0.0112734055246363	fiTTEM
29	0.0123380057938667	fiTTEM
30	0.0112909380489002	fiTTEM
