Learning Rate	Train Loss	Train Acc.	
0.001000	79999600.000000	0.132812	
0.001000	79990104.000000	0.070312	
0.001000	79980624.000000	0.085938	
0.001000	79971136.000000	0.101562	
0.001000	79961656.000000	0.125000	
0.001000	79952168.000000	0.062500	
0.001000	79942680.000000	0.117188	
0.001000	79933200.000000	0.109375	
0.001000	79923720.000000	0.085938	
0.001000	79914240.000000	0.062500	
0.001000	79904752.000000	0.109375	
0.001000	79895264.000000	0.140625	
0.001000	79885792.000000	0.070312	
0.001000	79876312.000000	0.117188	
0.001000	79866816.000000	0.101562	
0.001000	79857336.000000	0.078125	
0.001000	79847856.000000	0.109375	
0.001000	79838360.000000	0.101562	
0.001000	79828904.000000	0.140625	
0.001000	79819416.000000	0.117188	
0.001000	79809936.000000	0.078125	
0.001000	79800448.000000	0.148438	
0.001000	79790960.000000	0.156250	
0.001000	79781488.000000	0.101562	
0.001000	79772008.000000	0.078125	
0.001000	79762520.000000	0.132812	
0.001000	79753056.000000	0.132812	
0.001000	79743560.000000	0.101562	
0.001000	79734080.000000	0.046875	
0.001000	79724608.000000	0.078125	
0.001000	79715128.000000	0.101562	
0.001000	79705648.000000	0.125000	
0.001000	79696176.000000	0.125000	
0.001000	79686688.000000	0.062500	
0.001000	79677200.000000	0.132812	
0.001000	79667736.000000	0.125000	
0.001000	79658248.000000	0.093750	
0.001000	79648760.000000	0.117188	
0.001000	79639296.000000	0.093750	
0.001000	79629816.000000	0.070312	
0.001000	79620344.000000	0.140625	
0.001000	79610856.000000	0.117188	
0.001000	79601376.000000	0.085938	
0.001000	79591912.000000	0.140625	
0.001000	79582432.000000	0.101562	
0.001000	79572944.000000	0.101562	
0.001000	79563472.000000	0.101562	
0.001000	79553992.000000	0.164062	
0.001000	79544512.000000	0.085938	
0.001000	79535040.000000	0.132812	
0.001000	79525560.000000	0.125000	
0.001000	79516080.000000	0.109375	
0.001000	79506608.000000	0.125000	
0.001000	79497136.000000	0.125000	
0.001000	79487656.000000	0.140625	
0.001000	79478192.000000	0.117188	
0.001000	79468712.000000	0.125000	
0.001000	79459232.000000	0.148438	
0.001000	79449752.000000	0.093750	
0.001000	79440272.000000	0.101562	
0.001000	79430808.000000	0.109375	
0.001000	79421328.000000	0.132812	
0.001000	79411856.000000	0.101562	
0.001000	79402384.000000	0.171875	
0.001000	79392904.000000	0.078125	
0.001000	79383432.000000	0.117188	
0.001000	79373960.000000	0.101562	
0.001000	79364480.000000	0.085938	
