Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000522	0.002480	24.328000	10.000000	
0.000440	0.001786	35.858000	31.730000	
0.000398	0.002355	42.700000	32.120000	
0.000378	0.004436	46.188000	26.030000	
0.000358	0.002645	49.188000	36.540000	
0.000346	0.002159	51.002000	42.190000	
0.000329	0.002226	53.700000	39.970000	
0.000319	0.001502	55.556000	48.520000	
0.000305	0.001508	57.552000	51.660000	
0.000290	0.001235	59.524000	57.170000	
0.000279	0.001433	61.296000	53.180000	
0.000274	0.001430	61.914000	54.410000	
0.000266	0.001643	63.016000	52.720000	
0.000273	0.002130	62.158000	47.390000	
0.000267	0.001300	63.140000	57.770000	
0.000253	0.001311	64.790000	58.220000	
0.000247	0.001344	65.714000	56.880000	
0.000245	0.001185	65.952000	60.920000	
0.000240	0.001125	66.888000	62.560000	
0.000238	0.001614	67.124000	54.430000	
0.000236	0.001081	67.462000	63.610000	
0.000230	0.001077	68.258000	63.270000	
0.000229	0.001151	68.296000	62.540000	
0.000224	0.001384	69.148000	59.760000	
0.000223	0.001141	69.206000	63.250000	
0.000222	0.001125	69.440000	63.230000	
0.000219	0.001288	70.020000	59.880000	
0.000221	0.001131	69.784000	64.800000	
0.000215	0.000941	70.446000	68.310000	
0.000216	0.000903	70.656000	68.460000	
0.000212	0.001120	70.592000	63.950000	
0.000211	0.001041	70.892000	66.370000	
0.000209	0.001031	71.162000	65.480000	
0.000208	0.001017	71.508000	65.950000	
0.000203	0.000971	71.970000	67.700000	
0.000201	0.000908	72.310000	69.540000	
0.000201	0.000964	72.374000	66.820000	
0.000201	0.001030	72.610000	65.000000	
0.000203	0.001171	72.138000	61.990000	
0.000200	0.000858	72.592000	70.150000	
0.000199	0.000962	72.850000	68.470000	
0.000196	0.001244	73.134000	62.130000	
0.000195	0.000983	73.296000	67.490000	
0.000192	0.001058	73.728000	65.050000	
0.000192	0.000932	73.876000	69.440000	
0.000190	0.001178	74.056000	64.040000	
0.000192	0.001036	74.000000	66.960000	
0.000201	0.001111	72.584000	63.760000	
0.000196	0.000947	73.162000	68.610000	
0.000192	0.000822	73.956000	71.970000	
0.000192	0.000821	73.958000	72.470000	
0.000188	0.000940	74.422000	69.310000	
0.000187	0.000846	74.258000	71.730000	
0.000187	0.000869	74.464000	70.110000	
0.000186	0.000843	74.618000	71.210000	
0.000188	0.000972	74.588000	67.790000	
0.000187	0.000834	74.384000	70.910000	
0.000189	0.000933	74.292000	68.960000	
0.000185	0.001120	74.902000	65.260000	
0.000186	0.000823	74.680000	72.420000	
0.000185	0.000848	74.612000	70.780000	
0.000183	0.000840	75.066000	71.850000	
0.000184	0.000812	74.890000	72.620000	
0.000183	0.000891	75.178000	70.960000	
0.000182	0.000811	75.332000	72.330000	
0.000181	0.000760	75.366000	74.190000	
0.000177	0.000743	75.882000	73.960000	
0.000179	0.000743	75.556000	74.160000	
0.000179	0.000811	75.800000	72.060000	
0.000179	0.000829	75.584000	71.730000	
0.000180	0.000898	75.528000	70.060000	
0.000180	0.000772	75.768000	73.290000	
0.000180	0.000792	75.512000	73.400000	
0.000180	0.000839	75.680000	72.480000	
0.000178	0.000860	75.814000	71.460000	
0.000178	0.000786	75.872000	73.390000	
0.000177	0.000780	76.052000	73.070000	
0.000175	0.000785	76.182000	73.630000	
0.000175	0.000905	76.286000	70.370000	
0.000176	0.000875	76.128000	71.930000	
0.000172	0.000726	76.902000	74.900000	
0.000169	0.000690	77.080000	76.300000	
0.000167	0.000680	77.388000	76.730000	
0.000167	0.000681	77.526000	76.620000	
0.000164	0.000678	77.716000	76.710000	
0.000166	0.000676	77.458000	76.690000	
0.000165	0.000676	77.704000	76.860000	
0.000165	0.000675	77.930000	76.830000	
0.000164	0.000671	77.848000	76.930000	
0.000165	0.000675	77.886000	77.030000	
0.000163	0.000671	78.058000	77.080000	
0.000163	0.000669	78.082000	77.120000	
0.000162	0.000669	78.188000	76.940000	
0.000162	0.000669	77.940000	76.920000	
0.000162	0.000665	78.266000	77.120000	
0.000162	0.000667	78.186000	77.090000	
0.000161	0.000667	78.202000	77.210000	
0.000161	0.000663	78.406000	77.250000	
0.000160	0.000665	78.612000	77.220000	
0.000159	0.000663	78.354000	77.430000	
0.000159	0.000668	78.392000	77.430000	
0.000160	0.000662	78.494000	77.480000	
0.000158	0.000660	78.638000	77.460000	
0.000159	0.000659	78.728000	77.540000	
0.000159	0.000661	78.658000	77.720000	
0.000157	0.000657	78.794000	77.530000	
0.000159	0.000660	78.772000	77.750000	
0.000157	0.000659	78.780000	77.550000	
0.000158	0.000658	78.716000	77.620000	
0.000157	0.000654	78.774000	77.810000	
0.000156	0.000652	78.846000	77.680000	
0.000157	0.000655	78.700000	77.870000	
0.000156	0.000657	78.938000	77.690000	
0.000157	0.000657	78.880000	77.560000	
0.000156	0.000651	79.126000	77.790000	
0.000156	0.000652	79.058000	77.760000	
0.000156	0.000657	79.218000	77.820000	
0.000155	0.000650	79.014000	77.740000	
0.000156	0.000654	79.382000	77.740000	
0.000155	0.000649	79.360000	77.950000	
0.000153	0.000647	79.138000	78.100000	
0.000154	0.000646	79.548000	78.210000	
0.000155	0.000646	79.340000	78.120000	
0.000153	0.000648	79.234000	78.040000	
0.000154	0.000648	79.246000	77.880000	
0.000154	0.000647	79.422000	78.020000	
0.000153	0.000646	79.152000	77.960000	
0.000154	0.000647	79.226000	77.880000	
0.000154	0.000646	79.386000	78.010000	
0.000153	0.000647	79.274000	78.030000	
0.000153	0.000647	79.516000	78.070000	
0.000154	0.000647	79.376000	77.980000	
0.000156	0.000647	79.310000	77.990000	
0.000155	0.000647	79.158000	77.900000	
0.000154	0.000649	79.510000	77.990000	
0.000153	0.000646	79.328000	77.910000	
0.000153	0.000646	79.240000	77.980000	
0.000154	0.000646	79.284000	78.000000	
0.000153	0.000646	79.360000	78.090000	
0.000155	0.000645	79.080000	78.120000	
0.000154	0.000645	79.264000	78.000000	
0.000154	0.000646	79.394000	78.130000	
0.000155	0.000645	79.336000	78.020000	
0.000153	0.000646	79.328000	78.060000	
0.000152	0.000645	79.444000	78.040000	
0.000155	0.000646	79.142000	78.050000	
0.000153	0.000647	79.300000	78.110000	
