Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000163	0.005128	10.832000	10.040000	
0.000164	0.315497	13.292000	10.770000	
0.000162	0.171441	14.306000	9.610000	
0.000160	0.040541	15.796000	10.570000	
0.000159	0.017200	16.564000	11.480000	
0.000157	0.010589	17.716000	11.380000	
0.000156	0.006497	19.474000	12.120000	
0.000154	0.004240	20.078000	14.860000	
0.000151	0.003815	21.288000	15.550000	
0.000148	0.003136	22.596000	17.420000	
0.000147	0.003099	23.052000	19.340000	
0.000145	0.002895	24.598000	20.460000	
0.000143	0.002549	25.134000	23.600000	
0.000142	0.002341	25.714000	25.410000	
0.000141	0.002096	26.156000	27.310000	
0.000140	0.002017	26.700000	27.860000	
0.000139	0.002012	27.394000	27.880000	
0.000138	0.001985	27.684000	28.370000	
0.000137	0.001974	28.196000	29.050000	
0.000137	0.001932	28.006000	30.000000	
