Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000151	2.196376	21.943333	53.690000	
0.000142	1.959601	57.415000	64.950000	
0.000119	1.372864	66.266667	73.800000	
0.000076	1.464290	74.100000	53.310000	
0.000133	1.494286	54.986667	67.680000	
0.000083	0.773210	70.733333	76.960000	
0.000044	0.509124	80.128333	83.750000	
0.000038	0.794186	80.823333	76.510000	
0.000041	0.433014	80.356667	87.230000	
0.000028	0.353048	87.876667	89.870000	
0.000024	0.317564	89.590000	90.740000	
0.000022	0.293141	90.441667	91.450000	
0.000020	0.271859	91.138333	92.040000	
0.000019	0.254205	91.696667	92.500000	
0.000018	0.240057	92.153333	93.100000	
