Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000105	0.002303	16.018000	9.990000	
0.000096	0.002335	22.494000	10.000000	
0.000089	0.002559	27.526000	10.000000	
0.000084	0.002776	32.226000	11.090000	
0.000082	0.001923	32.598000	27.050000	
0.000083	0.001822	33.242000	33.420000	
0.000079	0.001671	36.062000	37.750000	
0.000076	0.001686	39.316000	38.770000	
0.000073	0.002102	41.962000	34.680000	
0.000070	0.001480	44.080000	45.410000	
0.000068	0.001439	46.434000	47.240000	
0.000066	0.001775	47.956000	39.500000	
0.000064	0.001435	49.816000	47.780000	
0.000062	0.001457	51.622000	47.320000	
0.000063	0.001537	51.318000	44.600000	
0.000061	0.001449	52.542000	49.570000	
0.000058	0.001282	54.620000	52.340000	
0.000059	0.002164	54.762000	35.280000	
0.000061	0.001590	52.738000	47.440000	
0.000059	0.001383	54.582000	51.960000	
