Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000336	0.002288	17.996000	15.270000	14.804905	0.000005	
0.000328	0.013710	17.384000	11.070000	5.116895	0.000003	
0.000278	0.008563	25.096000	13.170000	3.331636	0.000002	
0.000258	0.003368	30.240000	10.590000	2.729920	0.000002	
0.000250	0.002020	32.390000	25.770000	3.587183	0.000001	
0.000236	0.001933	36.480000	30.110000	2.826543	0.000001	
0.000229	0.001747	38.228000	35.450000	4.378581	0.000001	
0.000220	0.001546	40.774000	42.070000	3.146647	0.000001	
0.000210	0.001542	44.258000	42.690000	3.163811	0.000001	
0.000203	0.001612	45.872000	41.920000	5.165606	0.000001	
0.000199	0.001385	47.472000	48.490000	4.483059	0.000001	
0.000192	0.001476	49.908000	45.690000	4.658192	0.000001	
0.000190	0.002214	50.042000	36.250000	6.261748	0.000001	
0.000186	0.002040	51.204000	40.910000	5.090620	0.000001	
0.000183	0.001673	52.278000	42.430000	5.934145	0.000001	
0.000177	0.001278	53.692000	52.940000	5.929988	0.000001	
0.000166	0.001429	56.806000	50.120000	4.379430	0.000001	
0.000158	0.001199	58.682000	56.120000	4.435577	0.000001	
0.000151	0.001313	61.038000	54.390000	4.811685	0.000001	
0.000154	0.001306	60.386000	54.060000	6.607167	0.000001	
0.000148	0.001240	62.212000	57.030000	4.860257	0.000001	
0.000141	0.001157	64.028000	59.330000	5.447176	0.000001	
0.000137	0.001110	64.676000	61.320000	5.813861	0.000001	
0.000128	0.001143	67.280000	60.310000	4.612782	0.000001	
0.000125	0.001004	67.794000	64.730000	5.894339	0.000001	
0.000118	0.000934	69.986000	67.040000	4.660521	0.000001	
0.000116	0.001142	70.282000	61.520000	5.799560	0.000001	
0.000117	0.001133	70.084000	62.190000	6.189320	0.000001	
0.000109	0.001051	72.074000	64.470000	4.812991	0.000001	
0.000106	0.000981	73.302000	66.990000	4.957057	0.000001	
0.000099	0.000965	74.466000	66.830000	4.879555	0.000001	
0.000096	0.000810	75.414000	72.120000	4.874934	0.000001	
0.000095	0.000996	75.582000	66.610000	5.402585	0.000001	
0.000092	0.000837	76.488000	71.680000	5.120787	0.000000	
0.000090	0.000749	77.100000	74.120000	5.051771	0.000000	
0.000085	0.000752	78.282000	74.970000	4.500361	0.000000	
0.000083	0.000745	79.086000	74.730000	4.392570	0.000000	
0.000079	0.000923	80.148000	69.720000	4.382557	0.000000	
0.000078	0.000938	80.166000	69.930000	4.760571	0.000000	
0.000078	0.000835	80.180000	72.550000	4.782696	0.000000	
0.000075	0.000891	81.364000	71.570000	4.591058	0.000000	
0.000074	0.000900	81.296000	70.750000	5.048919	0.000000	
0.000070	0.000739	82.474000	75.030000	4.255871	0.000000	
0.000066	0.000754	82.892000	75.000000	4.314711	0.000000	
0.000063	0.000808	83.934000	75.040000	3.990091	0.000000	
0.000062	0.000679	84.072000	77.900000	4.168647	0.000000	
0.000063	0.000787	84.338000	75.360000	4.655714	0.000000	
0.000061	0.000923	84.708000	71.550000	4.530566	0.000000	
0.000061	0.000653	84.464000	78.580000	4.697772	0.000000	
0.000058	0.000635	85.504000	79.140000	4.262616	0.000000	
0.000056	0.000772	85.910000	75.530000	4.266993	0.000000	
0.000054	0.000560	86.202000	81.500000	4.284610	0.000000	
0.000052	0.000656	86.886000	79.480000	4.228208	0.000000	
0.000051	0.000579	86.992000	81.390000	4.334458	0.000000	
0.000048	0.000622	87.702000	79.920000	4.014659	0.000000	
0.000049	0.000567	87.910000	81.920000	4.545438	0.000000	
0.000047	0.000614	88.260000	80.110000	3.934899	0.000000	
0.000046	0.000600	88.454000	81.220000	4.043698	0.000000	
0.000044	0.000649	89.082000	79.800000	3.774182	0.000000	
0.000050	0.000614	87.232000	80.790000	5.367002	0.000000	
0.000046	0.000648	88.144000	80.510000	4.074190	0.000000	
0.000044	0.000649	89.012000	78.760000	3.767918	0.000000	
0.000040	0.000709	89.820000	78.410000	3.484304	0.000000	
0.000038	0.000487	90.346000	84.030000	3.542111	0.000000	
0.000038	0.000523	90.428000	83.370000	3.906292	0.000000	
0.000036	0.000632	90.898000	81.120000	3.580652	0.000000	
0.000036	0.000670	91.030000	80.830000	3.824464	0.000000	
0.000036	0.000594	90.906000	82.370000	3.987980	0.000000	
0.000034	0.000546	91.426000	83.090000	3.640780	0.000000	
0.000033	0.000629	91.732000	81.520000	3.773275	0.000000	
0.000034	0.000584	91.314000	82.650000	4.325301	0.000000	
0.000031	0.000546	92.140000	84.000000	3.562189	0.000000	
0.000031	0.000568	91.934000	83.640000	3.822227	0.000000	
0.000029	0.000609	92.548000	82.520000	3.408208	0.000000	
0.000028	0.000542	92.938000	84.120000	3.511207	0.000000	
0.000028	0.000524	92.996000	84.560000	3.502262	0.000000	
0.000027	0.000501	93.206000	85.290000	3.459005	0.000000	
0.000027	0.000535	93.252000	84.410000	3.633151	0.000000	
0.000027	0.000609	93.048000	82.950000	4.033698	0.000000	
0.000026	0.000597	93.176000	83.530000	3.729817	0.000000	
0.000022	0.000453	94.526000	86.810000	2.838599	0.000000	
0.000019	0.000409	95.496000	87.780000	2.171501	0.000000	
