Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000525	0.002396	23.844000	12.340000	
0.000435	0.001794	36.644000	35.190000	
0.000383	0.001509	45.176000	46.570000	
0.000354	0.002556	50.866000	30.360000	
0.000358	0.001581	49.374000	47.860000	
0.000305	0.001419	57.762000	50.720000	
0.000276	0.001216	61.876000	57.670000	
0.000250	0.001154	65.622000	61.100000	
0.000225	0.001219	69.182000	61.360000	
0.000210	0.000937	71.156000	67.010000	
0.000192	0.000930	73.728000	69.230000	
0.000187	0.000967	74.528000	69.340000	
0.000169	0.000757	77.174000	74.450000	
0.000155	0.000875	79.164000	72.260000	
0.000146	0.000763	80.270000	75.210000	
0.000137	0.000679	81.618000	77.850000	
0.000133	0.000672	82.066000	77.760000	
0.000125	0.000696	83.072000	77.670000	
0.000116	0.000595	84.452000	80.280000	
0.000114	0.000777	84.652000	76.180000	
0.000108	0.000568	85.424000	80.950000	
0.000103	0.000634	86.214000	79.480000	
0.000099	0.000705	86.918000	78.030000	
0.000094	0.000604	87.406000	81.020000	
0.000089	0.000659	87.808000	80.510000	
0.000088	0.000582	88.230000	82.380000	
0.000084	0.000502	88.592000	83.790000	
0.000081	0.000716	89.134000	78.720000	
0.000080	0.000542	89.204000	82.390000	
0.000075	0.000594	90.062000	82.790000	
0.000072	0.000548	90.126000	83.150000	
0.000069	0.000530	90.634000	83.640000	
0.000067	0.000511	90.912000	84.200000	
0.000064	0.000503	91.308000	84.680000	
0.000061	0.000701	91.840000	80.090000	
0.000059	0.000595	92.114000	82.690000	
0.000059	0.000560	91.840000	83.650000	
0.000056	0.000629	92.558000	82.410000	
0.000053	0.000572	92.878000	84.530000	
0.000049	0.000523	93.338000	85.200000	
0.000050	0.000603	93.122000	83.780000	
0.000050	0.000509	93.190000	84.950000	
0.000048	0.000714	93.482000	81.070000	
0.000047	0.000527	93.550000	85.220000	
0.000045	0.000535	94.056000	84.890000	
0.000042	0.000562	94.218000	84.800000	
0.000042	0.000554	94.234000	85.000000	
0.000040	0.000489	94.666000	86.430000	
0.000039	0.000499	94.658000	86.240000	
0.000035	0.000493	95.406000	86.670000	
0.000036	0.000569	95.074000	85.010000	
0.000035	0.000518	95.210000	86.050000	
0.000034	0.000464	95.330000	87.330000	
0.000034	0.000575	95.326000	85.910000	
0.000031	0.000605	95.734000	84.890000	
0.000031	0.000503	95.888000	87.240000	
0.000031	0.000530	95.760000	86.940000	
0.000031	0.000692	95.862000	83.670000	
0.000030	0.000499	95.930000	86.740000	
0.000028	0.000639	96.210000	84.680000	
0.000028	0.000569	96.038000	86.070000	
0.000027	0.000562	96.488000	86.000000	
0.000025	0.000617	96.602000	85.150000	
0.000024	0.000538	96.688000	86.980000	
0.000022	0.000506	97.084000	87.300000	
0.000021	0.000523	97.138000	87.460000	
0.000021	0.000550	97.054000	86.390000	
0.000021	0.000531	97.200000	87.680000	
0.000018	0.000510	97.514000	87.870000	
0.000020	0.000552	97.426000	87.240000	
0.000021	0.000499	97.120000	87.830000	
0.000018	0.000602	97.540000	86.490000	
0.000018	0.000516	97.576000	88.380000	
0.000017	0.000527	97.738000	87.760000	
0.000017	0.000591	97.744000	87.060000	
0.000018	0.000591	97.552000	87.460000	
0.000018	0.000520	97.598000	88.080000	
0.000020	0.000534	97.296000	88.030000	
0.000018	0.000510	97.666000	88.200000	
0.000017	0.000548	97.698000	88.160000	
0.000012	0.000425	98.462000	90.180000	
0.000008	0.000408	99.074000	90.310000	
0.000007	0.000400	99.180000	90.440000	
0.000006	0.000403	99.300000	90.430000	
0.000006	0.000403	99.372000	90.370000	
0.000006	0.000404	99.386000	90.330000	
0.000006	0.000408	99.406000	90.450000	
0.000006	0.000406	99.440000	90.550000	
0.000005	0.000404	99.526000	90.480000	
0.000005	0.000404	99.510000	90.550000	
0.000005	0.000405	99.496000	90.630000	
0.000005	0.000407	99.542000	90.460000	
0.000004	0.000410	99.630000	90.500000	
0.000005	0.000411	99.534000	90.680000	
0.000004	0.000409	99.622000	90.600000	
0.000004	0.000408	99.628000	90.620000	
0.000004	0.000409	99.648000	90.580000	
0.000004	0.000411	99.630000	90.580000	
0.000004	0.000416	99.596000	90.610000	
0.000004	0.000412	99.584000	90.450000	
0.000004	0.000412	99.662000	90.700000	
0.000004	0.000414	99.644000	90.550000	
0.000004	0.000416	99.690000	90.520000	
0.000004	0.000415	99.676000	90.650000	
0.000004	0.000420	99.690000	90.710000	
0.000004	0.000421	99.680000	90.610000	
0.000004	0.000420	99.722000	90.680000	
0.000004	0.000420	99.680000	90.650000	
0.000004	0.000423	99.714000	90.570000	
0.000003	0.000426	99.688000	90.530000	
0.000003	0.000423	99.706000	90.580000	
0.000003	0.000420	99.718000	90.690000	
0.000003	0.000424	99.756000	90.590000	
0.000003	0.000427	99.742000	90.590000	
0.000003	0.000424	99.792000	90.590000	
0.000003	0.000423	99.696000	90.620000	
0.000003	0.000428	99.740000	90.550000	
0.000003	0.000432	99.794000	90.700000	
0.000003	0.000433	99.766000	90.710000	
0.000003	0.000429	99.778000	90.670000	
0.000003	0.000427	99.788000	90.740000	
0.000003	0.000428	99.806000	90.680000	
0.000003	0.000428	99.814000	90.660000	
0.000003	0.000428	99.804000	90.640000	
0.000003	0.000429	99.790000	90.800000	
0.000003	0.000429	99.802000	90.740000	
0.000003	0.000428	99.774000	90.730000	
0.000003	0.000429	99.812000	90.770000	
0.000003	0.000427	99.776000	90.730000	
0.000003	0.000429	99.776000	90.600000	
0.000003	0.000430	99.828000	90.680000	
0.000003	0.000429	99.792000	90.750000	
0.000003	0.000430	99.794000	90.630000	
0.000003	0.000428	99.790000	90.650000	
0.000003	0.000428	99.788000	90.670000	
0.000003	0.000427	99.790000	90.700000	
0.000003	0.000427	99.814000	90.660000	
0.000003	0.000427	99.800000	90.690000	
0.000003	0.000429	99.800000	90.740000	
0.000003	0.000428	99.772000	90.700000	
0.000003	0.000429	99.808000	90.650000	
0.000003	0.000430	99.810000	90.710000	
0.000003	0.000428	99.798000	90.640000	
0.000003	0.000430	99.824000	90.690000	
0.000003	0.000428	99.806000	90.700000	
0.000003	0.000428	99.798000	90.780000	
0.000003	0.000430	99.818000	90.730000	
0.000003	0.000429	99.860000	90.710000	
0.000003	0.000428	99.786000	90.750000	
0.000003	0.000429	99.818000	90.710000	
