Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000814	0.035240	11.884000	10.110000	11.178659	0.000100	
0.000575	0.009046	15.928000	14.210000	1.407266	0.000100	
0.000533	0.006043	21.110000	18.050000	1.332377	0.000100	
0.000500	0.002876	26.968000	22.470000	1.385935	0.000100	
0.000470	0.002246	30.734000	25.100000	1.891276	0.000100	
0.000450	0.001812	33.688000	35.290000	2.563707	0.000100	
0.000430	0.001662	37.382000	38.480000	2.475316	0.000100	
0.000423	0.001750	39.152000	38.390000	3.107390	0.000100	
0.000404	0.001598	41.954000	40.990000	2.302245	0.000100	
0.000391	0.001599	43.472000	41.910000	2.748143	0.000100	
0.000385	0.001489	45.234000	44.880000	3.021098	0.000100	
0.000374	0.001557	46.910000	42.020000	2.713788	0.000100	
0.000365	0.001485	47.928000	45.230000	3.043180	0.000100	
0.000355	0.001355	49.564000	49.340000	2.995714	0.000100	
0.000339	0.001396	52.066000	48.620000	2.764964	0.000100	
0.000327	0.001329	54.008000	51.240000	3.428868	0.000100	
0.000321	0.001548	55.250000	46.140000	3.842305	0.000100	
0.000306	0.001250	57.198000	54.000000	3.128102	0.000100	
0.000286	0.001483	60.096000	49.310000	3.424713	0.000100	
0.000276	0.001166	61.406000	58.710000	3.544622	0.000100	
0.000267	0.001199	63.230000	56.870000	3.743804	0.000100	
0.000254	0.001069	65.006000	62.310000	3.381381	0.000100	
0.000247	0.001358	65.992000	54.950000	4.102748	0.000100	
0.000249	0.001187	65.674000	59.580000	3.332766	0.000100	
0.000230	0.001078	68.068000	62.950000	3.352696	0.000100	
0.000217	0.001151	70.282000	62.770000	3.187842	0.000100	
0.000207	0.001054	71.740000	64.610000	3.132231	0.000100	
0.000205	0.001042	71.980000	64.360000	3.628642	0.000100	
0.000192	0.000824	73.508000	71.280000	3.158620	0.000100	
0.000188	0.000816	74.546000	71.650000	3.315036	0.000100	
0.000179	0.000872	75.276000	71.220000	3.035047	0.000100	
0.000178	0.000834	75.828000	71.810000	3.424836	0.000100	
0.000168	0.000699	77.054000	75.700000	2.883261	0.000100	
0.000160	0.000772	78.074000	73.640000	3.018596	0.000100	
0.000156	0.000923	78.614000	70.530000	3.092601	0.000100	
0.000148	0.000816	79.798000	72.940000	3.116434	0.000100	
0.000147	0.000757	80.084000	74.720000	3.181434	0.000100	
0.000139	0.000846	81.168000	72.400000	3.066209	0.000100	
0.000135	0.000648	81.840000	78.130000	2.966515	0.000100	
0.000128	0.000732	82.564000	75.750000	2.729578	0.000100	
0.000125	0.000833	83.172000	73.980000	3.024007	0.000100	
0.000121	0.000686	83.684000	77.610000	2.981525	0.000100	
0.000120	0.000706	83.872000	76.830000	2.975596	0.000100	
0.000113	0.000599	84.802000	79.380000	2.889109	0.000100	
0.000105	0.000623	85.666000	80.340000	2.668090	0.000100	
0.000105	0.000631	85.546000	79.280000	2.929050	0.000100	
0.000100	0.000612	86.592000	79.740000	2.584354	0.000100	
0.000098	0.000761	86.946000	76.630000	2.729662	0.000100	
0.000096	0.000556	86.874000	82.040000	2.972524	0.000100	
0.000092	0.000554	87.596000	81.750000	2.764972	0.000100	
0.000087	0.000796	88.296000	75.970000	2.536747	0.000100	
0.000086	0.000531	88.460000	83.590000	2.787402	0.000100	
0.000082	0.000516	88.798000	83.510000	2.604304	0.000100	
0.000079	0.000500	89.314000	84.210000	2.529437	0.000100	
0.000075	0.000515	89.868000	83.680000	2.563417	0.000100	
0.000073	0.000516	90.254000	83.610000	2.521112	0.000100	
0.000073	0.000523	89.926000	83.360000	2.803963	0.000100	
0.000070	0.000508	90.734000	84.390000	2.528986	0.000100	
0.000068	0.000575	90.644000	82.480000	2.631555	0.000100	
0.000065	0.000564	91.122000	83.010000	2.478280	0.000100	
0.000064	0.000533	91.374000	84.230000	2.558912	0.000100	
0.000063	0.000591	91.426000	82.490000	2.539619	0.000100	
0.000058	0.000558	92.142000	83.270000	2.366877	0.000100	
0.000056	0.000507	92.402000	85.080000	2.517230	0.000100	
0.000055	0.000491	92.466000	85.640000	2.505775	0.000100	
0.000053	0.000622	92.658000	82.470000	2.430639	0.000100	
0.000053	0.000563	92.742000	84.820000	2.570765	0.000100	
0.000051	0.000473	93.138000	86.070000	2.440988	0.000100	
0.000049	0.000575	93.410000	84.130000	2.452521	0.000100	
0.000047	0.000566	93.618000	83.900000	2.384245	0.000100	
0.000045	0.000524	93.818000	85.460000	2.397674	0.000100	
