Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000423	1.185080	14.404000	10.000000	23.028903	0.000100	
0.000437	36.538571	12.534000	10.000000	13.742818	0.000100	
0.000342	0.406154	18.176000	12.990000	2.766078	0.000100	
0.000297	0.017569	21.236000	15.100000	1.457845	0.000100	
0.000283	0.003610	23.694000	20.620000	1.018014	0.000100	
0.000278	0.002166	23.768000	23.830000	0.886672	0.000100	
0.000273	0.001975	25.286000	25.950000	0.795394	0.000100	
0.000269	0.001904	27.002000	29.110000	0.844588	0.000100	
0.000264	0.001903	28.976000	29.430000	1.245070	0.000100	
0.000254	0.001939	30.862000	28.370000	1.524405	0.000100	
0.000253	0.001865	31.634000	29.170000	3.658577	0.000100	
0.000247	0.001742	33.102000	34.590000	2.403262	0.000100	
0.000241	0.001713	34.796000	35.700000	3.063137	0.000100	
0.000237	0.001767	36.724000	34.960000	3.277072	0.000100	
0.000232	0.001901	38.402000	32.100000	3.190327	0.000100	
0.000227	0.001592	39.650000	40.950000	2.627970	0.000100	
0.000220	0.001590	41.096000	40.450000	2.261504	0.000100	
0.000217	0.001581	42.440000	40.480000	3.373545	0.000100	
0.000212	0.001594	43.534000	41.380000	2.935897	0.000100	
0.000210	0.001627	44.286000	40.080000	3.172542	0.000100	
0.000209	0.001619	45.316000	41.190000	3.555822	0.000100	
0.000208	0.001523	45.254000	44.420000	4.296783	0.000100	
0.000204	0.001459	46.368000	46.360000	3.288938	0.000100	
0.000199	0.001480	47.562000	45.380000	3.077945	0.000100	
0.000196	0.001494	48.530000	44.650000	3.361015	0.000100	
0.000195	0.001454	48.818000	46.550000	3.979859	0.000100	
0.000193	0.001423	49.348000	48.310000	3.874683	0.000100	
0.000191	0.001517	49.872000	45.440000	3.948815	0.000100	
0.000187	0.001423	51.024000	48.230000	3.507519	0.000100	
0.000183	0.001361	52.452000	50.500000	3.736064	0.000100	
0.000177	0.001387	53.518000	49.970000	3.561238	0.000100	
0.000180	0.001411	53.196000	49.050000	4.726892	0.000100	
0.000174	0.001272	55.144000	54.270000	3.710744	0.000100	
0.000173	0.001502	54.982000	46.520000	4.451855	0.000100	
0.000168	0.001219	56.476000	55.390000	3.717880	0.000100	
0.000164	0.001637	57.238000	44.340000	3.865630	0.000100	
0.000168	0.001301	56.752000	53.770000	4.860965	0.000100	
0.000161	0.001215	58.470000	56.820000	4.061629	0.000100	
0.000157	0.001244	59.856000	55.700000	3.737795	0.000100	
0.000154	0.001264	60.348000	56.400000	4.016466	0.000100	
0.000150	0.001096	61.452000	60.680000	3.839357	0.000100	
0.000147	0.001218	62.234000	58.060000	3.839235	0.000100	
0.000145	0.001144	62.716000	60.040000	4.259609	0.000100	
0.000141	0.001045	63.968000	63.220000	4.079693	0.000100	
0.000135	0.001082	65.142000	61.610000	3.581042	0.000100	
0.000132	0.001264	66.226000	57.100000	3.882302	0.000100	
0.000135	0.001014	65.610000	64.810000	4.764566	0.000100	
0.000130	0.001016	66.826000	64.400000	3.903525	0.000100	
0.000128	0.001372	67.704000	56.330000	4.236094	0.000100	
0.000127	0.001003	67.756000	65.060000	4.851426	0.000100	
0.000126	0.001194	67.738000	60.270000	4.500927	0.000100	
0.000126	0.001022	68.082000	65.060000	4.843327	0.000100	
0.000119	0.000969	69.398000	66.250000	3.995477	0.000100	
0.000115	0.001111	70.538000	64.290000	3.562605	0.000100	
0.000114	0.000994	71.496000	65.500000	4.597738	0.000100	
0.000112	0.000980	71.414000	66.660000	4.075633	0.000100	
0.000112	0.001224	71.768000	60.260000	4.680708	0.000100	
0.000114	0.001118	71.414000	63.650000	4.320264	0.000100	
0.000106	0.001068	73.216000	64.130000	3.245728	0.000100	
0.000104	0.000870	73.628000	70.240000	4.109164	0.000100	
0.000099	0.001077	74.496000	65.470000	3.629076	0.000100	
0.000101	0.000938	74.282000	68.390000	4.411116	0.000100	
0.000101	0.000913	74.402000	69.500000	4.421066	0.000100	
0.000097	0.000913	75.398000	69.500000	3.730866	0.000100	
