Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000107	0.002303	11.456000	10.010000	
0.000102	0.002306	20.028000	10.610000	
0.000097	0.002337	22.108000	10.000000	
0.000092	0.002449	25.574000	10.010000	
0.000087	0.002289	27.858000	15.320000	
0.000084	0.001974	31.304000	22.470000	
0.000082	0.001801	32.926000	31.480000	
0.000080	0.001809	34.266000	31.300000	
0.000078	0.001771	37.198000	36.550000	
0.000078	0.001895	37.660000	31.600000	
0.000076	0.001641	38.774000	38.420000	
0.000074	0.001702	40.342000	37.380000	
0.000072	0.001536	42.320000	42.930000	
0.000071	0.002518	43.500000	33.070000	
0.000070	0.001452	43.898000	46.200000	
0.000068	0.001446	45.842000	46.540000	
0.000067	0.001577	46.934000	43.540000	
0.000066	0.001463	47.840000	45.870000	
0.000065	0.001366	48.742000	49.690000	
0.000063	0.001343	50.350000	50.410000	
