Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.001235	0.005652	17.434000	14.390000	6.632359	0.000010	
0.000962	0.002067	26.566000	28.720000	1.723854	0.000010	
0.000888	0.001724	32.440000	34.530000	2.194567	0.000010	
0.000824	0.001673	37.828000	36.350000	2.875825	0.000010	
0.000766	0.001633	43.294000	39.990000	3.266551	0.000010	
0.000709	0.001430	48.076000	48.210000	3.162539	0.000010	
0.000653	0.001421	52.424000	50.500000	3.545816	0.000010	
0.000608	0.001282	55.668000	54.870000	3.747653	0.000010	
0.000561	0.001170	59.450000	58.890000	3.750519	0.000010	
0.000524	0.001119	62.454000	61.120000	3.898263	0.000010	
0.000484	0.001002	65.388000	64.800000	3.353893	0.000010	
0.000450	0.001128	68.176000	62.300000	3.622180	0.000010	
0.000431	0.000893	69.292000	68.120000	3.660712	0.000010	
0.000395	0.000910	71.900000	69.140000	3.473772	0.000010	
0.000377	0.001139	73.228000	63.960000	3.579823	0.000010	
0.000354	0.000794	74.992000	73.300000	3.373025	0.000010	
0.000331	0.000911	76.808000	70.330000	3.373050	0.000010	
0.000320	0.000809	77.728000	73.890000	3.243149	0.000010	
0.000294	0.000843	79.550000	72.990000	3.185917	0.000010	
0.000276	0.000622	80.766000	79.000000	3.031401	0.000010	
0.000259	0.000675	81.786000	77.760000	2.986377	0.000010	
0.000245	0.000640	82.774000	78.330000	3.043377	0.000010	
0.000230	0.000643	83.972000	78.790000	2.924139	0.000010	
0.000223	0.000619	84.468000	79.710000	3.004239	0.000010	
0.000215	0.000851	84.736000	74.670000	3.030959	0.000010	
0.000202	0.000630	85.820000	79.740000	2.931233	0.000010	
0.000194	0.000694	86.536000	78.930000	2.969872	0.000010	
0.000182	0.000554	87.370000	82.100000	2.700126	0.000010	
0.000172	0.000612	87.928000	81.020000	2.852279	0.000010	
0.000167	0.000495	88.326000	84.100000	2.872060	0.000010	
0.000160	0.000611	88.590000	80.960000	2.818685	0.000010	
0.000153	0.000474	89.164000	84.570000	2.786833	0.000010	
0.000145	0.000532	89.596000	83.110000	2.700079	0.000010	
0.000137	0.000496	90.208000	83.930000	2.722277	0.000010	
0.000132	0.000610	90.548000	81.130000	2.722208	0.000010	
0.000124	0.000542	91.208000	83.780000	2.694144	0.000010	
0.000126	0.000518	91.054000	83.800000	2.891682	0.000010	
0.000122	0.000667	91.466000	81.550000	2.829085	0.000010	
0.000116	0.000485	91.720000	85.420000	2.725586	0.000010	
0.000109	0.000541	92.306000	84.140000	2.685346	0.000010	
0.000104	0.000573	92.556000	83.450000	2.773484	0.000010	
0.000101	0.000522	92.820000	84.710000	2.721146	0.000010	
0.000094	0.000532	93.306000	85.110000	2.579959	0.000010	
0.000090	0.000432	93.628000	87.320000	2.583238	0.000010	
0.000081	0.000645	94.274000	83.220000	2.525597	0.000010	
0.000085	0.000533	93.932000	85.200000	2.697606	0.000010	
0.000079	0.000454	94.406000	87.120000	2.601481	0.000010	
0.000075	0.000509	94.650000	86.070000	2.549761	0.000010	
0.000072	0.000475	94.822000	86.720000	2.497055	0.000010	
0.000069	0.000556	95.184000	85.260000	2.600125	0.000010	
0.000069	0.000530	95.042000	85.640000	2.637917	0.000010	
0.000063	0.000477	95.368000	87.360000	2.455130	0.000010	
0.000057	0.000536	95.950000	86.790000	2.363027	0.000010	
0.000058	0.000473	95.976000	87.690000	2.438478	0.000010	
0.000056	0.000585	96.056000	85.960000	2.419588	0.000010	
0.000052	0.000465	96.216000	88.290000	2.414663	0.000010	
0.000052	0.000521	96.296000	87.080000	2.413212	0.000010	
0.000049	0.000493	96.464000	87.300000	2.319346	0.000010	
0.000048	0.000548	96.474000	86.770000	2.458860	0.000010	
0.000050	0.000550	96.420000	87.020000	2.470069	0.000010	
0.000043	0.000551	96.936000	87.210000	2.235011	0.000010	
0.000040	0.000491	97.110000	88.400000	2.227179	0.000010	
0.000039	0.000517	97.206000	88.360000	2.197737	0.000010	
0.000035	0.000542	97.460000	87.740000	2.075928	0.000010	
0.000034	0.000532	97.554000	88.130000	2.147889	0.000010	
0.000035	0.000540	97.482000	87.840000	2.132857	0.000010	
0.000034	0.000571	97.536000	87.990000	2.222525	0.000010	
0.000036	0.000537	97.430000	88.510000	2.257508	0.000010	
0.000029	0.000563	97.978000	88.090000	1.996964	0.000010	
0.000029	0.000627	97.950000	86.860000	2.085158	0.000010	
0.000027	0.000576	98.086000	88.010000	1.945342	0.000010	
0.000026	0.000582	98.130000	88.020000	2.000473	0.000010	
