Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000330	13.815713	13.842000	9.660000	
0.000642	21.127761	15.588000	11.120000	
0.001301	4.064268	12.542000	9.740000	
0.000524	0.203840	12.974000	9.930000	
0.000403	0.047261	12.762000	10.750000	
0.000372	0.005330	11.754000	15.790000	
0.000338	0.002540	14.426000	16.340000	
0.000321	0.002425	18.898000	19.750000	
0.000302	0.002180	18.950000	20.440000	
0.000291	0.002085	22.022000	22.800000	
0.000286	0.002015	23.960000	23.580000	
0.000279	0.001985	25.208000	25.880000	
0.000276	0.001932	26.278000	28.150000	
0.000270	0.001908	27.628000	28.790000	
0.000264	0.001947	28.968000	27.050000	
0.000263	0.001911	30.338000	28.150000	
0.000255	0.001806	31.376000	31.470000	
0.000251	0.001778	32.770000	33.650000	
0.000246	0.001806	33.994000	34.410000	
0.000243	0.001791	35.492000	35.100000	
0.000240	0.001795	36.690000	35.550000	
0.000235	0.001658	37.298000	39.410000	
0.000231	0.001623	38.588000	39.890000	
0.000228	0.001615	39.768000	40.300000	
0.000226	0.001630	40.474000	40.290000	
0.000224	0.001635	40.320000	40.220000	
0.000223	0.001588	40.928000	42.160000	
0.000220	0.001569	41.848000	42.340000	
0.000218	0.001552	42.394000	42.430000	
0.000216	0.001624	42.656000	41.270000	
0.000215	0.001508	43.462000	43.870000	
0.000215	0.001545	43.692000	42.600000	
0.000211	0.001575	44.250000	43.820000	
0.000209	0.001545	44.792000	43.000000	
0.000209	0.001466	45.232000	45.870000	
0.000205	0.001476	45.678000	45.910000	
0.000204	0.001418	46.570000	47.010000	
0.000203	0.001427	46.792000	46.560000	
0.000201	0.001458	47.546000	46.550000	
0.000200	0.001485	47.474000	45.440000	
0.000196	0.001445	48.418000	46.840000	
0.000195	0.001393	48.950000	49.360000	
0.000193	0.001435	49.524000	47.880000	
0.000191	0.001480	49.712000	46.620000	
0.000188	0.001521	50.546000	46.870000	
0.000188	0.001467	51.042000	47.730000	
0.000188	0.001532	51.540000	45.750000	
0.000185	0.001367	51.876000	50.590000	
0.000183	0.001306	52.334000	52.750000	
0.000183	0.001360	52.692000	50.480000	
0.000181	0.001402	52.912000	48.970000	
0.000181	0.001440	53.310000	48.180000	
0.000178	0.001338	53.764000	51.230000	
0.000178	0.001287	53.618000	53.590000	
0.000177	0.001298	54.500000	53.010000	
0.000177	0.001390	54.702000	51.710000	
0.000175	0.001318	54.614000	53.120000	
0.000176	0.001278	54.574000	54.350000	
0.000172	0.001276	55.610000	54.100000	
0.000171	0.001271	56.130000	55.200000	
0.000170	0.001405	56.200000	51.630000	
0.000169	0.001363	56.430000	52.410000	
0.000168	0.001377	56.450000	52.860000	
0.000168	0.001255	56.698000	55.160000	
0.000169	0.001211	56.588000	56.360000	
0.000165	0.001255	57.450000	55.370000	
0.000165	0.001192	57.582000	56.420000	
0.000164	0.001236	57.996000	56.130000	
0.000163	0.001468	58.294000	50.160000	
0.000163	0.001223	58.428000	56.380000	
0.000161	0.001275	58.716000	54.960000	
0.000161	0.001332	58.870000	53.710000	
0.000162	0.001233	59.204000	56.390000	
0.000159	0.001355	59.332000	53.270000	
0.000162	0.001279	58.516000	55.150000	
0.000158	0.001147	59.446000	58.500000	
0.000157	0.001210	59.774000	57.520000	
0.000156	0.001143	59.976000	59.740000	
0.000155	0.001176	60.444000	59.240000	
0.000153	0.001170	60.280000	58.630000	
0.000154	0.001151	60.572000	59.390000	
