Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.000030	1.549193	41.579998	90.729996	206.739481	
0.000030	1.482602	45.959999	93.769997	409.234042	
0.000030	1.586285	54.039997	94.699997	612.121567	
0.000030	1.025996	54.039997	95.449997	814.716170	
0.000030	1.157331	64.470001	97.239998	1017.084552	
0.000030	0.796933	67.879997	97.279999	1220.688001	
0.000030	0.771006	68.979996	98.000000	1423.744741	
0.000030	0.799726	73.360001	98.360001	1631.918652	
0.000030	0.877620	76.360001	98.540001	1839.149097	
0.000030	0.608383	76.360001	98.009995	2041.680071	
0.000030	0.479931	77.500000	98.699997	2244.378032	
0.000030	0.350047	78.049995	99.019997	2448.420017	
0.000030	0.798047	80.709999	98.949997	2651.117397	
0.000030	0.399010	81.250000	99.049995	2855.042463	
0.000030	0.567079	81.250000	98.939995	3058.275011	
0.000030	0.569480	81.639999	99.110001	3260.848953	
0.000030	0.383195	82.889999	99.269997	3464.964114	
0.000030	0.370515	83.360001	99.269997	3667.118538	
0.000030	0.301406	83.360001	99.019997	3869.500817	
0.000030	0.343839	83.360001	99.229996	4071.909682	
0.000030	0.412606	84.559998	99.279999	4274.536697	
0.000030	0.393521	85.320000	99.369995	4478.730296	
0.000030	0.382178	85.809998	99.349998	4681.719580	
0.000030	0.216979	85.809998	99.360001	4884.257779	
0.000030	0.237441	86.540001	99.489998	5087.147864	
0.000030	0.489342	86.540001	99.459999	5289.322349	
0.000030	0.296029	86.540001	99.389999	5491.940707	
0.000030	0.676430	86.540001	99.449997	5695.066474	
0.000030	0.248898	86.540001	99.369995	5900.332307	
0.000030	0.237981	86.540001	99.449997	6108.860708	
0.000030	0.084211	89.589996	99.639999	6317.081552	
0.000030	0.165339	89.669998	99.649994	6526.557189	
0.000030	0.134374	89.799995	99.689995	6736.818222	
0.000030	0.092822	89.799995	99.639999	6945.943280	
0.000030	0.118282	89.839996	99.669998	7155.672518	
0.000030	0.082404	89.839996	99.659996	7366.162288	
0.000030	0.150572	90.059998	99.699997	7575.102960	
0.000030	0.120539	90.059998	99.699997	7784.539290	
0.000030	0.122522	90.059998	99.669998	7993.966762	
0.000030	0.061243	90.059998	99.680000	8204.109692	
0.000030	0.145839	90.070000	99.689995	8413.579465	
0.000030	0.148821	90.070000	99.720001	8622.918316	
0.000030	0.094293	90.070000	99.659996	8833.815346	
0.000030	0.081066	90.070000	99.649994	9043.440933	
0.000030	0.141738	90.070000	99.680000	9252.702916	
0.000030	0.074192	90.070000	99.659996	9461.209761	
0.000030	0.075874	90.070000	99.639999	9670.403347	
0.000030	0.158789	90.070000	99.709999	9880.177753	
0.000030	0.092942	90.070000	99.680000	10089.479643	
0.000030	0.171557	90.070000	99.639999	10299.614310	
0.000030	0.090556	90.070000	99.649994	10509.332987	
0.000030	0.122161	90.070000	99.689995	10718.964675	
0.000030	0.129100	90.070000	99.699997	10928.096382	
0.000030	0.169802	90.070000	99.699997	11141.753657	
0.000030	0.032592	90.070000	99.680000	11350.735073	
0.000030	0.107096	90.070000	99.680000	11560.034631	
0.000030	0.086727	90.070000	99.680000	11769.408985	
0.000030	0.028111	90.070000	99.659996	11977.866520	
0.000030	0.131077	90.070000	99.659996	12186.641623	
0.000030	0.067697	90.070000	99.659996	12396.423693	
0.000030	0.034835	90.110001	99.649994	12610.521311	
0.000030	0.115607	90.189995	99.669998	12819.839857	
0.000030	0.080911	90.189995	99.680000	13029.133459	
0.000030	0.050125	90.189995	99.669998	13237.838057	
0.000030	0.039687	90.189995	99.639999	13447.606140	
0.000030	0.064428	90.189995	99.680000	13656.257351	
0.000030	0.094351	90.189995	99.659996	13866.132138	
0.000030	0.047600	90.189995	99.659996	14074.411888	
0.000030	0.062603	90.189995	99.649994	14283.370472	
0.000030	0.048533	90.189995	99.680000	14492.243265	
0.000030	0.028848	90.189995	99.669998	14701.200530	
0.000030	0.063117	90.189995	99.699997	14911.225968	
0.000030	0.073837	90.189995	99.649994	15120.926902	
0.000030	0.228939	90.189995	99.649994	15330.510726	
0.000030	0.028221	90.189995	99.629997	15540.125684	
0.000030	0.093078	90.189995	99.669998	15750.462863	
0.000030	0.050271	90.189995	99.659996	15960.607979	
0.000030	0.038599	90.189995	99.659996	16170.718082	
0.000030	0.148128	90.189995	99.639999	16380.846035	
0.000030	0.029501	90.189995	99.649994	16590.478856	
0.000030	0.026680	90.189995	99.669998	16800.452454	
0.000030	0.138687	90.189995	99.689995	17010.134498	
0.000030	0.084931	90.189995	99.659996	17220.154444	
0.000030	0.071060	90.189995	99.659996	17430.769191	
0.000030	0.123896	90.189995	99.669998	17639.483237	
0.000030	0.064999	90.189995	99.669998	17847.861374	
0.000030	0.114129	90.189995	99.669998	18057.655878	
0.000030	0.179068	90.189995	99.669998	18266.603141	
0.000030	0.142317	90.189995	99.649994	18476.539120	
0.000030	0.079199	90.189995	99.689995	18686.499555	
0.000030	0.177265	90.189995	99.669998	18896.018173	
0.000030	0.090773	90.189995	99.659996	19105.293446	
0.000030	0.033139	90.189995	99.669998	19315.141472	
0.000030	0.097775	90.189995	99.659996	19525.181936	
0.000030	0.078985	90.189995	99.659996	19735.257149	
0.000030	0.079251	90.189995	99.669998	19944.143446	
0.000030	0.091347	90.189995	99.680000	20152.919812	
0.000030	0.034589	90.189995	99.669998	20361.659462	
0.000030	0.064960	90.189995	99.619995	20571.035798	
0.000030	0.050008	90.189995	99.659996	20780.605482	
