Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000158	0.002303	14.552000	10.000000	
0.000145	0.002324	21.978000	10.000000	
0.000132	0.002502	28.102000	10.030000	
0.000125	0.002717	32.190000	10.160000	
0.000122	0.002459	33.526000	14.360000	
0.000116	0.002012	37.810000	25.260000	
0.000112	0.001740	39.762000	36.730000	
0.000108	0.001921	42.634000	31.700000	
0.000104	0.001565	45.122000	42.910000	
0.000100	0.001473	47.268000	46.120000	
0.000097	0.001544	49.256000	43.950000	
0.000093	0.001463	51.236000	46.150000	
0.000093	0.001508	51.576000	45.340000	
0.000091	0.001573	52.284000	45.730000	
0.000089	0.001590	53.740000	45.320000	
0.000085	0.001313	55.936000	53.450000	
0.000081	0.001297	58.216000	53.510000	
0.000078	0.001324	59.964000	53.810000	
0.000077	0.001323	60.332000	53.650000	
0.000074	0.001100	61.890000	60.980000	
