Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000145	1.525109	19.848333	63.590000	
0.000160	2.102745	47.320000	38.280000	
0.000126	1.133845	40.800000	69.550000	
0.000049	1.160590	78.823333	71.380000	
0.000049	0.376721	78.346667	89.360000	
0.000022	0.256632	90.466667	92.510000	
0.000017	0.216411	92.391667	93.850000	
0.000015	0.194420	93.465000	94.390000	
0.000013	0.173350	94.180000	94.990000	
0.000012	0.172873	94.656667	95.010000	
0.000011	0.145991	95.071667	95.770000	
0.000010	0.135728	95.438333	95.990000	
0.000009	0.126302	95.923333	96.160000	
0.000009	0.118349	96.146667	96.350000	
0.000008	0.115087	96.343333	96.560000	
0.000008	0.107978	96.566667	96.670000	
0.000008	0.100741	96.628333	96.830000	
0.000007	0.100183	96.730000	96.800000	
0.000007	0.093785	96.955000	97.060000	
0.000007	0.091040	97.030000	97.220000	
