Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000153	2.288197	10.196667	13.440000	
0.000152	2.271138	15.863333	22.240000	
0.000151	2.253470	24.736667	31.250000	
0.000150	2.234394	34.330000	40.960000	
0.000148	2.213597	43.668333	48.340000	
0.000147	2.190213	50.193333	52.860000	
0.000145	2.164007	54.391667	56.570000	
0.000144	2.133662	57.260000	58.540000	
0.000141	2.099042	58.971667	60.440000	
0.000139	2.059384	60.561667	62.230000	
0.000136	2.012770	62.195000	63.870000	
0.000133	1.958398	63.693333	65.570000	
0.000129	1.894633	65.256667	66.310000	
0.000125	1.820436	65.733333	67.200000	
0.000120	1.734758	66.983333	68.860000	
0.000114	1.639652	68.340000	70.180000	
0.000107	1.536989	69.765000	71.430000	
0.000100	1.428383	71.496667	73.240000	
0.000093	1.319625	73.121667	74.630000	
0.000086	1.212405	74.516667	75.950000	
