Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000296	0.002330	20.140000	10.000000	
0.000283	0.002358	25.998000	10.710000	
0.000245	0.002247	32.552000	16.890000	
0.000234	0.001928	37.226000	27.930000	
0.000215	0.001741	42.624000	38.250000	
0.000202	0.001789	45.970000	37.130000	
0.000190	0.001500	49.566000	46.890000	
0.000185	0.001391	51.718000	49.520000	
0.000173	0.001365	55.818000	50.490000	
0.000163	0.001251	57.262000	55.020000	
0.000151	0.001352	61.548000	54.120000	
0.000153	0.001337	60.782000	53.950000	
0.000137	0.001403	64.626000	53.480000	
0.000128	0.001115	67.660000	61.660000	
0.000124	0.001180	68.326000	61.940000	
0.000115	0.000875	70.450000	69.580000	
0.000106	0.001257	73.072000	61.340000	
0.000102	0.001045	74.092000	64.990000	
0.000097	0.000931	75.482000	68.420000	
0.000092	0.001219	76.952000	62.420000	
