Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000076	2.219119	15.281667	49.350000	
0.000073	2.061094	52.191667	61.870000	
0.000066	1.696774	62.526667	68.590000	
0.000052	1.078536	69.281667	75.920000	
0.000048	6.735992	58.390000	28.400000	
0.000151	2.293643	33.360000	19.740000	
0.000077	2.297105	15.656667	11.480000	
0.000076	2.281667	11.728333	15.350000	
0.000076	2.254633	16.570000	21.250000	
0.000075	2.213484	21.443333	26.220000	
0.000073	2.143644	25.826667	30.280000	
0.000071	2.023542	29.556667	36.040000	
0.000066	1.821634	37.573333	51.260000	
0.000059	1.499378	53.655000	65.500000	
0.000047	1.038333	67.491667	75.700000	
