Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000107	0.002303	11.428000	10.000000	
0.000102	0.002306	20.292000	10.960000	
0.000097	0.002340	22.386000	10.000000	
0.000091	0.002463	26.286000	10.010000	
0.000087	0.002314	28.204000	14.420000	
0.000084	0.002210	31.690000	17.840000	
0.000081	0.001883	33.920000	28.880000	
0.000079	0.001764	34.952000	31.850000	
0.000077	0.001707	37.450000	37.020000	
0.000077	0.001892	38.460000	33.190000	
0.000075	0.001674	39.448000	37.870000	
0.000073	0.001569	41.364000	41.280000	
0.000071	0.001507	43.062000	44.100000	
0.000070	0.001741	43.970000	39.210000	
0.000068	0.001432	45.796000	47.620000	
0.000067	0.001406	47.160000	48.400000	
0.000065	0.001462	48.404000	46.430000	
0.000064	0.001448	49.442000	46.260000	
0.000063	0.001373	50.158000	49.500000	
0.000062	0.001330	51.684000	51.740000	
