Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000480	34.146383	13.710000	10.000000	23.934023	0.000055	
0.000366	9.019780	11.916000	10.000000	4.455410	0.000027	
0.000324	0.127637	13.030000	9.820000	1.085393	0.000021	
0.000319	0.008465	15.324000	13.780000	0.770772	0.000017	
0.000313	0.003029	16.268000	17.450000	0.720661	0.000015	
0.000301	0.002308	18.866000	17.310000	0.958136	0.000013	
0.000289	0.002116	21.514000	20.560000	1.003606	0.000012	
0.000282	0.002003	22.946000	23.970000	1.136004	0.000011	
0.000276	0.001945	24.622000	24.950000	0.894762	0.000011	
0.000270	0.001908	25.726000	27.690000	0.953432	0.000010	
0.000266	0.001909	27.436000	29.820000	1.500174	0.000009	
0.000259	0.001834	29.388000	29.610000	1.447622	0.000009	
0.000253	0.001810	30.270000	30.890000	2.144351	0.000009	
0.000248	0.001786	32.034000	31.070000	2.595449	0.000008	
0.000243	0.001828	33.908000	30.890000	2.544873	0.000008	
0.000238	0.001731	35.548000	33.580000	2.496036	0.000008	
0.000231	0.001646	37.366000	37.210000	3.187360	0.000007	
0.000226	0.001595	38.820000	39.670000	2.953866	0.000007	
0.000220	0.001663	40.786000	39.560000	3.041960	0.000007	
0.000219	0.001627	41.248000	40.170000	3.134601	0.000007	
0.000216	0.001587	42.980000	41.180000	3.093269	0.000007	
0.000211	0.001598	44.364000	39.800000	3.235718	0.000006	
0.000206	0.001521	45.430000	43.260000	2.771675	0.000006	
0.000203	0.001501	46.228000	45.010000	2.825335	0.000006	
0.000199	0.001422	47.602000	47.070000	3.022189	0.000006	
0.000195	0.001559	48.952000	44.160000	2.658015	0.000006	
0.000192	0.001515	49.690000	45.130000	3.128026	0.000006	
0.000192	0.001482	49.666000	45.570000	3.890775	0.000006	
0.000188	0.001488	50.688000	46.800000	3.424460	0.000005	
0.000184	0.001421	51.968000	48.790000	3.310518	0.000005	
0.000181	0.001364	52.548000	50.630000	3.758332	0.000005	
0.000178	0.001388	53.598000	51.550000	3.664713	0.000005	
0.000174	0.001750	55.042000	44.520000	3.823028	0.000005	
0.000174	0.001437	54.644000	50.070000	4.723902	0.000005	
0.000169	0.001385	56.408000	50.920000	3.559569	0.000005	
0.000163	0.001454	58.200000	50.250000	4.106900	0.000005	
0.000172	0.001376	56.028000	50.580000	4.992637	0.000005	
0.000163	0.001191	58.034000	57.040000	3.693166	0.000005	
0.000158	0.001403	59.290000	50.610000	4.504999	0.000005	
0.000153	0.001565	60.498000	46.380000	4.022180	0.000005	
0.000162	0.001458	58.016000	51.520000	4.930162	0.000004	
0.000150	0.001244	61.470000	56.320000	3.194814	0.000004	
0.000144	0.001128	63.614000	59.660000	3.463649	0.000004	
0.000139	0.001365	64.540000	53.040000	3.434378	0.000004	
0.000135	0.001071	65.026000	62.540000	3.984629	0.000004	
0.000132	0.001148	66.330000	59.940000	3.807509	0.000004	
0.000132	0.001195	66.642000	60.590000	3.874580	0.000004	
0.000125	0.001088	68.194000	62.940000	2.857146	0.000004	
0.000122	0.001015	69.194000	65.190000	3.622962	0.000004	
0.000124	0.000984	68.256000	65.240000	4.390449	0.000004	
0.000121	0.001074	69.390000	62.800000	3.830659	0.000004	
0.000116	0.000969	70.762000	67.700000	3.397979	0.000004	
0.000116	0.001145	70.482000	62.340000	4.157016	0.000004	
0.000112	0.000969	71.418000	66.880000	3.775064	0.000004	
0.000107	0.000926	72.996000	68.260000	3.265032	0.000004	
0.000106	0.000884	73.212000	69.630000	3.773479	0.000004	
0.000105	0.000941	73.550000	68.000000	3.820537	0.000004	
0.000103	0.001043	74.422000	66.330000	3.798624	0.000004	
0.000105	0.000851	73.612000	71.530000	4.224874	0.000004	
0.000099	0.000823	75.158000	72.180000	3.279929	0.000004	
0.000093	0.000893	76.150000	71.570000	2.986054	0.000004	
0.000092	0.001078	77.066000	65.910000	3.183042	0.000004	
0.000090	0.000811	77.174000	71.980000	3.415585	0.000004	
0.000092	0.000849	77.006000	70.310000	4.112310	0.000003	
0.000089	0.000823	77.320000	72.780000	3.454596	0.000003	
0.000085	0.000947	78.476000	69.870000	3.078067	0.000003	
0.000082	0.000738	79.410000	75.390000	3.220174	0.000003	
0.000080	0.000814	80.086000	73.930000	3.131825	0.000003	
0.000079	0.000943	80.848000	69.870000	2.885733	0.000003	
0.000087	0.000892	78.124000	70.530000	4.471966	0.000003	
0.000081	0.000876	79.846000	71.340000	3.179650	0.000003	
0.000079	0.000787	80.514000	73.570000	3.388991	0.000003	
0.000074	0.000686	81.442000	76.740000	3.207869	0.000003	
0.000072	0.000742	81.758000	75.650000	3.280542	0.000003	
0.000071	0.000755	82.480000	75.740000	3.285918	0.000003	
0.000071	0.000754	82.654000	74.990000	3.215432	0.000003	
0.000069	0.000825	82.728000	73.880000	3.326502	0.000003	
0.000067	0.000683	83.214000	77.030000	3.132928	0.000003	
0.000064	0.000639	83.980000	78.950000	3.031268	0.000003	
0.000061	0.000700	84.656000	76.760000	2.948925	0.000003	
0.000058	0.000530	85.570000	82.390000	2.739328	0.000000	
0.000054	0.000517	86.678000	83.140000	2.237726	0.000000	
0.000052	0.000508	87.360000	83.510000	1.923545	0.000000	
0.000050	0.000493	87.650000	83.760000	1.717140	0.000000	
0.000049	0.000496	87.974000	83.670000	1.723921	0.000000	
0.000048	0.000491	88.004000	84.030000	1.743716	0.000000	
0.000047	0.000500	88.084000	83.970000	1.692408	0.000000	
0.000047	0.000497	88.382000	83.960000	1.756956	0.000000	
0.000047	0.000495	88.510000	84.030000	1.750557	0.000000	
0.000047	0.000492	88.712000	84.010000	1.799582	0.000000	
0.000047	0.000494	88.528000	83.960000	1.846218	0.000000	
0.000046	0.000499	88.626000	84.020000	1.838258	0.000000	
0.000045	0.000495	88.782000	84.150000	1.857323	0.000000	
0.000045	0.000493	88.954000	84.260000	1.865205	0.000000	
0.000045	0.000492	88.838000	84.430000	1.905239	0.000000	
0.000044	0.000495	89.046000	84.240000	1.885233	0.000000	
0.000043	0.000494	89.206000	83.950000	1.868763	0.000000	
0.000042	0.000491	89.112000	84.360000	1.973127	0.000000	
0.000043	0.000495	89.402000	84.130000	1.936136	0.000000	
0.000043	0.000489	89.380000	84.330000	1.963981	0.000000	
0.000042	0.000494	89.538000	84.380000	1.947514	0.000000	
0.000043	0.000494	89.482000	84.330000	2.001647	0.000000	
0.000042	0.000495	89.698000	84.270000	1.907745	0.000000	
0.000041	0.000490	89.768000	84.610000	1.926548	0.000000	
0.000041	0.000493	89.986000	84.360000	1.918729	0.000000	
0.000040	0.000491	89.898000	84.480000	2.137332	0.000000	
0.000042	0.000491	89.960000	84.570000	2.188104	0.000000	
0.000041	0.000489	90.148000	84.550000	2.183682	0.000000	
0.000040	0.000495	90.134000	84.260000	2.148446	0.000000	
