Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000076	2.219148	12.496667	47.380000	
0.000073	2.061379	48.796667	60.540000	
0.000066	1.698342	60.748333	67.880000	
0.000052	1.110584	67.855000	70.960000	
0.000060	5.093171	63.373333	17.620000	
0.000123	2.278220	21.866667	27.960000	
0.000076	2.270093	26.866667	28.500000	
0.000076	2.235813	28.198333	33.440000	
0.000074	2.178291	32.993333	37.010000	
0.000072	2.084371	36.926667	43.200000	
0.000068	1.921355	43.776667	54.450000	
0.000062	1.627201	54.963333	63.240000	
0.000051	1.142794	63.028333	70.080000	
0.000034	0.648040	71.285000	85.180000	
0.000021	1.220371	84.321667	65.560000	
