Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.003390	2.294874	11.990000	10.030000	
0.001332	0.003426	13.114000	16.650000	
0.001134	0.002273	18.568000	21.630000	
0.001044	0.002316	23.740000	23.110000	
0.000977	0.001929	28.522000	31.920000	
0.000923	0.001774	32.372000	34.840000	
0.000876	0.001748	34.926000	38.000000	
0.000852	0.001760	36.930000	37.050000	
0.000830	0.001632	38.346000	40.150000	
0.000813	0.001587	39.410000	41.210000	
0.000795	0.001628	41.208000	41.940000	
0.000779	0.001551	42.544000	43.370000	
0.000763	0.001518	43.644000	44.740000	
0.000753	0.001532	44.376000	45.650000	
0.000743	0.001509	45.218000	46.250000	
0.000733	0.001478	45.780000	45.800000	
0.000720	0.001444	47.080000	47.790000	
0.000707	0.001420	48.088000	48.720000	
0.000697	0.001416	49.102000	49.480000	
0.000691	0.001376	49.434000	49.730000	
0.000681	0.001328	50.276000	51.130000	
0.000672	0.001371	50.982000	51.290000	
0.000661	0.001374	51.838000	51.680000	
0.000654	0.001273	52.196000	53.450000	
0.000641	0.001296	53.130000	53.690000	
0.000634	0.001277	53.794000	54.380000	
0.000628	0.001237	54.508000	55.180000	
0.000615	0.001232	55.148000	56.120000	
0.000609	0.001404	55.658000	52.600000	
0.000601	0.001193	56.454000	56.240000	
0.000593	0.001162	56.936000	58.790000	
0.000585	0.001209	57.830000	57.140000	
0.000580	0.001153	58.188000	58.860000	
0.000576	0.001187	58.112000	57.580000	
0.000567	0.001161	59.196000	59.220000	
0.000563	0.001225	59.200000	56.730000	
0.000556	0.001120	59.884000	60.040000	
0.000551	0.001113	60.374000	60.010000	
0.000541	0.001179	61.018000	59.000000	
0.000537	0.001134	61.470000	60.540000	
0.000537	0.001117	61.278000	60.430000	
0.000530	0.001108	61.782000	60.780000	
0.000527	0.001041	62.240000	62.910000	
0.000519	0.001060	63.158000	62.590000	
0.000518	0.001033	62.786000	63.180000	
0.000511	0.001068	63.416000	62.450000	
0.000503	0.001009	64.012000	64.140000	
0.000502	0.001066	63.904000	62.290000	
0.000504	0.001060	63.730000	62.950000	
0.000494	0.001015	64.456000	64.630000	
0.000494	0.001018	64.736000	64.230000	
0.000491	0.000998	64.794000	64.850000	
0.000484	0.000970	65.146000	65.830000	
