Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001928	0.001746	26.862000	34.100000	
0.001522	0.001531	42.150000	43.880000	
0.001293	0.001318	51.402000	52.230000	
0.001099	0.001476	59.328000	51.510000	
0.000934	0.001037	66.084000	63.730000	
0.000822	0.000853	70.256000	69.970000	
0.000729	0.000988	73.650000	67.140000	
0.000630	0.000780	77.310000	73.760000	
0.000565	0.000674	79.952000	77.600000	
0.000513	0.000639	81.628000	78.080000	
0.000468	0.000610	83.264000	79.780000	
0.000430	0.000560	84.582000	81.320000	
0.000398	0.000591	85.800000	80.190000	
0.000368	0.000528	86.924000	82.610000	
0.000344	0.000499	87.814000	83.970000	
0.000322	0.000516	88.602000	83.630000	
0.000306	0.000532	89.064000	83.660000	
0.000277	0.000496	90.148000	83.990000	
0.000260	0.000523	90.694000	84.570000	
0.000247	0.000448	91.104000	85.920000	
