Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001095	1.998700	42.803333	64.580000	
0.000771	0.952628	70.436667	78.860000	
0.000355	0.522663	81.878333	85.470000	
0.000237	0.402878	86.570000	88.410000	
0.000196	0.357598	88.753333	89.450000	
0.000172	0.309031	90.045000	90.690000	
0.000155	0.284589	90.948333	91.300000	
0.000143	0.268545	91.571667	91.990000	
0.000131	0.235455	92.378333	93.080000	
0.000122	0.221246	92.856667	93.560000	
0.000113	0.206905	93.398333	93.950000	
0.000106	0.194176	93.880000	94.400000	
0.000099	0.180431	94.226667	94.650000	
0.000094	0.170351	94.523333	95.110000	
0.000087	0.164217	94.868333	95.330000	
