Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000541	0.002330	22.536000	13.390000	9.721186	0.000000	
0.000447	0.001791	35.358000	35.020000	5.818328	0.000000	
0.000389	0.001767	44.276000	37.480000	5.819372	0.000000	
0.000359	0.001482	48.914000	45.060000	7.691973	0.000000	
0.000320	0.001330	55.046000	53.210000	7.654898	0.000000	
0.000292	0.001431	59.720000	52.330000	8.087920	0.000000	
0.000265	0.001314	63.314000	55.970000	8.198935	0.000000	
0.000239	0.000867	67.210000	69.250000	7.326629	0.000000	
0.000206	0.001547	71.980000	55.690000	6.171131	0.000000	
0.000194	0.001048	73.784000	65.990000	6.942934	0.000000	
0.000173	0.000856	76.774000	71.480000	6.042808	0.000000	
0.000162	0.000958	77.756000	69.300000	6.471975	0.000000	
0.000147	0.000850	80.532000	72.720000	5.741666	0.000000	
0.000138	0.000707	81.340000	76.350000	5.726613	0.000000	
0.000129	0.000729	82.544000	76.790000	5.628792	0.000000	
0.000117	0.000639	84.374000	78.660000	5.216230	0.000000	
0.000113	0.000715	84.978000	77.000000	5.748000	0.000000	
0.000108	0.000806	85.494000	75.340000	5.566440	0.000000	
0.000099	0.000715	86.806000	77.890000	4.995958	0.000000	
0.000096	0.000645	86.952000	79.370000	5.469767	0.000000	
0.000090	0.000547	87.994000	82.040000	5.149065	0.000000	
0.000087	0.000593	88.250000	80.760000	5.212660	0.000000	
0.000082	0.000797	88.874000	76.430000	5.010902	0.000000	
0.000078	0.000560	89.544000	82.540000	5.120433	0.000000	
0.000073	0.000500	90.158000	84.160000	4.931756	0.000000	
0.000070	0.000714	90.690000	79.250000	5.046663	0.000000	
0.000071	0.000714	90.446000	79.560000	5.262244	0.000000	
0.000065	0.000785	91.148000	78.030000	4.610070	0.000000	
0.000061	0.000485	91.568000	85.220000	4.673399	0.000000	
0.000059	0.000480	92.080000	84.990000	4.858608	0.000000	
0.000056	0.000560	92.288000	83.450000	4.764327	0.000000	
0.000055	0.000532	92.688000	84.020000	4.825591	0.000000	
0.000056	0.000593	92.342000	83.000000	5.173003	0.000000	
0.000054	0.000642	92.556000	82.130000	5.050664	0.000000	
0.000050	0.000768	93.236000	79.160000	4.428946	0.000000	
0.000043	0.000476	94.128000	85.690000	4.130813	0.000000	
0.000045	0.000536	94.060000	84.450000	4.627735	0.000000	
0.000043	0.000671	94.330000	81.680000	4.361658	0.000000	
0.000041	0.000603	94.488000	83.620000	4.426152	0.000000	
0.000038	0.000563	94.748000	84.330000	4.300172	0.000000	
0.000036	0.000523	95.056000	85.970000	4.158232	0.000000	
0.000035	0.000625	95.322000	84.070000	4.110705	0.000000	
0.000035	0.000703	95.358000	82.670000	4.370841	0.000000	
0.000033	0.000488	95.476000	87.300000	4.274578	0.000000	
0.000030	0.000681	95.894000	82.960000	4.086945	0.000000	
0.000031	0.000692	95.750000	83.480000	4.122331	0.000000	
0.000030	0.000569	96.008000	85.200000	4.174144	0.000000	
0.000029	0.000670	96.042000	84.180000	4.258636	0.000000	
0.000030	0.000617	96.024000	84.330000	4.490200	0.000000	
0.000028	0.000665	96.188000	84.050000	4.017527	0.000000	
0.000027	0.000447	96.470000	88.130000	4.129976	0.000000	
0.000023	0.000468	96.800000	88.100000	3.732647	0.000000	
0.000022	0.000463	97.034000	88.340000	3.702285	0.000000	
0.000022	0.000401	97.082000	89.090000	3.766099	0.000000	
0.000021	0.000563	97.106000	86.890000	3.705949	0.000000	
0.000020	0.000611	97.314000	86.340000	3.792198	0.000000	
0.000021	0.000551	97.110000	87.270000	4.098685	0.000000	
0.000020	0.000523	97.314000	87.130000	3.666202	0.000000	
0.000020	0.000541	97.244000	86.800000	3.913002	0.000000	
0.000020	0.000602	97.174000	85.990000	3.971537	0.000000	
0.000020	0.000473	97.232000	88.660000	4.037172	0.000000	
0.000019	0.000456	97.370000	88.900000	3.640304	0.000000	
0.000016	0.000453	97.894000	88.690000	3.239645	0.000000	
0.000014	0.000591	98.116000	87.470000	2.986857	0.000000	
0.000013	0.000449	98.222000	89.200000	3.063777	0.000000	
0.000013	0.000464	98.364000	88.990000	3.044985	0.000000	
0.000012	0.000523	98.494000	88.030000	2.998770	0.000000	
0.000013	0.000508	98.248000	89.100000	3.335759	0.000000	
0.000013	0.000529	98.208000	88.360000	3.272099	0.000000	
0.000013	0.000504	98.306000	88.580000	3.204214	0.000000	
0.000012	0.000526	98.428000	88.810000	3.106598	0.000000	
0.000012	0.000610	98.450000	87.540000	3.161394	0.000000	
0.000011	0.000512	98.512000	89.100000	3.053463	0.000000	
0.000011	0.000569	98.562000	88.320000	3.050603	0.000000	
0.000011	0.000590	98.568000	88.230000	2.979951	0.000000	
0.000010	0.000595	98.650000	87.320000	2.941526	0.000000	
0.000011	0.000603	98.622000	87.590000	3.128538	0.000000	
0.000011	0.000520	98.486000	89.300000	3.108775	0.000000	
0.000010	0.000544	98.760000	88.620000	2.805638	0.000000	
0.000009	0.000544	98.780000	88.920000	2.730656	0.000000	
0.000006	0.000415	99.256000	91.010000	2.033713	0.000000	
0.000004	0.000401	99.562000	91.230000	1.491291	0.000000	
0.000003	0.000398	99.686000	91.110000	1.309455	0.000000	
0.000003	0.000394	99.720000	91.160000	1.275640	0.000000	
0.000003	0.000398	99.730000	91.250000	1.225307	0.000000	
0.000003	0.000395	99.750000	91.110000	1.208914	0.000000	
