Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000076	2.259939	10.568333	27.510000	
0.000075	2.196400	31.326667	52.550000	
0.000073	2.105768	53.086667	60.280000	
0.000069	1.959855	60.370000	65.550000	
0.000064	1.720213	64.933333	68.690000	
0.000055	1.372803	68.008333	73.850000	
0.000043	1.012846	73.623333	77.560000	
0.000033	1.147122	76.723333	58.240000	
0.000072	2.105477	55.825000	40.150000	
0.000064	1.668211	42.956667	58.050000	
0.000054	1.370777	57.763333	62.790000	
0.000043	0.953877	63.883333	73.240000	
0.000030	0.650184	74.225000	83.420000	
0.000021	0.519613	83.133333	84.950000	
0.000017	0.458176	84.651667	86.480000	
