Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.000100	1.974427	35.529999	87.839996	139.827266	
0.000100	1.510338	40.649998	91.180000	276.998650	
0.000100	1.382825	49.579998	93.750000	415.901328	
0.000100	1.215000	53.669998	94.869995	554.825722	
0.000100	1.039567	60.389999	96.079994	692.008721	
0.000100	1.181674	60.699997	96.129997	829.108993	
0.000100	0.907740	64.339996	97.389999	966.734753	
0.000100	0.986298	67.430000	97.479996	1103.566379	
0.000100	1.089970	69.299995	97.860001	1240.542967	
0.000100	0.459824	75.430000	98.570000	1378.391395	
0.000100	0.686698	75.430000	98.419998	1517.109421	
0.000100	0.666911	79.540001	99.180000	1661.098534	
0.000100	0.442771	79.540001	98.820000	1801.702212	
0.000100	0.531683	79.540001	98.970001	1938.694808	
0.000100	0.401262	80.689995	99.089996	2076.346760	
0.000100	0.410282	81.089996	99.159996	2213.948175	
0.000100	0.459241	81.540001	99.239998	2350.995800	
0.000100	0.529664	82.729996	99.089996	2487.805178	
0.000100	0.275808	85.900002	99.509995	2625.060967	
0.000100	0.351253	85.900002	99.449997	2763.112858	
0.000100	0.494442	86.309998	99.570000	2904.389646	
0.000100	0.441963	86.309998	99.610001	3041.719157	
0.000100	0.102519	86.309998	99.500000	3179.180454	
0.000100	0.129830	87.629997	99.559998	3316.434061	
0.000100	0.365588	87.629997	99.500000	3454.686985	
0.000100	0.411695	87.629997	99.589996	3591.847659	
0.000100	0.338106	87.629997	99.589996	3733.358752	
0.000100	0.535021	87.629997	99.649994	3874.773105	
0.000100	0.348499	88.099998	99.699997	4013.244531	
0.000100	0.464045	88.099998	99.570000	4151.205940	
0.000100	0.319699	91.290001	99.750000	4288.270773	
0.000100	0.155364	91.759995	99.799995	4425.353959	
0.000100	0.185754	91.959999	99.809998	4564.302570	
0.000100	0.093356	91.959999	99.769997	4702.701699	
0.000100	0.074146	91.959999	99.809998	4841.279826	
0.000100	0.160136	91.959999	99.839996	4978.866202	
0.000100	0.066627	92.119995	99.829994	5116.156509	
0.000100	0.081818	92.119995	99.769997	5254.311941	
0.000100	0.073955	92.119995	99.839996	5391.800338	
0.000100	0.051766	92.119995	99.809998	5530.909631	
0.000100	0.198411	92.119995	99.779999	5667.422306	
0.000100	0.243855	92.119995	99.829994	5805.089527	
0.000100	0.066318	92.119995	99.750000	5942.588734	
0.000100	0.013235	92.119995	99.779999	6080.261815	
0.000100	0.045716	92.119995	99.799995	6217.753336	
0.000100	0.033151	92.119995	99.720001	6358.532739	
0.000100	0.063683	92.119995	99.750000	6495.288150	
0.000100	0.050289	92.119995	99.769997	6632.167515	
0.000100	0.050584	92.119995	99.790001	6768.421143	
0.000100	0.026672	92.119995	99.779999	6905.016377	
0.000100	0.025506	92.119995	99.829994	7041.795117	
0.000100	0.141445	92.119995	99.759995	7179.033964	
0.000100	0.004377	92.119995	99.759995	7315.386849	
0.000100	0.004008	92.119995	99.779999	7451.445189	
0.000100	0.023815	92.229996	99.820000	7592.843984	
0.000100	0.021268	92.229996	99.860001	7728.502035	
0.000100	0.042808	92.229996	99.799995	7865.008214	
0.000100	0.056462	92.229996	99.799995	8001.793339	
0.000100	0.232068	92.229996	99.769997	8138.537276	
0.000100	0.007053	92.229996	99.709999	8275.787100	
0.000100	0.007651	92.229996	99.739998	8411.921077	
0.000100	0.003052	92.229996	99.790001	8548.352845	
0.000100	0.070212	92.379997	99.839996	8685.081972	
0.000100	0.015626	92.379997	99.829994	8822.392164	
0.000100	0.023945	92.379997	99.799995	8958.334967	
0.000100	0.006478	92.379997	99.799995	9094.837298	
0.000100	0.014089	92.379997	99.779999	9231.161102	
0.000100	0.032485	92.379997	99.799995	9367.892504	
0.000100	0.039437	92.409996	99.779999	9503.779668	
0.000100	0.008248	92.409996	99.769997	9640.634587	
0.000100	0.015803	92.409996	99.779999	9777.628918	
0.000100	0.034663	92.409996	99.779999	9914.079144	
0.000100	0.033593	92.409996	99.779999	10051.481481	
0.000100	0.027446	92.419998	99.779999	10189.817743	
0.000100	0.001640	92.419998	99.759995	10325.434706	
0.000100	0.019996	92.419998	99.790001	10463.022697	
0.000100	0.002367	92.459999	99.799995	10603.835694	
0.000100	0.003238	92.459999	99.799995	10745.791754	
0.000100	0.061370	92.459999	99.769997	10883.469935	
0.000100	0.003134	92.459999	99.799995	11022.229105	
0.000100	0.011927	92.479996	99.779999	11158.058641	
0.000100	0.005127	92.479996	99.790001	11299.780279	
0.000100	0.017560	92.479996	99.769997	11436.330765	
0.000100	0.009703	92.479996	99.769997	11576.044231	
0.000100	0.060545	92.479996	99.779999	11712.421602	
0.000100	0.019838	92.479996	99.779999	11848.307782	
0.000100	0.002753	92.479996	99.809998	11984.185740	
0.000100	0.039420	92.479996	99.779999	12120.635326	
0.000100	0.043165	92.479996	99.799995	12257.032296	
0.000100	0.007752	92.479996	99.779999	12393.707842	
0.000100	0.031952	92.479996	99.809998	12529.969687	
0.000100	0.021513	92.479996	99.790001	12665.809247	
0.000100	0.033863	92.479996	99.790001	12802.108713	
0.000100	0.005762	92.479996	99.790001	12938.615303	
0.000100	0.025116	92.479996	99.779999	13075.228646	
0.000100	0.052523	92.479996	99.769997	13214.284461	
0.000100	0.006881	92.479996	99.750000	13350.657026	
0.000100	0.048500	92.479996	99.790001	13490.695142	
0.000100	0.009091	92.479996	99.779999	13626.905354	
0.000100	0.028530	92.479996	99.779999	13766.963637	
