Learning Rate	Train Loss	Train Acc.	
0.001000	28.743906	0.156250	
0.001000	27.319803	0.171875	
0.001000	26.881157	0.156250	
0.001000	26.392487	0.156250	
0.001000	25.877218	0.187500	
0.001000	25.948856	0.156250	
0.001000	25.644871	0.164062	
0.001000	25.516029	0.148438	
0.001000	25.439983	0.132812	
0.001000	25.419323	0.132812	
0.001000	25.230221	0.187500	
0.001000	25.266247	0.203125	
0.001000	25.218586	0.171875	
0.001000	25.093842	0.226562	
0.001000	25.141459	0.210938	
0.001000	25.146215	0.164062	
0.001000	25.087408	0.250000	
0.001000	25.096411	0.250000	
0.001000	25.085815	0.195312	
0.001000	25.040466	0.304688	
0.001000	24.963186	0.320312	
0.001000	25.068403	0.226562	
0.001000	24.951374	0.289062	
0.001000	25.003162	0.304688	
0.001000	24.954878	0.257812	
0.001000	24.941814	0.273438	
0.001000	24.848928	0.343750	
0.001000	24.883018	0.304688	
0.001000	24.850500	0.265625	
0.001000	24.833652	0.312500	
0.001000	24.732109	0.289062	
0.001000	24.832870	0.312500	
0.001000	24.705940	0.398438	
0.001000	24.646534	0.359375	
0.001000	24.737926	0.328125	
0.001000	24.553556	0.414062	
0.001000	24.668077	0.382812	
0.001000	24.649616	0.375000	
0.001000	24.527550	0.421875	
0.001000	24.437107	0.507812	
0.001000	24.353165	0.531250	
0.001000	24.343704	0.484375	
0.001000	24.296881	0.531250	
0.001000	24.504967	0.414062	
0.001000	24.448439	0.437500	
0.001000	24.322884	0.507812	
0.001000	24.216694	0.515625	
0.001000	24.246071	0.460938	
0.001000	24.221388	0.492188	
0.001000	24.076185	0.570312	
0.001000	24.182253	0.578125	
0.001000	23.919653	0.687500	
0.001000	23.890957	0.640625	
0.001000	24.103209	0.515625	
0.001000	24.013248	0.554688	
0.001000	24.035755	0.546875	
0.001000	24.327648	0.476562	
0.001000	24.115526	0.562500	
0.001000	24.056032	0.609375	
0.001000	24.059656	0.601562	
0.001000	23.980082	0.578125	
0.001000	23.965132	0.585938	
0.001000	23.828686	0.585938	
0.001000	23.776886	0.656250	
0.001000	24.016851	0.593750	
0.001000	23.897320	0.609375	
0.001000	23.807220	0.687500	
0.001000	23.828735	0.609375	
0.001000	23.983667	0.562500	
0.001000	23.933052	0.585938	
0.001000	23.479782	0.773438	
0.001000	23.625526	0.718750	
0.001000	23.665518	0.703125	
0.001000	23.801371	0.671875	
0.001000	23.597866	0.695312	
0.001000	23.279898	0.820312	
0.001000	23.653402	0.703125	
0.001000	23.407074	0.757812	
0.001000	23.585148	0.718750	
0.001000	23.644114	0.718750	
0.001000	23.529932	0.718750	
0.001000	23.444510	0.695312	
0.001000	23.546669	0.695312	
0.001000	23.450623	0.679688	
0.001000	23.529373	0.679688	
0.001000	23.431015	0.703125	
0.001000	23.284269	0.757812	
0.001000	23.484470	0.765625	
0.001000	23.407892	0.773438	
0.001000	23.309063	0.757812	
0.001000	23.501520	0.773438	
0.001000	23.523651	0.664062	
0.001000	23.455456	0.718750	
0.001000	23.321192	0.734375	
0.001000	23.385466	0.734375	
0.001000	23.333788	0.781250	
0.001000	23.414080	0.757812	
0.001000	23.487394	0.656250	
0.001000	23.440248	0.703125	
0.001000	23.416166	0.671875	
0.001000	23.350935	0.750000	
0.001000	23.533968	0.695312	
0.001000	23.380644	0.765625	
0.001000	23.209585	0.804688	
0.001000	23.291882	0.773438	
0.001000	23.229128	0.835938	
0.001000	23.349342	0.773438	
0.001000	23.117695	0.835938	
0.001000	23.326000	0.757812	
0.001000	23.498905	0.734375	
0.001000	23.701418	0.710938	
0.001000	23.323708	0.804688	
0.001000	23.305208	0.757812	
0.001000	23.470798	0.695312	
0.001000	23.309475	0.710938	
0.001000	23.561478	0.656250	
0.001000	23.132690	0.851562	
0.001000	23.091209	0.804688	
0.001000	23.288782	0.765625	
0.001000	22.991661	0.835938	
0.001000	23.206638	0.757812	
0.001000	22.981773	0.843750	
0.001000	23.273933	0.726562	
0.001000	23.151659	0.789062	
0.001000	23.135586	0.796875	
0.001000	23.228401	0.750000	
0.001000	22.979490	0.859375	
0.001000	22.915436	0.867188	
0.001000	22.996105	0.828125	
0.001000	22.942591	0.875000	
0.001000	23.084793	0.789062	
0.001000	23.218199	0.765625	
0.001000	23.166248	0.789062	
0.001000	23.085201	0.812500	
0.001000	23.035105	0.828125	
0.001000	22.943941	0.828125	
0.001000	23.090239	0.812500	
0.001000	23.168352	0.757812	
0.001000	23.060688	0.828125	
0.001000	22.969055	0.820312	
0.001000	22.867512	0.875000	
0.001000	22.842136	0.882812	
0.001000	22.747149	0.906250	
