Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000077	2.291996	9.368333	11.380000	
0.000076	2.280424	11.170000	13.220000	
0.000076	2.267231	13.570000	18.050000	
0.000075	2.248587	19.276667	28.140000	
0.000075	2.227998	28.231667	34.040000	
0.000074	2.206535	34.363333	41.220000	
0.000073	2.183291	41.831667	49.950000	
0.000073	2.159009	49.801667	53.330000	
0.000072	2.132744	53.333333	56.140000	
0.000071	2.102946	56.173333	58.530000	
0.000070	2.069149	58.598333	59.920000	
0.000069	2.030626	59.870000	61.160000	
0.000067	1.986777	61.113333	62.460000	
0.000066	1.936052	62.233333	63.720000	
0.000064	1.878660	63.693333	65.520000	
