Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000296	0.002330	20.162000	10.000000	
0.000283	0.002342	25.950000	11.420000	
0.000246	0.002186	32.252000	19.630000	
0.000231	0.001946	38.150000	29.620000	
0.000213	0.001708	43.092000	38.750000	
0.000209	0.002373	44.948000	23.880000	
0.000203	0.001914	45.930000	37.210000	
0.000188	0.001514	50.730000	45.940000	
0.000176	0.001512	55.028000	47.800000	
0.000170	0.001354	55.556000	50.770000	
0.000160	0.001230	58.972000	56.750000	
0.000149	0.001376	62.046000	53.840000	
0.000148	0.001730	61.994000	47.150000	
0.000136	0.001487	65.134000	54.140000	
0.000129	0.001374	67.194000	55.600000	
0.000122	0.001252	68.622000	60.880000	
0.000114	0.001008	71.024000	66.980000	
0.000106	0.001221	73.132000	59.760000	
0.000105	0.001317	73.278000	60.360000	
0.000100	0.001003	74.900000	66.820000	
0.000093	0.000879	76.756000	70.380000	
0.000087	0.000856	78.092000	71.230000	
0.000083	0.000764	78.974000	73.580000	
0.000079	0.000923	80.100000	71.060000	
0.000074	0.000943	81.224000	70.610000	
0.000074	0.000804	81.452000	73.840000	
0.000071	0.000778	82.386000	75.220000	
0.000067	0.000781	83.242000	75.580000	
0.000064	0.000566	83.918000	80.730000	
0.000062	0.000621	84.588000	79.640000	
0.000058	0.000668	85.208000	78.690000	
0.000057	0.000735	85.722000	76.790000	
0.000056	0.000559	85.836000	81.490000	
0.000055	0.000882	86.350000	72.800000	
0.000053	0.000637	86.888000	78.900000	
0.000049	0.000628	87.524000	80.070000	
0.000048	0.000618	88.166000	80.060000	
0.000049	0.000558	88.124000	82.540000	
0.000048	0.000723	88.168000	77.520000	
0.000045	0.000687	88.412000	79.040000	
0.000044	0.000604	88.828000	81.340000	
0.000043	0.000641	89.268000	80.660000	
0.000041	0.000703	89.898000	78.150000	
0.000040	0.000954	90.008000	74.160000	
0.000038	0.000710	90.362000	78.670000	
0.000039	0.000627	90.286000	81.230000	
0.000037	0.000531	90.824000	83.400000	
0.000035	0.000527	91.464000	83.360000	
0.000036	0.000582	91.096000	82.720000	
0.000033	0.000567	91.562000	83.090000	
0.000032	0.000511	91.906000	84.170000	
