Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000300	0.002313	19.488000	10.000000	6.959329	0.000000	
0.000258	0.002472	29.742000	10.000000	11.700083	0.000000	
0.000231	0.002823	37.672000	13.780000	8.241009	0.000000	
0.000213	0.002890	43.034000	16.820000	8.232635	0.000000	
0.000196	0.002062	47.724000	28.010000	9.094059	0.000000	
0.000183	0.001549	52.062000	45.500000	8.943904	0.000000	
0.000174	0.001281	54.414000	53.420000	10.699578	0.000000	
0.000171	0.003058	56.468000	30.130000	13.328779	0.000000	
0.000167	0.002306	56.996000	30.870000	8.476722	0.000000	
0.000150	0.001607	61.324000	47.440000	8.665490	0.000000	
0.000143	0.001329	63.374000	53.960000	8.614044	0.000000	
0.000131	0.001592	66.166000	52.980000	7.392788	0.000000	
0.000121	0.001294	69.000000	56.350000	7.355396	0.000000	
0.000113	0.001050	71.262000	64.640000	7.041361	0.000000	
0.000106	0.000921	73.284000	67.660000	7.207533	0.000000	
0.000099	0.001156	74.824000	63.030000	7.225751	0.000000	
0.000097	0.000914	75.456000	69.640000	8.402908	0.000000	
0.000092	0.001042	76.746000	65.070000	8.018862	0.000000	
0.000088	0.001201	77.942000	63.700000	7.855559	0.000000	
0.000085	0.001006	78.622000	68.850000	8.197919	0.000000	
0.000082	0.000700	79.686000	76.120000	7.677013	0.000000	
0.000075	0.000833	81.202000	71.060000	6.750178	0.000000	
0.000073	0.000661	81.654000	77.700000	7.257334	0.000000	
0.000071	0.001026	82.416000	70.080000	7.100076	0.000000	
0.000067	0.000753	83.072000	75.650000	7.121955	0.000000	
0.000066	0.000807	83.456000	74.640000	7.129289	0.000000	
0.000064	0.000868	83.944000	73.690000	7.305421	0.000000	
0.000061	0.000675	84.736000	78.480000	6.776693	0.000000	
0.000058	0.000673	85.482000	79.060000	6.905922	0.000000	
0.000058	0.000638	85.736000	78.930000	6.787080	0.000000	
0.000054	0.000645	86.344000	78.720000	6.546416	0.000000	
0.000055	0.000545	86.394000	82.020000	7.308229	0.000000	
0.000051	0.000666	87.058000	77.970000	6.659849	0.000000	
0.000050	0.000564	87.872000	80.980000	5.951648	0.000000	
0.000047	0.000623	88.486000	80.030000	5.998623	0.000000	
0.000045	0.000535	88.608000	82.880000	6.401557	0.000000	
0.000045	0.000646	88.784000	80.210000	6.251754	0.000000	
0.000045	0.000637	88.932000	81.030000	6.823374	0.000000	
0.000045	0.000925	89.008000	74.190000	6.857454	0.000000	
0.000044	0.000562	89.134000	82.630000	6.636141	0.000000	
0.000042	0.000476	89.468000	84.360000	6.463232	0.000000	
0.000041	0.000559	89.852000	82.220000	6.354790	0.000000	
0.000041	0.000571	89.694000	82.200000	6.347199	0.000000	
0.000039	0.000523	90.608000	83.930000	5.765018	0.000000	
0.000037	0.000615	90.760000	81.060000	5.879202	0.000000	
0.000035	0.000560	91.036000	82.750000	5.992877	0.000000	
0.000036	0.000521	91.200000	84.120000	6.147182	0.000000	
0.000036	0.000667	91.212000	80.020000	6.784292	0.000000	
0.000035	0.000632	91.156000	81.310000	6.597354	0.000000	
0.000033	0.000641	91.734000	81.790000	5.866383	0.000000	
0.000033	0.000520	92.098000	84.310000	5.945433	0.000000	
0.000031	0.000587	92.086000	83.300000	6.147629	0.000000	
0.000031	0.000495	92.332000	84.300000	5.770481	0.000000	
0.000031	0.000569	92.384000	82.920000	6.147823	0.000000	
0.000029	0.000494	92.682000	84.970000	5.733314	0.000000	
0.000030	0.000499	92.694000	85.010000	6.570017	0.000000	
0.000029	0.000659	92.506000	81.440000	6.274503	0.000000	
0.000029	0.001165	92.792000	73.510000	6.344398	0.000000	
0.000029	0.000548	92.820000	84.820000	6.357074	0.000000	
0.000027	0.000495	93.380000	85.120000	5.636999	0.000000	
0.000026	0.000505	93.644000	84.750000	5.407794	0.000000	
0.000025	0.000632	93.842000	82.740000	5.660652	0.000000	
0.000024	0.000557	93.976000	83.930000	5.951455	0.000000	
0.000024	0.000569	93.948000	83.710000	5.966385	0.000000	
0.000025	0.000477	93.936000	85.400000	5.993568	0.000000	
0.000023	0.000571	94.232000	84.150000	5.867837	0.000000	
0.000022	0.000593	94.456000	83.820000	5.801119	0.000000	
0.000024	0.000633	94.190000	83.500000	5.860012	0.000000	
0.000022	0.000450	94.812000	86.990000	5.280318	0.000000	
0.000021	0.000446	94.612000	87.120000	5.402606	0.000000	
0.000020	0.000674	95.062000	82.260000	5.187030	0.000000	
0.000020	0.000529	95.156000	85.330000	5.482883	0.000000	
0.000019	0.000616	95.230000	83.810000	5.342935	0.000000	
0.000018	0.000490	95.274000	86.860000	5.058099	0.000000	
0.000018	0.000412	95.540000	88.250000	5.221982	0.000000	
0.000017	0.000478	95.712000	86.260000	4.990510	0.000000	
0.000018	0.000583	95.452000	84.610000	5.483813	0.000000	
0.000017	0.000455	95.830000	87.510000	5.154521	0.000000	
0.000017	0.000475	95.818000	86.470000	5.325700	0.000000	
