Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000153	2.280427	10.360000	12.970000	
0.000151	2.248582	16.745000	28.120000	
0.000149	2.206471	31.613333	40.840000	
0.000146	2.158872	46.078333	53.660000	
0.000143	2.102774	55.120000	58.450000	
0.000139	2.030474	59.346667	61.210000	
0.000133	1.935841	61.750000	63.680000	
0.000126	1.814144	64.663333	66.790000	
0.000118	1.661598	67.650000	69.740000	
0.000107	1.484074	70.633333	73.450000	
0.000095	1.296501	73.878333	75.960000	
0.000083	1.119329	76.345000	77.940000	
0.000072	0.963652	78.238333	79.150000	
0.000062	0.839622	79.658333	80.700000	
0.000055	0.745395	80.845000	81.950000	
