Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.010000	1.285401	51.250000	94.439995	133.417152	
0.010000	1.119570	59.029999	95.720001	264.378838	
0.010000	1.059287	67.080002	97.369995	397.041151	
0.010000	0.781040	69.369995	98.019997	527.755077	
0.010000	0.688578	71.049995	98.040001	658.371091	
0.010000	0.618915	76.959999	98.659996	790.272667	
0.010000	0.638172	76.959999	98.419998	922.772261	
0.010000	0.493459	77.759995	98.909996	1053.780170	
0.010000	0.913071	79.799995	98.879997	1186.454040	
0.010000	0.372294	81.059998	99.049995	1317.681835	
0.010000	0.274976	81.529999	98.919998	1448.250527	
0.010000	0.411069	81.529999	99.209999	1580.803161	
0.010000	0.414746	83.309998	99.299995	1712.040228	
0.010000	0.262948	83.309998	99.199997	1842.358109	
0.010000	0.411412	84.970001	99.399994	1974.281949	
0.010000	0.362910	84.970001	99.309998	2105.638472	
0.010000	0.203189	84.970001	99.329994	2237.714146	
0.010000	0.400973	84.970001	99.320000	2370.619964	
0.010000	0.524724	85.750000	99.459999	2503.721684	
0.010000	0.277274	85.750000	99.369995	2636.416172	
0.010000	0.328227	86.629997	99.519997	2768.920475	
0.010000	0.208502	86.629997	99.339996	2899.949455	
0.010000	0.284484	86.779999	99.489998	3031.393941	
0.010000	0.304965	86.779999	99.559998	3163.104397	
0.010000	0.338026	86.779999	99.430000	3294.634650	
0.010000	0.256404	87.150002	99.470001	3427.711189	
0.010000	0.207171	87.389999	99.649994	3558.587335	
0.010000	0.208719	87.389999	99.509995	3690.514783	
0.010000	0.199557	87.839996	99.669998	3822.650008	
0.010000	0.488107	88.180000	99.470001	3954.999712	
0.010000	0.111455	89.689995	99.709999	4086.597190	
0.010000	0.192167	90.110001	99.709999	4218.904449	
0.010000	0.071610	90.110001	99.750000	4350.073957	
0.010000	0.190582	90.110001	99.739998	4481.400249	
0.010000	0.083178	90.110001	99.720001	4612.945402	
0.010000	0.210891	90.110001	99.720001	4744.565267	
0.010000	0.106533	90.110001	99.739998	4877.808311	
0.010000	0.094442	90.180000	99.689995	5010.724607	
0.010000	0.172283	90.180000	99.729996	5141.285461	
0.010000	0.071319	90.180000	99.739998	5272.994070	
0.010000	0.105348	90.209999	99.720001	5403.340631	
0.010000	0.128276	90.209999	99.720001	5535.735639	
0.010000	0.071355	90.209999	99.720001	5666.179460	
0.010000	0.056710	90.209999	99.739998	5797.993316	
0.010000	0.025964	90.549995	99.739998	5930.615617	
0.010000	0.088790	90.549995	99.720001	6062.766838	
0.010000	0.105066	90.549995	99.739998	6194.787287	
0.010000	0.185805	90.549995	99.720001	6327.195089	
0.010000	0.105401	90.549995	99.709999	6459.661249	
0.010000	0.192035	90.549995	99.699997	6592.221202	
0.010000	0.029574	90.549995	99.739998	6728.189616	
0.010000	0.123958	90.549995	99.709999	6859.607258	
0.010000	0.049522	90.549995	99.709999	6992.835085	
0.010000	0.147941	90.549995	99.720001	7125.553251	
0.010000	0.108793	90.549995	99.720001	7258.483951	
0.010000	0.092218	90.549995	99.699997	7389.109601	
0.010000	0.045082	90.549995	99.739998	7526.050680	
0.010000	0.030571	90.549995	99.729996	7658.797250	
0.010000	0.206023	90.549995	99.729996	7789.761310	
0.010000	0.118291	90.549995	99.659996	7921.098383	
0.010000	0.096804	90.549995	99.669998	8053.535548	
0.010000	0.020993	90.549995	99.689995	8185.824438	
0.010000	0.281556	90.549995	99.680000	8317.148686	
0.010000	0.066790	90.549995	99.739998	8452.357967	
0.010000	0.043898	90.549995	99.680000	8584.487805	
0.010000	0.095048	90.549995	99.720001	8715.456998	
0.010000	0.062431	90.549995	99.669998	8846.151848	
0.010000	0.106884	90.549995	99.709999	8977.144619	
0.010000	0.042216	90.549995	99.720001	9111.782279	
0.010000	0.076537	90.549995	99.709999	9242.508348	
0.010000	0.013376	90.549995	99.689995	9372.854725	
0.010000	0.127538	90.549995	99.699997	9503.058832	
0.010000	0.032293	90.549995	99.699997	9634.484543	
0.010000	0.174663	90.549995	99.720001	9765.006616	
0.010000	0.076678	90.549995	99.699997	9896.806316	
0.010000	0.015112	90.549995	99.709999	10027.182611	
0.010000	0.044007	90.549995	99.720001	10158.340471	
0.010000	0.004045	90.549995	99.709999	10289.621341	
0.010000	0.078408	90.549995	99.709999	10420.769624	
0.010000	0.042871	90.549995	99.729996	10551.789413	
0.010000	0.103424	90.549995	99.699997	10682.633346	
0.010000	0.023936	90.549995	99.680000	10813.911541	
0.010000	0.109647	90.549995	99.699997	10944.996245	
0.010000	0.045630	90.549995	99.699997	11076.639578	
0.010000	0.120387	90.549995	99.680000	11212.208291	
0.010000	0.138970	90.549995	99.709999	11342.252820	
0.010000	0.140684	90.549995	99.709999	11472.668434	
0.010000	0.182417	90.549995	99.680000	11603.194290	
0.010000	0.054229	90.549995	99.720001	11734.463359	
0.010000	0.071716	90.549995	99.689995	11864.987823	
0.010000	0.086545	90.549995	99.720001	11995.375431	
0.010000	0.066330	90.549995	99.709999	12126.494149	
0.010000	0.044926	90.549995	99.689995	12257.190201	
0.010000	0.038767	90.549995	99.699997	12388.157359	
0.010000	0.171567	90.549995	99.689995	12518.331012	
0.010000	0.134587	90.549995	99.680000	12649.176811	
0.010000	0.115656	90.549995	99.720001	12780.056754	
0.010000	0.032827	90.549995	99.699997	12911.378706	
0.010000	0.016838	90.549995	99.720001	13041.749268	
0.010000	0.142023	90.549995	99.699997	13172.467240	
