Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.000010	1.352108	45.660000	93.099998	149.479706	
0.000010	1.243937	56.539997	95.939995	297.403622	
0.000010	1.133283	59.879997	96.699997	446.256131	
0.000010	0.737176	68.339996	97.790001	594.655825	
0.000010	0.770290	71.299995	97.879997	742.663942	
0.000010	0.563178	73.189995	98.339996	890.580420	
0.000010	0.816601	77.099998	98.570000	1038.279221	
0.000010	0.596868	77.750000	98.540001	1186.092897	
0.000010	0.670751	77.750000	98.919998	1334.307481	
0.000010	0.473242	79.079994	99.000000	1483.079855	
0.000010	0.322329	81.239998	98.939995	1631.207522	
0.000010	0.492266	82.849998	99.070000	1779.600092	
0.000010	0.859074	82.849998	98.919998	1927.808631	
0.000010	0.290254	82.849998	99.229996	2076.556715	
0.000010	0.376317	83.639999	99.199997	2225.561282	
0.000010	0.616264	83.639999	99.239998	2373.856447	
0.000010	0.299594	83.680000	99.209999	2522.676216	
0.000010	0.336275	83.680000	99.209999	2671.100233	
0.000010	0.356162	83.680000	99.279999	2819.740090	
0.000010	0.280892	84.669998	99.470001	2972.715904	
0.000010	0.450652	84.669998	99.320000	3121.474609	
0.000010	0.196168	84.669998	99.279999	3270.818160	
0.000010	0.302373	84.669998	99.220001	3422.882661	
0.000010	0.173211	85.009995	99.349998	3570.553524	
0.000010	0.195103	86.089996	99.470001	3719.936903	
0.000010	0.298741	86.089996	99.409996	3869.677306	
0.000010	0.220690	86.089996	99.349998	4018.873102	
0.000010	0.486172	86.259995	99.419998	4167.374397	
0.000010	0.238070	86.259995	99.409996	4315.821295	
0.000010	0.471290	86.360001	99.439995	4464.252166	
0.000010	0.298528	88.379997	99.599998	4612.723139	
0.000010	0.112722	88.669998	99.599998	4761.307873	
0.000010	0.102750	88.669998	99.639999	4910.270662	
0.000010	0.075326	88.669998	99.599998	5059.722192	
0.000010	0.045032	88.879997	99.570000	5208.700713	
0.000010	0.070498	88.879997	99.579994	5357.519717	
0.000010	0.111987	88.879997	99.610001	5506.109912	
0.000010	0.076436	88.930000	99.599998	5655.364054	
0.000010	0.135546	88.930000	99.599998	5803.640127	
0.000010	0.164862	88.930000	99.509995	5951.962647	
0.000010	0.181226	88.930000	99.570000	6100.782929	
0.000010	0.125155	88.970001	99.529999	6249.305140	
0.000010	0.027585	89.000000	99.529999	6398.485715	
0.000010	0.037270	89.070000	99.540001	6547.750974	
0.000010	0.183926	89.070000	99.559998	6696.988180	
0.000010	0.104174	89.070000	99.570000	6845.514238	
0.000010	0.082042	89.070000	99.559998	6994.466028	
0.000010	0.148751	89.070000	99.540001	7143.271264	
