Learning Rate	Train Loss	Train Acc.	
0.010000	31.855694	0.109375	
0.010000	27.245384	0.085938	
0.010000	26.305796	0.140625	
0.010000	25.953096	0.117188	
0.010000	25.945227	0.062500	
0.010000	25.875097	0.117188	
0.010000	25.755106	0.085938	
0.010000	25.616327	0.085938	
0.010000	25.600498	0.156250	
0.010000	25.613611	0.085938	
0.010000	25.550711	0.125000	
0.010000	25.750498	0.070312	
0.010000	25.468956	0.117188	
0.010000	25.503935	0.140625	
0.010000	25.548912	0.125000	
0.010000	25.409006	0.140625	
0.010000	25.424820	0.117188	
0.010000	25.451117	0.125000	
0.010000	25.439175	0.140625	
0.010000	25.451334	0.179688	
0.010000	25.395519	0.156250	
0.010000	25.463062	0.101562	
0.010000	25.362917	0.140625	
0.010000	25.365175	0.140625	
0.010000	25.399324	0.085938	
0.010000	25.361549	0.125000	
0.010000	25.387457	0.148438	
0.010000	25.354568	0.117188	
0.010000	25.392702	0.125000	
0.010000	25.324030	0.132812	
0.010000	25.322760	0.148438	
0.010000	25.323439	0.132812	
0.010000	25.364395	0.132812	
0.010000	25.357138	0.132812	
0.010000	25.404785	0.101562	
0.010000	25.370836	0.117188	
0.010000	25.446566	0.125000	
0.010000	25.393642	0.125000	
0.010000	25.357222	0.148438	
0.010000	25.316351	0.140625	
0.010000	25.303087	0.171875	
0.010000	25.366861	0.117188	
0.010000	25.315311	0.148438	
0.010000	25.326666	0.156250	
0.010000	25.260145	0.148438	
0.010000	25.392996	0.085938	
0.010000	25.335865	0.171875	
0.010000	25.256916	0.117188	
0.010000	25.314226	0.171875	
0.010000	25.264765	0.218750	
0.010000	25.318342	0.171875	
0.010000	25.301250	0.187500	
0.010000	25.279863	0.164062	
0.010000	25.322088	0.109375	
0.010000	25.228712	0.195312	
0.010000	25.318359	0.195312	
0.010000	25.242222	0.164062	
0.010000	25.312733	0.125000	
0.010000	25.284281	0.101562	
0.010000	25.330095	0.125000	
0.010000	25.243681	0.109375	
0.010000	25.356482	0.140625	
0.010000	25.195316	0.203125	
0.010000	25.171682	0.218750	
0.010000	25.236046	0.210938	
0.010000	25.322805	0.109375	
0.010000	25.292028	0.179688	
0.010000	25.269014	0.132812	
0.010000	25.276060	0.179688	
0.010000	25.326540	0.156250	
0.010000	25.278378	0.164062	
0.010000	25.292171	0.109375	
0.010000	25.212433	0.203125	
0.010000	25.298208	0.140625	
0.010000	25.224600	0.171875	
0.010000	25.099102	0.273438	
0.010000	25.261896	0.179688	
0.010000	25.322039	0.140625	
0.010000	25.175518	0.242188	
0.010000	25.294218	0.132812	
0.010000	25.279629	0.226562	
0.010000	25.190023	0.195312	
0.010000	25.155834	0.203125	
0.010000	25.219807	0.203125	
0.010000	25.177908	0.210938	
0.010000	25.195391	0.203125	
0.010000	25.104704	0.242188	
0.010000	25.172071	0.218750	
0.010000	25.183489	0.250000	
0.010000	25.136282	0.218750	
0.010000	25.104395	0.234375	
0.010000	25.152945	0.226562	
0.010000	25.133238	0.218750	
0.010000	25.201601	0.242188	
0.010000	25.171488	0.203125	
0.010000	25.213964	0.210938	
0.010000	25.173149	0.226562	
0.010000	25.143919	0.218750	
0.010000	25.226391	0.187500	
0.010000	25.139460	0.226562	
0.010000	25.164019	0.273438	
0.010000	25.225027	0.203125	
0.010000	25.181673	0.250000	
