Learning Rate	Test Loss	Test Acc.	
0.010000	23.638357	0.812500	
0.010000	23.737608	0.773438	
0.010000	23.764830	0.789062	
0.010000	23.724890	0.773438	
0.010000	23.750622	0.726562	
0.010000	23.615360	0.820312	
0.010000	23.595942	0.789062	
0.010000	23.696590	0.804688	
0.010000	23.804018	0.750000	
0.010000	23.810490	0.757812	
0.010000	23.798531	0.734375	
0.010000	23.700874	0.750000	
0.010000	23.653807	0.804688	
0.010000	23.829002	0.742188	
0.010000	23.544590	0.781250	
0.010000	23.931190	0.718750	
0.010000	23.743996	0.804688	
0.010000	23.695250	0.820312	
0.010000	23.727274	0.734375	
0.010000	23.610680	0.789062	
0.010000	23.510515	0.820312	
0.010000	23.859840	0.773438	
0.010000	23.642323	0.750000	
0.010000	23.691212	0.742188	
0.010000	23.756031	0.757812	
0.010000	23.587002	0.765625	
0.010000	23.541193	0.820312	
0.010000	23.794254	0.742188	
0.010000	23.597992	0.789062	
0.010000	24.063046	0.726562	
0.010000	23.757425	0.781250	
0.010000	23.760658	0.757812	
0.010000	23.731028	0.765625	
0.010000	23.864050	0.695312	
0.010000	23.727530	0.726562	
0.010000	23.721581	0.757812	
0.010000	23.554258	0.820312	
0.010000	23.676865	0.781250	
0.010000	23.713871	0.757812	
0.010000	23.447969	0.796875	
0.010000	23.496147	0.843750	
0.010000	23.323202	0.875000	
0.010000	23.229654	0.921875	
0.010000	23.529438	0.820312	
0.010000	23.409887	0.890625	
0.010000	23.498203	0.796875	
0.010000	23.622707	0.773438	
0.010000	23.684830	0.804688	
0.010000	23.372805	0.843750	
0.010000	23.250710	0.937500	
0.010000	23.449903	0.843750	
0.010000	23.701265	0.781250	
0.010000	23.618536	0.781250	
0.010000	23.326204	0.875000	
0.010000	23.310640	0.890625	
0.010000	23.444311	0.890625	
0.010000	23.493498	0.812500	
0.010000	23.526104	0.796875	
0.010000	23.683510	0.765625	
0.010000	23.375448	0.867188	
0.010000	23.275988	0.914062	
0.010000	23.455717	0.882812	
0.010000	23.278164	0.914062	
0.010000	23.501200	0.867188	
0.010000	23.657389	0.804688	
0.010000	23.389952	0.875000	
0.010000	23.393225	0.859375	
0.010000	23.266769	0.898438	
0.010000	23.179865	0.945312	
0.010000	23.246521	0.929688	
0.010000	23.526373	0.835938	
0.010000	23.317051	0.859375	
0.010000	23.298670	0.898438	
0.010000	23.300470	0.906250	
0.010000	23.432688	0.867188	
0.010000	23.650858	0.820312	
0.010000	23.840387	0.765625	
0.010000	23.887762	0.718750	
0.010000	23.111723	1.000000	
0.010000	23.359957	0.906250	
0.010000	23.270815	0.890625	
