Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000321	1.001355	12.994000	10.200000	
0.000323	9.854700	15.802000	9.890000	
0.000344	4.547397	16.218000	11.010000	
0.000382	2.222348	17.258000	10.020000	
0.000539	0.654495	15.874000	10.360000	
0.001269	0.477321	15.718000	10.020000	
0.002597	0.450639	14.224000	10.000000	
0.002509	0.179747	15.216000	10.230000	
0.001829	0.212021	16.690000	12.920000	
0.001081	0.126135	14.642000	10.000000	
0.000745	0.072348	16.238000	9.880000	
0.000571	0.048576	16.676000	11.210000	
0.000515	0.028917	17.566000	9.950000	
0.000491	0.016468	17.910000	9.660000	
0.000496	0.017109	17.720000	10.010000	
0.000494	0.019308	18.252000	14.710000	
0.000502	0.020281	18.898000	13.290000	
0.000505	0.016091	19.426000	12.540000	
0.000495	0.017974	19.772000	13.490000	
0.000518	0.014636	19.772000	13.290000	
0.000529	0.012323	20.024000	15.330000	
0.000526	0.013551	19.470000	14.820000	
0.000529	0.012761	19.996000	16.760000	
0.000533	0.012507	19.234000	17.410000	
0.000542	0.012628	19.008000	15.610000	
0.000576	0.013952	17.352000	15.030000	
0.000845	0.021749	16.708000	13.640000	
0.001728	0.020654	16.090000	14.970000	
0.001866	0.018163	16.578000	14.110000	
0.001159	0.020115	16.330000	11.700000	
0.000921	0.015011	17.852000	12.430000	
0.000744	0.017760	16.214000	10.630000	
0.000579	0.011251	17.174000	12.140000	
0.000523	0.007933	17.952000	13.790000	
0.000510	0.007772	17.762000	13.290000	
0.000492	0.008829	18.410000	14.500000	
0.000499	0.008138	18.780000	17.620000	
0.000518	0.009487	17.706000	15.170000	
0.000513	0.009417	17.860000	17.440000	
0.000497	0.007495	19.556000	17.820000	
0.000495	0.005982	18.856000	18.850000	
0.000486	0.006152	19.704000	17.140000	
0.000501	0.006299	19.230000	15.760000	
0.000526	0.007136	18.654000	15.340000	
0.000569	0.008890	18.264000	13.400000	
0.000664	0.011336	17.664000	13.420000	
0.000961	0.009281	16.448000	12.270000	
0.000934	0.009470	16.010000	13.800000	
0.000765	0.006228	17.260000	16.920000	
0.000693	0.008173	17.914000	15.380000	
0.000614	0.008222	18.290000	15.870000	
0.000586	0.007313	17.434000	15.200000	
0.000581	0.009128	16.406000	13.840000	
0.000557	0.007476	17.542000	14.860000	
