Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000038	2.298773	9.218333	10.130000	
0.000038	2.293643	10.031667	11.800000	
0.000038	2.287678	11.458333	14.210000	
0.000038	2.281301	13.723333	17.180000	
0.000038	2.274705	16.455000	20.320000	
0.000038	2.267973	19.541667	23.450000	
0.000038	2.261129	22.726667	27.010000	
0.000038	2.254168	26.216667	30.660000	
0.000038	2.247073	30.028333	34.740000	
0.000037	2.239815	34.231667	38.960000	
0.000037	2.232364	38.456667	42.680000	
0.000037	2.224684	42.686667	46.330000	
0.000037	2.216740	46.321667	49.390000	
0.000037	2.208492	49.216667	51.800000	
0.000037	2.199907	51.556667	53.730000	
0.000037	2.190939	53.370000	55.050000	
0.000037	2.181547	54.796667	56.260000	
0.000036	2.171694	55.900000	57.260000	
0.000036	2.161334	56.976667	58.250000	
0.000036	2.150415	57.801667	58.850000	
0.000036	2.138892	58.480000	59.480000	
0.000036	2.126713	59.221667	59.980000	
0.000035	2.113821	59.840000	60.570000	
0.000035	2.100168	60.305000	61.210000	
0.000035	2.085697	60.716667	61.510000	
0.000035	2.070348	61.166667	61.900000	
0.000035	2.054057	61.593333	62.510000	
0.000034	2.036752	62.021667	63.070000	
0.000034	2.018365	62.516667	63.720000	
0.000034	1.998824	63.046667	64.230000	
0.000033	1.978051	63.575000	64.640000	
0.000033	1.955966	64.058333	65.300000	
0.000033	1.932495	64.470000	65.870000	
0.000032	1.907572	64.915000	66.380000	
0.000032	1.881129	65.355000	66.980000	
0.000031	1.853116	65.710000	67.360000	
0.000031	1.823501	66.128333	67.790000	
0.000031	1.792267	66.591667	68.160000	
0.000030	1.759420	67.021667	68.740000	
0.000029	1.725001	67.511667	69.250000	
0.000029	1.689070	68.016667	69.770000	
0.000028	1.651727	68.595000	70.410000	
0.000028	1.613121	69.195000	71.010000	
0.000027	1.573410	69.740000	71.470000	
0.000026	1.532774	70.350000	71.990000	
0.000026	1.491404	71.011667	72.470000	
0.000025	1.449512	71.583333	73.030000	
0.000024	1.407316	72.185000	73.520000	
0.000024	1.365014	72.781667	74.200000	
0.000023	1.322828	73.385000	74.750000	
0.000022	1.280975	74.033333	75.120000	
0.000022	1.239660	74.636667	75.780000	
0.000021	1.199091	75.208333	76.230000	
0.000020	1.159467	75.670000	76.620000	
0.000020	1.120966	76.091667	77.060000	
0.000019	1.083738	76.475000	77.440000	
0.000018	1.047905	76.920000	77.910000	
0.000018	1.013573	77.263333	78.370000	
0.000017	0.980809	77.675000	78.770000	
0.000017	0.949649	78.043333	79.050000	
0.000016	0.920107	78.413333	79.370000	
0.000016	0.892167	78.715000	79.640000	
0.000015	0.865792	79.021667	79.970000	
0.000015	0.840934	79.318333	80.270000	
0.000014	0.817530	79.611667	80.550000	
0.000014	0.795509	79.920000	80.840000	
0.000014	0.774796	80.226667	81.070000	
0.000013	0.755309	80.496667	81.220000	
0.000013	0.736971	80.756667	81.450000	
0.000013	0.719704	81.040000	81.720000	
0.000012	0.703442	81.303333	81.870000	
0.000012	0.688106	81.528333	82.140000	
0.000012	0.673623	81.775000	82.410000	
0.000012	0.659936	82.031667	82.650000	
0.000011	0.646983	82.288333	82.960000	
0.000011	0.634713	82.593333	83.090000	
0.000011	0.623079	82.810000	83.360000	
0.000011	0.612032	83.041667	83.740000	
0.000011	0.601535	83.245000	83.870000	
0.000010	0.591552	83.485000	84.090000	
0.000010	0.582044	83.696667	84.330000	
0.000010	0.572979	83.878333	84.510000	
0.000010	0.564332	84.088333	84.720000	
0.000010	0.556076	84.306667	84.930000	
0.000010	0.548183	84.486667	85.120000	
0.000010	0.540637	84.658333	85.250000	
0.000009	0.533414	84.831667	85.360000	
0.000009	0.526498	84.966667	85.560000	
0.000009	0.519874	85.108333	85.720000	
0.000009	0.513521	85.245000	85.890000	
0.000009	0.507419	85.376667	86.020000	
0.000009	0.501541	85.531667	86.120000	
0.000009	0.495875	85.666667	86.230000	
0.000009	0.490412	85.810000	86.350000	
0.000009	0.485153	85.975000	86.390000	
0.000008	0.480106	86.090000	86.530000	
0.000008	0.475266	86.241667	86.640000	
0.000008	0.470623	86.365000	86.780000	
0.000008	0.466153	86.460000	86.900000	
0.000008	0.461840	86.570000	87.020000	
