Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000153	2.288382	10.190000	13.830000	
0.000152	2.271411	16.006667	21.820000	
0.000151	2.253895	24.146667	30.020000	
0.000150	2.235374	33.031667	39.610000	
0.000149	2.215336	42.950000	48.560000	
0.000147	2.193214	50.698333	54.130000	
0.000146	2.168174	55.251667	57.540000	
0.000144	2.139570	58.003333	59.540000	
0.000142	2.106678	59.761667	61.180000	
0.000140	2.068705	61.088333	62.260000	
0.000137	2.024322	62.033333	63.760000	
0.000134	1.972129	63.321667	65.070000	
0.000130	1.911236	64.958333	66.570000	
0.000126	1.840720	65.691667	67.460000	
0.000121	1.759598	66.721667	68.580000	
0.000116	1.668046	67.878333	69.880000	
0.000109	1.568710	69.241667	71.420000	
0.000103	1.463850	70.998333	72.810000	
0.000096	1.357464	72.476667	74.190000	
0.000089	1.251880	73.895000	75.560000	
