Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000999	1.677789	45.331667	50.910000	
0.000284	0.183237	82.515000	94.770000	
0.000075	0.131029	95.475000	95.980000	
0.000055	0.096399	96.661667	96.970000	
0.000046	0.086255	97.156667	97.150000	
0.000042	0.086616	97.471667	97.090000	
0.000036	0.085361	97.798333	97.170000	
0.000033	0.067380	97.936667	98.040000	
0.000029	0.056451	98.138333	98.230000	
0.000027	0.058876	98.296667	98.140000	
0.000025	0.050275	98.418333	98.300000	
0.000023	0.053476	98.580000	98.250000	
0.000022	0.043650	98.638333	98.580000	
0.000021	0.054427	98.711667	98.330000	
0.000019	0.045946	98.821667	98.570000	
