Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000300	0.002313	19.492000	10.000000	6.952134	0.000001	
0.000256	0.002478	29.952000	10.000000	10.952804	0.000000	
0.000228	0.002873	38.132000	13.640000	7.366986	0.000000	
0.000212	0.003156	43.436000	16.630000	8.864366	0.000000	
0.000202	0.002058	46.354000	30.510000	9.849859	0.000000	
0.000183	0.001774	51.678000	38.220000	7.965697	0.000000	
0.000169	0.001653	56.180000	43.910000	9.649755	0.000000	
0.000183	0.002433	52.332000	33.570000	12.838558	0.000000	
0.000165	0.001667	57.496000	47.600000	8.651969	0.000000	
0.000150	0.001087	61.228000	60.530000	8.744713	0.000000	
0.000136	0.001141	64.826000	61.430000	7.030694	0.000000	
0.000127	0.001789	67.492000	48.810000	7.189672	0.000000	
0.000119	0.001241	69.176000	57.580000	7.428613	0.000000	
0.000112	0.000917	71.322000	68.650000	7.163233	0.000000	
0.000105	0.000889	73.434000	68.380000	6.868472	0.000000	
0.000099	0.001117	74.858000	62.930000	7.441098	0.000000	
0.000097	0.000811	75.486000	71.540000	8.966860	0.000000	
0.000093	0.000953	76.518000	68.090000	8.415286	0.000000	
0.000089	0.001063	77.716000	65.790000	7.832792	0.000000	
0.000086	0.001036	78.504000	66.830000	8.279277	0.000000	
0.000082	0.000763	79.468000	74.630000	7.468033	0.000000	
0.000077	0.000717	80.604000	75.020000	6.841651	0.000000	
0.000074	0.000683	81.514000	77.120000	6.854261	0.000000	
0.000072	0.000883	82.020000	73.620000	7.171950	0.000000	
0.000067	0.000750	83.078000	74.900000	7.453248	0.000000	
0.000067	0.000825	83.366000	74.420000	7.756938	0.000000	
0.000065	0.000751	84.010000	76.200000	7.104013	0.000000	
0.000062	0.000689	84.816000	77.940000	6.449059	0.000000	
0.000059	0.000662	85.154000	78.570000	6.734454	0.000000	
0.000059	0.000790	85.444000	75.510000	6.967810	0.000000	
0.000055	0.000657	86.060000	78.880000	6.966412	0.000000	
0.000055	0.000690	86.352000	77.830000	7.022599	0.000000	
0.000052	0.000608	87.052000	80.530000	6.155375	0.000000	
0.000051	0.000638	87.332000	79.600000	6.480413	0.000000	
0.000049	0.000626	87.716000	79.780000	6.439250	0.000000	
0.000047	0.000616	88.294000	80.930000	6.279897	0.000000	
0.000047	0.000620	88.524000	80.890000	6.421159	0.000000	
0.000045	0.000719	88.936000	78.850000	6.667642	0.000000	
0.000046	0.000671	88.644000	79.860000	7.193538	0.000000	
0.000044	0.000620	88.968000	80.730000	6.653944	0.000000	
0.000043	0.000528	89.496000	83.640000	6.206523	0.000000	
0.000041	0.000483	89.816000	84.510000	6.048703	0.000000	
0.000041	0.000847	89.948000	76.290000	6.132805	0.000000	
0.000040	0.000557	90.026000	82.130000	6.244546	0.000000	
0.000038	0.000561	90.550000	83.590000	5.973966	0.000000	
0.000036	0.000583	90.838000	81.850000	5.871976	0.000000	
0.000037	0.000566	91.116000	82.750000	5.934272	0.000000	
0.000035	0.000538	91.476000	82.650000	5.807604	0.000000	
0.000034	0.000540	91.272000	82.970000	6.477686	0.000000	
0.000033	0.000665	91.724000	80.150000	6.053015	0.000000	
0.000033	0.000480	92.062000	85.270000	6.070760	0.000000	
0.000031	0.000476	92.004000	85.380000	6.023971	0.000000	
0.000031	0.000477	92.326000	85.140000	5.748733	0.000000	
0.000031	0.000549	92.304000	84.030000	5.959758	0.000000	
0.000029	0.000453	92.890000	86.010000	5.409450	0.000000	
0.000029	0.000492	92.916000	84.740000	5.786323	0.000000	
0.000028	0.000581	92.996000	82.800000	5.626508	0.000000	
0.000028	0.000663	93.374000	81.220000	5.915604	0.000000	
0.000028	0.000654	92.996000	81.560000	6.715482	0.000000	
0.000027	0.000634	93.218000	82.010000	5.853530	0.000000	
0.000026	0.000606	93.460000	82.560000	5.685141	0.000000	
0.000025	0.000503	93.656000	84.840000	5.782998	0.000000	
0.000025	0.000454	93.970000	86.030000	5.547011	0.000000	
0.000023	0.000469	94.232000	85.970000	5.441068	0.000000	
0.000024	0.000439	94.244000	86.650000	5.937320	0.000000	
0.000024	0.000601	94.068000	83.290000	6.108810	0.000000	
0.000023	0.000759	94.152000	80.640000	6.075226	0.000000	
0.000023	0.000547	94.320000	84.300000	5.454005	0.000000	
0.000022	0.000454	94.780000	87.120000	5.401402	0.000000	
0.000021	0.000460	94.710000	86.790000	5.417576	0.000000	
0.000021	0.000500	94.614000	85.940000	5.592121	0.000000	
0.000020	0.000828	94.908000	79.310000	5.600941	0.000000	
0.000020	0.000552	94.940000	84.860000	5.664141	0.000000	
0.000019	0.000606	95.130000	84.070000	5.274681	0.000000	
0.000020	0.000553	95.236000	84.890000	5.485368	0.000000	
0.000019	0.000486	95.238000	85.940000	5.824894	0.000000	
0.000020	0.000723	95.050000	82.310000	5.998028	0.000000	
0.000018	0.000537	95.382000	85.560000	5.204877	0.000000	
0.000018	0.000430	95.702000	87.250000	5.568965	0.000000	
0.000017	0.000629	95.716000	84.120000	5.500052	0.000000	
0.000015	0.000371	96.156000	89.260000	4.792999	0.000000	
0.000013	0.000357	96.978000	89.550000	3.734968	0.000000	
0.000011	0.000355	97.416000	89.640000	3.295555	0.000000	
0.000010	0.000336	97.726000	90.130000	3.082073	0.000000	
0.000010	0.000337	97.790000	90.120000	2.966873	0.000000	
0.000010	0.000337	97.882000	90.140000	3.001209	0.000000	
0.000009	0.000335	98.114000	90.320000	2.695062	0.000000	
0.000009	0.000334	98.022000	90.430000	2.894461	0.000000	
0.000009	0.000333	98.092000	90.400000	2.768692	0.000000	
0.000009	0.000333	98.156000	90.320000	2.733077	0.000000	
0.000009	0.000333	98.126000	90.280000	2.930234	0.000000	
0.000009	0.000334	98.254000	90.250000	2.993823	0.000000	
0.000008	0.000337	98.332000	90.280000	2.761446	0.000000	
0.000008	0.000341	98.356000	90.170000	2.619192	0.000000	
0.000008	0.000337	98.290000	90.430000	2.783587	0.000000	
0.000008	0.000338	98.366000	90.340000	2.783435	0.000000	
0.000008	0.000334	98.352000	90.480000	2.670367	0.000000	
0.000007	0.000339	98.428000	90.400000	2.522022	0.000000	
0.000008	0.000338	98.438000	90.510000	2.694226	0.000000	
0.000007	0.000338	98.560000	90.370000	2.604009	0.000000	
0.000007	0.000339	98.478000	90.550000	2.521174	0.000000	
