Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000298	0.002330	19.690000	10.540000	
0.000263	0.002493	27.850000	12.480000	
0.000232	0.002094	36.926000	23.910000	
0.000218	0.002035	41.592000	31.130000	
0.000200	0.001525	46.480000	45.320000	
0.000189	0.001934	49.734000	43.610000	
0.000181	0.002431	52.890000	32.860000	
0.000177	0.001405	53.618000	51.580000	
0.000165	0.001530	57.492000	50.340000	
0.000151	0.001359	60.444000	54.110000	
0.000145	0.001335	62.808000	54.990000	
0.000138	0.001219	64.634000	59.160000	
0.000127	0.001060	67.256000	63.600000	
0.000120	0.000932	69.384000	67.380000	
0.000113	0.001169	71.404000	61.180000	
0.000106	0.000902	72.978000	68.630000	
0.000102	0.000900	74.140000	70.330000	
0.000097	0.000789	75.442000	72.710000	
0.000092	0.001072	76.856000	66.500000	
0.000091	0.000827	77.374000	72.070000	
0.000087	0.001007	78.152000	67.970000	
0.000084	0.001113	78.962000	64.350000	
0.000078	0.000792	80.220000	73.810000	
0.000077	0.000773	80.700000	75.280000	
0.000074	0.000693	81.362000	76.850000	
0.000073	0.000718	81.918000	76.490000	
0.000071	0.000778	82.118000	75.010000	
0.000068	0.000670	83.118000	77.010000	
0.000065	0.000666	83.790000	79.000000	
0.000064	0.000614	84.198000	79.880000	
0.000059	0.000761	84.770000	76.050000	
0.000060	0.000590	85.010000	80.380000	
0.000057	0.000620	85.830000	79.610000	
0.000058	0.000920	86.000000	71.470000	
0.000055	0.000976	86.252000	73.900000	
0.000053	0.000587	86.688000	81.060000	
0.000054	0.000677	86.722000	79.500000	
0.000052	0.000904	87.150000	73.600000	
0.000051	0.000692	87.458000	79.180000	
0.000049	0.000615	87.662000	80.890000	
0.000048	0.000584	88.210000	81.380000	
0.000047	0.000649	88.214000	79.910000	
0.000045	0.000530	88.956000	83.630000	
0.000044	0.000688	89.054000	78.770000	
0.000044	0.000577	89.046000	82.230000	
0.000043	0.000729	88.978000	79.100000	
0.000042	0.000584	89.646000	81.820000	
0.000040	0.000480	90.262000	84.570000	
0.000040	0.000568	90.008000	82.570000	
0.000038	0.000551	90.544000	83.030000	
0.000037	0.000509	90.724000	84.050000	
0.000035	0.000551	90.806000	83.360000	
0.000035	0.000534	91.156000	83.580000	
0.000036	0.000757	90.996000	79.480000	
0.000035	0.000505	91.534000	84.200000	
0.000035	0.000589	91.424000	82.460000	
0.000033	0.000619	91.644000	81.940000	
0.000033	0.000540	91.946000	83.910000	
0.000034	0.000565	91.686000	83.380000	
0.000031	0.000519	92.260000	84.490000	
0.000030	0.000509	92.564000	85.200000	
0.000030	0.000504	92.528000	84.590000	
0.000028	0.000456	92.828000	86.550000	
0.000027	0.000542	93.056000	84.170000	
0.000028	0.000495	92.922000	85.170000	
0.000027	0.000738	93.106000	80.310000	
0.000027	0.000606	93.226000	83.450000	
0.000027	0.000771	93.220000	80.870000	
0.000027	0.000621	93.388000	83.770000	
0.000024	0.000513	93.832000	85.410000	
0.000024	0.000582	93.898000	83.580000	
0.000024	0.000490	94.086000	85.880000	
0.000023	0.000514	94.088000	85.400000	
0.000023	0.000512	94.206000	85.280000	
0.000023	0.000525	94.328000	85.420000	
0.000023	0.000559	94.188000	84.860000	
0.000023	0.000612	94.474000	83.580000	
0.000023	0.000583	94.444000	85.610000	
0.000022	0.000514	94.538000	85.720000	
0.000021	0.000815	94.672000	81.250000	
0.000019	0.000398	95.034000	88.640000	
0.000016	0.000392	96.098000	88.590000	
0.000015	0.000371	96.382000	88.840000	
0.000014	0.000346	96.646000	89.690000	
0.000014	0.000345	96.818000	89.830000	
0.000013	0.000349	96.990000	89.830000	
0.000013	0.000351	96.986000	90.040000	
0.000013	0.000351	97.176000	89.940000	
0.000013	0.000351	97.224000	89.850000	
0.000012	0.000352	97.324000	89.890000	
0.000012	0.000350	97.260000	89.960000	
0.000012	0.000354	97.266000	89.840000	
0.000012	0.000358	97.306000	89.820000	
0.000011	0.000362	97.480000	89.520000	
0.000011	0.000356	97.470000	89.910000	
0.000011	0.000358	97.484000	89.850000	
0.000011	0.000356	97.556000	90.000000	
0.000011	0.000355	97.514000	90.030000	
0.000011	0.000357	97.568000	89.990000	
0.000010	0.000363	97.684000	89.640000	
0.000010	0.000361	97.588000	89.840000	
0.000011	0.000362	97.626000	89.760000	
0.000010	0.000365	97.618000	89.700000	
0.000010	0.000365	97.738000	89.860000	
0.000010	0.000366	97.654000	89.850000	
0.000011	0.000366	97.712000	89.880000	
0.000010	0.000367	97.666000	90.030000	
0.000010	0.000366	97.846000	90.010000	
0.000010	0.000367	97.800000	89.800000	
0.000010	0.000368	97.734000	89.780000	
0.000010	0.000376	97.828000	89.670000	
0.000010	0.000378	97.864000	89.610000	
0.000010	0.000369	97.912000	89.920000	
0.000010	0.000376	97.922000	89.640000	
0.000009	0.000380	97.938000	89.810000	
0.000009	0.000378	97.990000	89.930000	
0.000009	0.000378	98.096000	89.920000	
0.000009	0.000378	97.996000	89.810000	
0.000009	0.000377	97.974000	89.650000	
0.000009	0.000390	98.052000	89.390000	
0.000009	0.000383	98.046000	89.620000	
0.000009	0.000379	98.110000	89.730000	
0.000009	0.000378	98.122000	89.790000	
0.000009	0.000377	98.166000	89.730000	
0.000009	0.000376	98.158000	89.840000	
0.000009	0.000376	98.124000	89.840000	
0.000009	0.000376	98.216000	89.790000	
0.000008	0.000376	98.204000	89.820000	
0.000008	0.000374	98.142000	89.880000	
0.000008	0.000375	98.232000	89.750000	
0.000009	0.000375	98.252000	89.920000	
0.000009	0.000376	98.094000	89.910000	
0.000009	0.000376	98.224000	89.860000	
0.000008	0.000376	98.190000	89.850000	
0.000008	0.000374	98.208000	89.870000	
0.000008	0.000376	98.266000	89.810000	
0.000008	0.000375	98.242000	89.790000	
0.000008	0.000375	98.240000	89.860000	
0.000008	0.000375	98.312000	89.820000	
0.000008	0.000374	98.214000	89.860000	
0.000009	0.000375	98.194000	89.790000	
0.000009	0.000375	98.280000	89.750000	
0.000009	0.000376	98.178000	89.740000	
0.000009	0.000376	98.212000	89.810000	
