Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000450	5.157598	13.622000	10.000000	
0.000363	15.259147	11.444000	10.000000	
0.000332	0.219147	12.120000	11.410000	
0.000314	0.011034	17.460000	12.860000	
0.000288	0.002905	20.548000	15.620000	
0.000280	0.002402	23.020000	19.760000	
0.000280	0.002352	23.684000	19.660000	
0.000273	0.002028	25.614000	21.810000	
0.000266	0.002160	28.036000	21.290000	
0.000257	0.002047	30.268000	24.560000	
0.000250	0.002156	32.668000	26.300000	
0.000246	0.002257	33.872000	27.230000	
0.000237	0.002082	36.116000	29.330000	
0.000229	0.002180	38.720000	30.130000	
0.000228	0.002120	38.968000	30.890000	
0.000222	0.001700	41.772000	39.860000	
0.000217	0.001876	43.096000	37.230000	
0.000214	0.001650	43.436000	41.540000	
0.000214	0.001873	43.098000	37.190000	
0.000215	0.001880	43.494000	38.430000	
0.000210	0.002040	44.748000	35.080000	
0.000207	0.002006	45.792000	34.700000	
0.000202	0.002523	47.180000	29.390000	
0.000199	0.001984	48.146000	35.980000	
0.000195	0.002009	49.198000	36.720000	
0.000195	0.001552	49.414000	46.120000	
0.000194	0.001812	49.710000	42.250000	
0.000191	0.001666	50.568000	43.420000	
0.000191	0.001559	50.816000	45.760000	
0.000191	0.001669	50.874000	43.210000	
0.000195	0.002091	50.532000	38.900000	
0.000197	0.002569	50.180000	32.620000	
0.000190	0.002380	50.732000	34.600000	
0.000185	0.001372	52.502000	51.490000	
0.000179	0.001405	53.798000	52.180000	
0.000173	0.001584	55.038000	49.340000	
0.000176	0.001357	54.530000	51.900000	
0.000175	0.001398	54.870000	52.420000	
0.000176	0.001458	54.696000	51.270000	
0.000173	0.001528	55.320000	50.830000	
0.000173	0.002480	55.620000	40.480000	
0.000173	0.001538	55.774000	50.020000	
0.000168	0.001475	57.130000	50.720000	
0.000165	0.001591	57.610000	49.120000	
0.000161	0.001305	58.074000	55.220000	
0.000163	0.001384	58.030000	53.350000	
0.000170	0.001555	56.818000	50.230000	
0.000167	0.001341	56.810000	54.170000	
0.000163	0.001389	58.562000	54.880000	
0.000162	0.001425	58.570000	52.890000	
0.000167	0.001696	57.268000	48.350000	
0.000165	0.001516	57.568000	51.180000	
0.000162	0.001326	58.508000	55.200000	
0.000157	0.001388	59.546000	53.470000	
0.000158	0.001639	60.168000	48.800000	
0.000159	0.001920	59.440000	46.800000	
0.000160	0.001620	58.994000	49.690000	
0.000158	0.001429	60.018000	53.460000	
0.000156	0.001485	60.034000	51.060000	
0.000158	0.001308	60.184000	56.020000	
0.000155	0.001260	60.194000	56.460000	
0.000154	0.001353	60.606000	54.980000	
0.000153	0.001334	60.782000	54.160000	
0.000152	0.001554	61.122000	49.990000	
0.000160	0.001358	58.692000	53.130000	
0.000156	0.001294	60.276000	56.500000	
0.000151	0.001462	61.042000	52.620000	
0.000152	0.001959	60.938000	46.460000	
0.000152	0.001357	61.460000	56.420000	
0.000149	0.001360	62.002000	57.490000	
0.000148	0.001131	62.322000	61.760000	
0.000147	0.001170	62.674000	60.970000	
0.000146	0.001556	62.888000	54.000000	
0.000146	0.001389	62.726000	54.910000	
0.000148	0.001215	62.540000	57.380000	
0.000148	0.001283	62.240000	56.670000	
0.000145	0.001162	62.556000	59.770000	
0.000145	0.001110	63.186000	61.090000	
0.000144	0.001268	63.160000	56.950000	
0.000144	0.001397	63.402000	54.130000	
0.000142	0.001071	63.636000	62.000000	
0.000139	0.001014	64.606000	63.240000	
0.000138	0.000981	64.862000	64.510000	
0.000136	0.000974	65.434000	64.840000	
0.000134	0.000964	65.266000	65.340000	
0.000136	0.000962	65.334000	65.670000	
0.000135	0.000957	65.348000	66.040000	
0.000135	0.000957	65.704000	65.620000	
0.000134	0.000956	65.794000	65.790000	
0.000134	0.000952	65.810000	66.130000	
0.000134	0.000945	65.876000	65.920000	
0.000133	0.000947	66.082000	66.460000	
0.000132	0.000949	66.430000	65.630000	
0.000134	0.000945	66.072000	66.290000	
0.000133	0.000940	66.190000	66.090000	
0.000132	0.000940	66.154000	66.400000	
0.000132	0.000941	66.166000	66.190000	
0.000131	0.000931	66.464000	66.490000	
0.000132	0.000931	66.546000	66.390000	
0.000130	0.000934	66.736000	66.610000	
0.000130	0.000930	66.826000	66.660000	
0.000131	0.000928	66.660000	66.650000	
0.000129	0.000926	66.712000	66.710000	
