Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000154	0.002305	18.078000	10.000000	
0.000137	0.002424	25.308000	10.300000	
0.000134	0.002680	27.760000	10.210000	
0.000132	0.001901	29.952000	28.850000	
0.000122	0.001872	33.560000	31.800000	
0.000117	0.002140	37.104000	29.090000	
0.000111	0.001679	40.238000	37.290000	
0.000108	0.001639	42.348000	40.860000	
0.000105	0.001635	44.636000	42.090000	
0.000101	0.001526	46.272000	45.580000	
0.000099	0.001479	48.290000	46.710000	
0.000096	0.001505	49.948000	45.100000	
0.000093	0.001459	51.564000	47.430000	
0.000091	0.001431	52.446000	49.080000	
0.000088	0.001444	54.824000	49.290000	
0.000086	0.001288	55.476000	53.750000	
0.000084	0.001290	56.798000	53.600000	
0.000082	0.001343	57.544000	53.020000	
0.000080	0.001265	58.550000	56.060000	
0.000077	0.001162	60.270000	57.620000	
