Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001062	0.988974	38.488333	66.950000	
0.000941	0.732437	43.021667	75.070000	
0.000418	0.407285	74.550000	86.940000	
0.000130	0.188386	91.938333	93.810000	
0.000084	0.152763	94.841667	95.200000	
0.000063	0.102166	96.058333	96.650000	
0.000051	0.106447	96.830000	96.600000	
0.000046	0.082420	97.095000	97.360000	
0.000040	0.071916	97.478333	97.600000	
0.000037	0.075663	97.733333	97.590000	
0.000033	0.065884	97.971667	97.780000	
0.000031	0.058287	98.108333	98.150000	
0.000029	0.058665	98.250000	98.080000	
0.000029	0.071254	98.205000	97.730000	
0.000026	0.055059	98.321667	98.060000	
