Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.001313	0.080513	15.126000	10.960000	9.071760	0.000315	
0.000982	0.002038	25.004000	23.450000	1.309485	0.000137	
0.000904	0.001732	30.566000	32.940000	2.316846	0.000103	
0.000846	0.001733	34.850000	34.510000	2.753532	0.000085	
0.000802	0.001578	38.966000	41.230000	3.352123	0.000074	
0.000760	0.001545	42.724000	42.570000	3.435067	0.000067	
0.000721	0.001453	46.506000	48.050000	3.566805	0.000061	
0.000687	0.001416	49.526000	47.950000	4.219142	0.000056	
0.000649	0.001669	52.606000	43.430000	4.033827	0.000052	
0.000638	0.001298	53.202000	52.620000	3.676430	0.000049	
0.000570	0.001215	58.686000	56.110000	3.668230	0.000047	
0.000538	0.001431	61.160000	51.520000	4.229676	0.000044	
0.000503	0.001030	64.074000	63.690000	4.139861	0.000042	
0.000475	0.001111	66.044000	62.470000	4.113005	0.000041	
0.000447	0.000933	68.408000	67.770000	4.147358	0.000039	
0.000418	0.001261	70.332000	59.920000	3.917076	0.000038	
0.000416	0.001240	70.390000	61.490000	4.418245	0.000036	
0.000388	0.000944	72.674000	68.270000	3.947720	0.000035	
0.000354	0.000842	74.960000	71.550000	3.681424	0.000034	
0.000337	0.000764	76.430000	73.610000	3.802676	0.000033	
0.000317	0.000804	77.590000	73.260000	3.572105	0.000032	
0.000296	0.000657	79.192000	77.150000	3.640543	0.000031	
0.000275	0.000815	80.624000	73.450000	3.386117	0.000031	
0.000263	0.000679	81.520000	76.930000	3.395768	0.000030	
0.000249	0.000743	82.428000	75.980000	3.424622	0.000029	
0.000239	0.000676	83.408000	78.450000	3.312269	0.000029	
0.000227	0.000674	84.304000	78.530000	3.288830	0.000028	
0.000220	0.000588	84.664000	80.720000	3.266278	0.000028	
0.000204	0.000601	85.790000	80.120000	3.189884	0.000027	
0.000191	0.000586	86.502000	81.580000	3.121865	0.000026	
0.000185	0.000572	87.098000	81.600000	3.169244	0.000026	
0.000179	0.000563	87.468000	81.210000	3.152023	0.000026	
0.000171	0.000527	87.980000	83.210000	3.132553	0.000025	
0.000163	0.000568	88.520000	82.280000	3.146250	0.000025	
0.000155	0.000531	88.976000	83.620000	3.046363	0.000024	
0.000148	0.000523	89.584000	83.170000	2.999249	0.000024	
0.000139	0.000473	90.358000	84.810000	2.896659	0.000024	
0.000133	0.000617	90.574000	82.630000	2.980603	0.000023	
0.000130	0.000566	90.856000	83.260000	2.973253	0.000023	
0.000126	0.000492	91.202000	85.040000	3.096687	0.000023	
0.000122	0.000455	91.216000	85.720000	3.044867	0.000022	
0.000113	0.000465	92.008000	86.010000	2.906894	0.000022	
0.000106	0.000523	92.548000	84.900000	2.891899	0.000022	
0.000104	0.000484	92.694000	85.470000	2.986051	0.000021	
0.000101	0.000505	92.822000	85.470000	2.995800	0.000021	
0.000095	0.000545	93.382000	84.630000	2.878312	0.000021	
0.000093	0.000529	93.438000	84.830000	2.896592	0.000021	
0.000090	0.000488	93.536000	85.740000	2.935162	0.000020	
0.000084	0.000539	93.928000	85.380000	2.874208	0.000020	
0.000080	0.000470	94.314000	86.690000	2.813434	0.000020	
0.000075	0.000535	94.734000	85.030000	2.743454	0.000020	
0.000071	0.000599	94.792000	84.770000	2.762404	0.000019	
0.000072	0.000518	94.782000	86.040000	2.847326	0.000019	
0.000066	0.000532	95.348000	86.190000	2.745526	0.000019	
0.000064	0.000512	95.328000	86.570000	2.735000	0.000019	
0.000061	0.000492	95.612000	87.270000	2.721563	0.000019	
0.000060	0.000557	95.686000	86.150000	2.725853	0.000019	
0.000057	0.000632	95.910000	85.440000	2.647738	0.000018	
0.000055	0.000516	95.980000	87.010000	2.736406	0.000018	
0.000054	0.000605	96.084000	85.460000	2.744692	0.000018	
0.000053	0.000541	96.176000	87.280000	2.722444	0.000018	
0.000051	0.000537	96.300000	87.160000	2.634065	0.000018	
0.000046	0.000514	96.656000	87.260000	2.575998	0.000018	
0.000041	0.000611	97.122000	86.630000	2.438244	0.000017	
0.000045	0.000515	96.852000	88.020000	2.683048	0.000017	
0.000043	0.000498	96.822000	88.470000	2.609762	0.000017	
0.000041	0.000587	97.058000	86.610000	2.528123	0.000017	
0.000039	0.000495	97.206000	88.310000	2.423500	0.000017	
0.000033	0.000580	97.582000	87.510000	2.266725	0.000017	
0.000035	0.000627	97.398000	86.240000	2.517036	0.000017	
0.000034	0.000539	97.624000	87.860000	2.341936	0.000016	
0.000035	0.000522	97.590000	88.820000	2.419830	0.000016	
0.000030	0.000632	97.952000	86.320000	2.210212	0.000016	
0.000028	0.000561	98.032000	88.320000	2.226862	0.000016	
0.000028	0.000644	98.040000	87.080000	2.230886	0.000016	
0.000030	0.000525	97.860000	88.770000	2.374334	0.000016	
0.000026	0.000530	98.182000	88.470000	2.145840	0.000016	
0.000026	0.000543	98.210000	88.870000	2.196886	0.000016	
0.000026	0.000523	98.204000	88.590000	2.181442	0.000015	
0.000027	0.000534	98.140000	88.500000	2.266030	0.000015	
0.000016	0.000476	98.926000	90.010000	1.583927	0.000002	
0.000010	0.000455	99.338000	90.380000	1.166812	0.000002	
0.000008	0.000452	99.554000	90.620000	1.012179	0.000002	
0.000007	0.000460	99.590000	90.510000	0.959087	0.000001	
0.000007	0.000462	99.638000	90.590000	0.966656	0.000001	
0.000007	0.000464	99.622000	90.640000	0.955942	0.000001	
0.000006	0.000467	99.654000	90.570000	0.924254	0.000001	
0.000006	0.000466	99.746000	90.590000	0.874767	0.000001	
0.000005	0.000469	99.746000	90.670000	0.825966	0.000001	
0.000005	0.000472	99.764000	90.810000	0.839232	0.000001	
0.000005	0.000470	99.760000	90.700000	0.823349	0.000001	
0.000005	0.000478	99.780000	90.630000	0.765174	0.000001	
0.000004	0.000483	99.788000	90.730000	0.789428	0.000001	
0.000004	0.000483	99.782000	90.690000	0.791252	0.000001	
0.000004	0.000482	99.832000	90.790000	0.710058	0.000001	
0.000004	0.000485	99.812000	90.740000	0.768373	0.000001	
0.000004	0.000483	99.860000	90.760000	0.708667	0.000001	
0.000004	0.000485	99.810000	90.790000	0.755559	0.000001	
0.000004	0.000490	99.774000	90.700000	0.779301	0.000001	
0.000004	0.000491	99.838000	90.670000	0.762625	0.000001	
0.000004	0.000494	99.838000	90.730000	0.734135	0.000001	
0.000003	0.000495	99.860000	90.680000	0.710459	0.000001	
0.000003	0.000496	99.848000	90.820000	0.719096	0.000001	
0.000003	0.000494	99.838000	90.790000	0.715093	0.000001	
0.000003	0.000497	99.854000	90.760000	0.674740	0.000001	
0.000003	0.000500	99.884000	90.820000	0.643217	0.000001	
0.000003	0.000501	99.884000	90.660000	0.671403	0.000001	
0.000003	0.000501	99.878000	90.760000	0.660248	0.000001	
0.000003	0.000504	99.868000	90.720000	0.684821	0.000001	
0.000003	0.000507	99.882000	90.760000	0.648115	0.000001	
0.000003	0.000507	99.854000	90.820000	0.703265	0.000001	
0.000003	0.000510	99.894000	90.730000	0.619194	0.000001	
0.000002	0.000513	99.916000	90.840000	0.562829	0.000001	
0.000002	0.000513	99.916000	90.930000	0.582990	0.000001	
0.000003	0.000508	99.852000	90.780000	0.704741	0.000001	
0.000002	0.000512	99.894000	90.780000	0.633708	0.000001	
0.000002	0.000512	99.906000	90.840000	0.619259	0.000001	
0.000002	0.000514	99.894000	90.810000	0.620780	0.000001	
0.000002	0.000513	99.916000	90.770000	0.593890	0.000001	
0.000002	0.000511	99.918000	90.760000	0.602491	0.000001	
0.000002	0.000513	99.908000	90.820000	0.627003	0.000000	
0.000002	0.000512	99.906000	90.800000	0.614851	0.000000	
0.000002	0.000511	99.918000	90.720000	0.538396	0.000000	
0.000002	0.000511	99.922000	90.840000	0.602275	0.000000	
0.000002	0.000512	99.890000	90.780000	0.603939	0.000000	
0.000002	0.000512	99.914000	90.740000	0.573163	0.000000	
0.000002	0.000514	99.908000	90.790000	0.613499	0.000000	
0.000002	0.000511	99.894000	90.790000	0.588469	0.000000	
0.000002	0.000511	99.904000	90.830000	0.599613	0.000000	
0.000002	0.000514	99.904000	90.780000	0.612389	0.000000	
0.000002	0.000516	99.890000	90.710000	0.602802	0.000000	
0.000002	0.000517	99.916000	90.870000	0.568166	0.000000	
0.000002	0.000516	99.906000	90.860000	0.583280	0.000000	
0.000002	0.000514	99.928000	90.750000	0.560497	0.000000	
0.000002	0.000516	99.936000	90.810000	0.539606	0.000000	
0.000002	0.000516	99.914000	90.810000	0.622886	0.000000	
0.000002	0.000514	99.936000	90.830000	0.507605	0.000000	
0.000002	0.000513	99.924000	90.850000	0.572019	0.000000	
0.000002	0.000515	99.896000	90.820000	0.606655	0.000000	
0.000002	0.000515	99.922000	90.790000	0.579672	0.000000	
0.000002	0.000518	99.928000	90.840000	0.587758	0.000000	
0.000002	0.000514	99.920000	90.760000	0.560951	0.000000	
0.000002	0.000515	99.928000	90.750000	0.540429	0.000000	
0.000002	0.000519	99.900000	90.850000	0.555158	0.000000	
0.000002	0.000515	99.918000	90.850000	0.577560	0.000000	
0.000002	0.000517	99.918000	90.810000	0.604859	0.000000	
