Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000316	0.002303	14.388000	10.000000	
0.000287	0.002324	23.070000	10.000000	
0.000260	0.002475	29.932000	10.000000	
0.000244	0.002711	34.534000	10.190000	
0.000230	0.002657	37.552000	12.990000	
0.000219	0.002111	40.970000	23.950000	
0.000214	0.001739	42.336000	36.890000	
0.000206	0.001564	45.186000	41.550000	
0.000198	0.001461	47.654000	45.670000	
0.000189	0.001364	50.036000	49.630000	
0.000183	0.001363	52.520000	50.610000	
0.000175	0.001659	54.364000	45.310000	
0.000168	0.001285	56.318000	54.170000	
0.000168	0.001338	56.360000	52.710000	
0.000160	0.001208	58.874000	56.130000	
0.000150	0.001320	61.420000	53.890000	
0.000145	0.001256	62.542000	57.010000	
0.000140	0.001275	64.062000	55.760000	
0.000135	0.001175	65.082000	59.220000	
0.000130	0.001099	66.482000	61.400000	
