Learning Rate	Loss	Acc. at 1	Acc. at 5	Time	
0.005000	1.756135	50.919998	94.379997	55.031852	
0.005000	1.259027	55.840000	94.639999	110.053230	
0.005000	0.868264	67.169998	97.689995	165.814526	
0.005000	0.862325	69.009995	97.949997	221.467591	
0.005000	0.648847	71.110001	97.849998	276.560542	
0.005000	0.597533	77.879997	98.639999	332.291945	
0.005000	0.726852	77.879997	98.339996	387.134622	
0.005000	0.427547	77.879997	98.849998	442.107012	
0.005000	0.697029	77.939995	98.829994	497.764398	
0.005000	0.423750	81.369995	99.189995	554.241106	
0.005000	0.178882	81.970001	99.029999	609.954568	
0.005000	0.279422	81.970001	99.169998	665.889372	
0.005000	0.563177	82.079994	98.989998	721.539647	
0.005000	0.389651	82.769997	99.379997	777.410195	
0.005000	0.378627	84.709999	99.430000	832.684477	
0.005000	0.414194	85.250000	99.339996	888.582714	
0.005000	0.296321	85.349998	99.279999	944.097826	
0.005000	0.291489	85.629997	99.470001	999.760499	
0.005000	0.547287	85.629997	99.299995	1054.545235	
0.005000	0.202423	85.629997	99.349998	1110.204501	
0.005000	0.255357	86.250000	99.459999	1165.400891	
0.005000	0.338509	86.509995	99.419998	1220.635025	
0.005000	0.210482	86.509995	99.419998	1276.322988	
0.005000	0.201042	86.680000	99.419998	1330.963626	
0.005000	0.369545	86.680000	99.540001	1386.327290	
0.005000	0.174369	87.959999	99.559998	1441.848063	
0.005000	0.118883	88.059998	99.519997	1497.164788	
0.005000	0.277264	88.059998	99.619995	1552.397899	
0.005000	0.205302	88.279999	99.589996	1608.033881	
0.005000	0.395463	88.279999	99.519997	1663.284082	
0.005000	0.047448	89.939995	99.639999	1719.102111	
0.005000	0.103951	90.229996	99.649994	1774.508723	
0.005000	0.129482	90.229996	99.739998	1830.217246	
0.005000	0.183899	90.229996	99.680000	1884.943056	
0.005000	0.141001	90.229996	99.729996	1940.697492	
0.005000	0.146495	90.349998	99.699997	1997.190498	
0.005000	0.141077	90.349998	99.689995	2052.883558	
0.005000	0.078397	90.360001	99.739998	2108.346850	
0.005000	0.037147	90.360001	99.720001	2164.091200	
0.005000	0.080568	90.360001	99.689995	2219.851254	
0.005000	0.085440	90.360001	99.669998	2275.253353	
0.005000	0.185249	90.570000	99.720001	2330.688210	
0.005000	0.076080	90.570000	99.680000	2387.459509	
0.005000	0.035361	90.570000	99.680000	2442.942640	
0.005000	0.055253	90.570000	99.720001	2498.648563	
0.005000	0.071061	90.570000	99.639999	2554.759701	
0.005000	0.039630	90.570000	99.669998	2610.112428	
0.005000	0.117122	90.629997	99.689995	2666.406460	
0.005000	0.110980	90.629997	99.659996	2722.407837	
0.005000	0.141876	90.629997	99.709999	2777.864407	
0.005000	0.049137	90.680000	99.689995	2834.320848	
0.005000	0.038128	90.680000	99.680000	2889.959635	
0.005000	0.034259	90.680000	99.659996	2945.273452	
0.005000	0.211675	90.680000	99.689995	3003.179163	
0.005000	0.107411	90.680000	99.669998	3060.401299	
0.005000	0.058393	90.680000	99.680000	3116.991687	
0.005000	0.036876	90.680000	99.680000	3173.757437	
0.005000	0.042776	90.680000	99.659996	3230.148312	
0.005000	0.075367	90.680000	99.649994	3286.281534	
0.005000	0.127710	90.680000	99.689995	3342.393018	
0.005000	0.145993	90.680000	99.680000	3397.798231	
0.005000	0.089214	90.709999	99.689995	3453.628484	
0.005000	0.195991	90.709999	99.699997	3510.112133	
0.005000	0.071720	90.709999	99.699997	3566.292718	
0.005000	0.087876	90.709999	99.689995	3621.851018	
0.005000	0.122793	90.709999	99.680000	3678.144017	
0.005000	0.037732	90.709999	99.689995	3734.352873	
0.005000	0.160125	90.709999	99.669998	3789.438710	
0.005000	0.144945	90.709999	99.669998	3845.549161	
0.005000	0.160877	90.709999	99.689995	3902.177530	
0.005000	0.082600	90.709999	99.689995	3957.695408	
0.005000	0.051761	90.720001	99.680000	4013.399714	
0.005000	0.093486	90.759995	99.669998	4069.208690	
0.005000	0.056027	90.759995	99.699997	4124.351261	
0.005000	0.025456	90.759995	99.669998	4179.927295	
0.005000	0.062698	90.759995	99.689995	4235.254532	
0.005000	0.097884	90.759995	99.669998	4291.203141	
0.005000	0.013476	90.759995	99.680000	4347.445215	
0.005000	0.158433	90.759995	99.689995	4403.204247	
0.005000	0.021855	90.759995	99.689995	4458.488282	
0.005000	0.030995	90.759995	99.680000	4515.789940	
0.005000	0.037092	90.759995	99.669998	4572.151281	
0.005000	0.056383	90.759995	99.680000	4628.282775	
0.005000	0.058566	90.759995	99.680000	4684.405021	
0.005000	0.130063	90.759995	99.699997	4740.578970	
0.005000	0.082161	90.759995	99.699997	4797.113150	
0.005000	0.074804	90.759995	99.689995	4852.073199	
0.005000	0.070842	90.759995	99.680000	4907.863389	
0.005000	0.064435	90.759995	99.680000	4963.592928	
0.005000	0.065153	90.759995	99.689995	5019.291114	
0.005000	0.081271	90.759995	99.689995	5074.938700	
0.005000	0.105275	90.759995	99.689995	5130.763462	
0.005000	0.035328	90.759995	99.680000	5187.766480	
0.005000	0.032719	90.759995	99.680000	5242.971842	
0.005000	0.078977	90.759995	99.689995	5298.990163	
0.005000	0.173479	90.759995	99.680000	5355.504334	
0.005000	0.071235	90.759995	99.680000	5410.790095	
0.005000	0.032453	90.759995	99.669998	5467.292487	
0.005000	0.011161	90.759995	99.680000	5523.386185	
0.005000	0.080761	90.759995	99.689995	5579.024435	
