Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001116	0.003501	16.134000	13.410000	
0.001002	0.002616	25.148000	19.800000	
0.000923	0.001810	30.874000	33.030000	
0.000873	0.001977	34.576000	32.560000	
0.000839	0.001623	37.118000	40.140000	
0.000813	0.001620	39.024000	40.490000	
0.000790	0.001533	40.720000	43.440000	
0.000765	0.001544	42.950000	43.150000	
0.000747	0.001440	44.246000	46.070000	
0.000724	0.001466	46.554000	45.590000	
0.000707	0.001421	47.594000	47.050000	
0.000693	0.001467	48.628000	47.930000	
0.000674	0.001373	50.528000	49.860000	
0.000661	0.001307	51.344000	52.300000	
0.000645	0.001300	52.952000	52.800000	
0.000629	0.001242	54.034000	54.670000	
0.000613	0.001215	55.432000	55.580000	
0.000599	0.001187	56.662000	56.410000	
0.000587	0.001174	57.390000	58.100000	
0.000574	0.001153	58.436000	58.170000	
