Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000076	2.259956	11.690000	27.590000	
0.000075	2.196422	34.888333	54.070000	
0.000073	2.105729	55.408333	60.710000	
0.000069	1.959552	61.156667	65.510000	
0.000064	1.719394	65.103333	68.990000	
0.000055	1.371477	68.821667	73.730000	
0.000043	1.009939	74.260000	77.230000	
0.000033	1.315687	76.473333	50.450000	
0.000075	2.972986	54.621667	45.750000	
0.000076	1.700312	50.615000	60.240000	
0.000055	1.376399	61.828333	68.570000	
0.000043	0.976809	69.130000	74.260000	
0.000031	0.713296	75.023333	77.820000	
0.000022	0.549035	80.468333	84.950000	
0.000018	0.469901	84.528333	86.080000	
