Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000792	23.668138	11.374000	9.490000	
0.000609	0.003741	11.884000	10.160000	
0.000552	0.003024	18.368000	18.750000	
0.000518	0.002100	25.546000	23.560000	
0.000492	0.001888	29.888000	31.850000	
0.000470	0.001801	33.114000	35.000000	
0.000451	0.001649	35.704000	38.830000	
0.000427	0.001635	39.090000	40.650000	
0.000408	0.001547	42.024000	43.760000	
0.000387	0.001465	45.100000	45.550000	
0.000375	0.001465	47.086000	45.400000	
0.000363	0.001380	48.716000	49.060000	
0.000346	0.001557	51.166000	46.070000	
0.000345	0.001396	51.656000	50.500000	
0.000326	0.001359	54.554000	51.350000	
0.000311	0.001390	56.718000	51.740000	
0.000294	0.001458	59.398000	51.400000	
0.000285	0.001213	60.728000	57.950000	
0.000269	0.001228	63.152000	57.920000	
0.000263	0.001115	63.884000	61.760000	
0.000249	0.001044	66.234000	64.310000	
0.000231	0.000961	68.508000	66.690000	
0.000225	0.000891	69.384000	69.200000	
0.000211	0.001078	71.316000	64.660000	
0.000199	0.001173	72.806000	62.740000	
0.000191	0.000936	74.086000	68.950000	
0.000182	0.000809	75.352000	71.460000	
0.000178	0.000832	75.858000	72.500000	
0.000171	0.000986	76.864000	69.490000	
0.000164	0.001057	77.902000	66.050000	
0.000156	0.000903	78.712000	70.500000	
0.000151	0.000924	79.752000	69.870000	
0.000146	0.000705	80.270000	76.610000	
0.000138	0.000715	81.304000	75.580000	
0.000131	0.000703	82.188000	76.640000	
0.000125	0.000702	83.178000	77.190000	
0.000124	0.000744	83.242000	75.360000	
0.000118	0.000693	84.248000	77.750000	
0.000114	0.000744	84.582000	77.450000	
0.000108	0.000685	85.542000	77.710000	
0.000105	0.000683	85.822000	77.600000	
0.000099	0.000644	86.648000	79.340000	
0.000096	0.000734	87.226000	76.300000	
0.000096	0.000751	87.136000	77.090000	
0.000091	0.000656	87.780000	79.420000	
0.000087	0.000603	88.070000	81.180000	
0.000084	0.000631	88.912000	80.560000	
0.000083	0.000654	89.012000	79.450000	
0.000079	0.000645	89.008000	80.450000	
0.000075	0.000922	89.768000	75.970000	
0.000079	0.000818	89.212000	77.150000	
0.000074	0.000716	89.828000	78.820000	
0.000070	0.000629	90.450000	81.150000	
0.000067	0.000624	90.900000	81.610000	
0.000065	0.000607	91.108000	82.080000	
0.000064	0.000801	91.440000	78.090000	
0.000064	0.000582	91.228000	83.640000	
0.000059	0.000579	92.154000	82.850000	
0.000056	0.000637	92.362000	81.990000	
0.000054	0.000573	92.816000	83.250000	
0.000053	0.000644	92.632000	82.630000	
0.000049	0.000568	93.340000	83.660000	
0.000047	0.000618	93.744000	82.500000	
0.000047	0.000619	93.602000	83.260000	
0.000047	0.000693	93.582000	81.560000	
