Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.000612	0.132115	16.908000	10.060000	9.666077	0.000100	
0.000497	0.002837	27.784000	20.100000	2.665185	0.000100	
0.000441	0.002000	35.730000	28.950000	2.811633	0.000100	
0.000413	0.001681	40.482000	38.530000	4.331912	0.000100	
0.000391	0.001656	43.762000	39.390000	3.877416	0.000100	
0.000365	0.001650	47.668000	42.150000	4.489698	0.000100	
0.000352	0.001392	50.142000	48.370000	5.493682	0.000100	
0.000329	0.001311	53.474000	50.920000	5.225892	0.000100	
0.000309	0.001364	57.048000	51.600000	4.958091	0.000100	
0.000294	0.001246	58.794000	56.180000	5.255482	0.000100	
0.000275	0.001155	61.804000	59.220000	5.690473	0.000100	
0.000261	0.001085	64.012000	61.710000	5.510400	0.000100	
0.000237	0.001101	67.366000	60.700000	5.196787	0.000100	
0.000221	0.001069	69.816000	63.580000	4.717067	0.000100	
0.000211	0.001374	71.384000	56.070000	5.687173	0.000100	
0.000199	0.000930	72.730000	68.440000	5.155535	0.000100	
0.000185	0.000984	74.536000	67.480000	5.023673	0.000100	
0.000174	0.000990	76.034000	67.840000	5.154567	0.000100	
0.000164	0.001163	77.792000	63.280000	5.075390	0.000100	
0.000154	0.000833	79.064000	72.410000	4.555412	0.000100	
0.000142	0.000734	80.890000	75.460000	4.395385	0.000100	
0.000131	0.000792	82.294000	73.160000	4.236777	0.000100	
0.000122	0.000653	83.472000	77.620000	4.258428	0.000100	
0.000120	0.000680	83.576000	77.990000	4.679845	0.000100	
0.000113	0.000712	84.486000	77.450000	4.412910	0.000100	
0.000107	0.000660	85.694000	78.530000	4.112857	0.000100	
0.000101	0.000609	86.492000	80.370000	4.221610	0.000100	
0.000094	0.000652	87.374000	80.250000	3.983171	0.000100	
0.000091	0.000552	87.666000	82.100000	4.177832	0.000100	
0.000088	0.000672	88.214000	79.960000	4.056270	0.000100	
0.000083	0.000599	88.672000	80.920000	3.942769	0.000100	
0.000079	0.000656	89.380000	80.590000	4.026812	0.000100	
0.000078	0.000515	89.378000	83.890000	4.135750	0.000100	
0.000075	0.000568	89.850000	82.340000	3.890909	0.000100	
0.000069	0.000583	90.576000	82.590000	3.853989	0.000100	
0.000065	0.000602	91.126000	81.130000	3.684106	0.000100	
0.000066	0.000606	90.954000	82.670000	3.934445	0.000100	
0.000060	0.000850	91.958000	77.510000	3.504375	0.000100	
0.000058	0.000651	92.210000	81.410000	3.665574	0.000100	
0.000055	0.000512	92.532000	84.990000	3.635882	0.000100	
0.000054	0.000618	92.644000	83.030000	3.749583	0.000100	
0.000053	0.000599	92.870000	83.180000	3.529348	0.000100	
0.000049	0.000557	93.314000	84.700000	3.598688	0.000100	
0.000046	0.000694	93.666000	81.320000	3.453674	0.000100	
0.000044	0.000514	93.874000	85.410000	3.508921	0.000100	
0.000042	0.000487	94.302000	86.040000	3.431095	0.000100	
0.000042	0.000666	94.104000	82.570000	3.593438	0.000100	
0.000040	0.000526	94.524000	85.040000	3.456964	0.000100	
0.000038	0.000639	94.858000	83.220000	3.321535	0.000100	
0.000036	0.000639	95.022000	83.410000	3.260128	0.000100	
0.000033	0.000494	95.546000	87.220000	3.033637	0.000100	
0.000029	0.000501	95.902000	87.160000	3.081592	0.000100	
0.000028	0.000651	96.162000	84.650000	3.017353	0.000100	
0.000030	0.000493	95.824000	87.310000	3.496243	0.000100	
0.000030	0.000624	95.802000	84.900000	3.358308	0.000100	
0.000029	0.000512	96.186000	87.390000	3.289387	0.000100	
0.000027	0.000645	96.092000	84.740000	3.188708	0.000100	
0.000025	0.000501	96.600000	87.390000	2.905841	0.000100	
0.000023	0.000495	96.956000	87.780000	2.856226	0.000100	
0.000024	0.000576	96.668000	85.950000	3.251023	0.000100	
0.000025	0.000614	96.398000	86.240000	3.342996	0.000100	
0.000022	0.000570	97.040000	86.680000	2.905333	0.000100	
0.000022	0.000617	97.092000	86.240000	2.979178	0.000100	
0.000021	0.000537	97.118000	87.630000	2.867182	0.000100	
0.000019	0.000578	97.322000	86.790000	2.822210	0.000100	
0.000018	0.000553	97.516000	87.680000	2.763941	0.000100	
0.000019	0.000488	97.430000	88.400000	2.921888	0.000100	
0.000019	0.000563	97.482000	86.560000	2.869156	0.000100	
0.000018	0.000784	97.544000	84.550000	2.891098	0.000100	
0.000019	0.000556	97.454000	87.380000	3.035281	0.000100	
0.000020	0.000590	97.320000	86.370000	3.059422	0.000100	
0.000017	0.000576	97.602000	87.780000	2.849533	0.000100	
0.000016	0.000546	97.864000	87.870000	2.599037	0.000100	
0.000014	0.000491	98.104000	88.440000	2.424039	0.000100	
0.000013	0.000526	98.302000	88.910000	2.439342	0.000100	
0.000013	0.000536	98.160000	88.410000	2.626426	0.000100	
0.000013	0.000579	98.212000	87.680000	2.539430	0.000100	
0.000014	0.000645	98.228000	87.010000	2.676356	0.000100	
0.000015	0.000547	97.954000	88.220000	2.843009	0.000100	
0.000013	0.000554	98.304000	88.600000	2.432376	0.000100	
0.000009	0.000455	98.842000	90.180000	1.791683	0.000010	
0.000006	0.000437	99.328000	90.500000	1.308836	0.000010	
0.000005	0.000425	99.442000	90.480000	1.209096	0.000010	
0.000004	0.000427	99.606000	90.620000	1.051374	0.000010	
0.000004	0.000429	99.688000	90.720000	0.968685	0.000010	
0.000004	0.000426	99.676000	90.660000	1.022631	0.000010	
0.000003	0.000432	99.686000	90.630000	0.955204	0.000010	
0.000003	0.000433	99.696000	90.560000	0.951749	0.000010	
0.000003	0.000435	99.744000	90.530000	0.856798	0.000010	
0.000003	0.000439	99.772000	90.460000	0.833171	0.000010	
0.000003	0.000437	99.754000	90.620000	0.872218	0.000010	
0.000003	0.000440	99.784000	90.540000	0.889538	0.000010	
0.000002	0.000443	99.818000	90.410000	0.753005	0.000010	
0.000003	0.000445	99.772000	90.540000	0.862892	0.000010	
0.000002	0.000444	99.842000	90.660000	0.768163	0.000010	
0.000002	0.000445	99.802000	90.460000	0.788103	0.000010	
0.000002	0.000445	99.848000	90.460000	0.695041	0.000010	
0.000002	0.000447	99.842000	90.410000	0.758135	0.000010	
0.000002	0.000451	99.852000	90.360000	0.740602	0.000010	
0.000002	0.000449	99.856000	90.530000	0.772920	0.000010	
0.000002	0.000449	99.854000	90.550000	0.780923	0.000010	
0.000002	0.000449	99.856000	90.580000	0.753809	0.000010	
0.000002	0.000454	99.864000	90.580000	0.763932	0.000010	
0.000002	0.000449	99.856000	90.610000	0.748321	0.000010	
0.000002	0.000452	99.866000	90.580000	0.761050	0.000010	
0.000002	0.000453	99.886000	90.670000	0.740694	0.000010	
0.000002	0.000449	99.886000	90.620000	0.733820	0.000010	
0.000002	0.000450	99.872000	90.640000	0.709513	0.000010	
0.000002	0.000452	99.892000	90.620000	0.735627	0.000010	
0.000002	0.000455	99.892000	90.740000	0.713135	0.000010	
0.000002	0.000461	99.892000	90.640000	0.670809	0.000010	
0.000002	0.000458	99.916000	90.520000	0.648381	0.000010	
0.000002	0.000455	99.906000	90.680000	0.651394	0.000010	
0.000001	0.000458	99.910000	90.690000	0.639794	0.000010	
0.000002	0.000458	99.912000	90.510000	0.663500	0.000010	
0.000002	0.000457	99.920000	90.430000	0.680959	0.000010	
0.000002	0.000464	99.894000	90.470000	0.711444	0.000010	
0.000001	0.000465	99.916000	90.480000	0.605614	0.000010	
0.000001	0.000465	99.906000	90.580000	0.656573	0.000010	
0.000001	0.000466	99.908000	90.490000	0.722852	0.000010	
0.000001	0.000464	99.910000	90.540000	0.598952	0.000001	
0.000002	0.000463	99.914000	90.540000	0.719198	0.000001	
0.000001	0.000463	99.926000	90.570000	0.559716	0.000001	
0.000001	0.000463	99.926000	90.600000	0.604047	0.000001	
0.000001	0.000463	99.934000	90.630000	0.579611	0.000001	
0.000001	0.000464	99.936000	90.640000	0.557430	0.000001	
0.000001	0.000463	99.914000	90.580000	0.639976	0.000001	
0.000001	0.000463	99.938000	90.610000	0.523908	0.000001	
0.000001	0.000462	99.924000	90.540000	0.579323	0.000001	
0.000001	0.000464	99.946000	90.590000	0.548882	0.000001	
0.000001	0.000464	99.940000	90.640000	0.551907	0.000001	
