Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000078	2.339165	8.935000	12.120000	
0.000131	8.264457	17.026667	16.380000	
0.000193	2.359795	14.735000	9.910000	
0.000078	2.337543	9.933333	11.220000	
0.000077	2.277753	10.873333	10.840000	
0.000076	2.233637	11.375000	18.960000	
0.000074	2.152106	18.561667	27.750000	
0.000071	2.007424	28.608333	38.690000	
0.000066	1.809317	38.346667	44.320000	
0.000059	1.532424	44.771667	52.970000	
0.000049	1.223083	52.608333	64.340000	
0.000041	1.328815	61.810000	57.330000	
0.000048	1.174846	55.138333	60.790000	
0.000036	0.682817	61.323333	78.760000	
0.000022	0.477191	78.628333	84.400000	
