Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001162	2.276877	27.123333	15.620000	
0.001026	2.319633	35.088333	11.350000	
0.000881	0.997797	39.166667	69.230000	
0.000164	0.174025	89.743333	94.730000	
0.000075	0.126635	95.240000	96.080000	
0.000056	0.104460	96.503333	96.620000	
0.000050	0.090593	96.886667	97.230000	
0.000041	0.087697	97.456667	97.320000	
0.000035	0.068751	97.708333	97.830000	
0.000031	0.060613	97.983333	98.120000	
0.000028	0.060248	98.163333	98.080000	
0.000026	0.057850	98.333333	98.160000	
0.000025	0.065732	98.440000	97.820000	
0.000023	0.057844	98.556667	98.100000	
0.000021	0.061479	98.695000	98.290000	
