Train Loss	Valid Loss	Train Acc.	Valid Acc.	Grad Norm	Noise Record	
0.001246	0.033190	16.694000	15.510000	6.673479	0.000001	
0.000964	0.002005	26.244000	29.790000	1.577137	0.000001	
0.000888	0.001771	32.530000	33.970000	2.663626	0.000001	
0.000813	0.001659	38.434000	38.270000	2.265339	0.000001	
0.000760	0.001552	42.914000	44.800000	3.351009	0.000001	
0.000701	0.001379	47.896000	49.650000	3.220463	0.000001	
0.000660	0.001261	51.206000	53.320000	3.541141	0.000001	
0.000610	0.001206	55.280000	56.260000	3.520730	0.000001	
0.000562	0.001262	58.934000	56.130000	3.481980	0.000001	
0.000549	0.001156	59.956000	59.830000	3.905363	0.000001	
0.000497	0.001194	64.310000	58.460000	3.369827	0.000001	
0.000487	0.001286	65.246000	56.660000	3.910961	0.000001	
0.000465	0.001452	66.470000	58.450000	3.190338	0.000001	
0.000429	0.000884	69.510000	68.440000	3.386190	0.000001	
0.000403	0.000950	71.314000	67.450000	3.188326	0.000001	
0.000385	0.000913	72.396000	68.540000	3.454397	0.000001	
0.000372	0.000799	73.522000	72.650000	3.567459	0.000001	
0.000353	0.000876	75.096000	69.590000	3.332494	0.000001	
0.000334	0.000845	76.382000	71.960000	3.306459	0.000001	
0.000311	0.000707	78.104000	76.010000	3.256637	0.000001	
0.000297	0.000737	78.956000	75.610000	3.311147	0.000001	
0.000278	0.000713	80.300000	75.910000	3.134074	0.000001	
0.000263	0.000777	81.340000	75.250000	3.140899	0.000001	
0.000254	0.000619	82.136000	78.670000	3.114551	0.000001	
0.000234	0.000724	83.418000	77.320000	2.983209	0.000001	
0.000230	0.000781	83.900000	75.330000	3.095767	0.000001	
0.000219	0.000705	84.684000	78.050000	3.091830	0.000001	
0.000208	0.000654	85.506000	79.230000	2.907605	0.000001	
0.000202	0.000642	85.786000	80.010000	3.154351	0.000001	
0.000183	0.000627	87.172000	80.050000	2.740363	0.000001	
0.000179	0.000660	87.278000	79.500000	2.902085	0.000001	
0.000174	0.000628	87.736000	80.860000	2.934310	0.000001	
0.000166	0.000475	88.450000	84.710000	2.760403	0.000001	
0.000152	0.000571	89.404000	83.120000	2.705952	0.000001	
0.000151	0.000691	89.306000	79.140000	2.934125	0.000001	
0.000145	0.000508	89.862000	83.530000	2.813760	0.000001	
0.000138	0.000460	90.154000	85.610000	2.698647	0.000001	
0.000125	0.000534	91.312000	84.250000	2.615688	0.000001	
0.000124	0.000507	91.266000	84.450000	2.756874	0.000001	
0.000117	0.000567	91.698000	83.890000	2.666938	0.000001	
0.000121	0.000670	91.280000	80.880000	2.958463	0.000001	
0.000116	0.000465	91.806000	85.870000	2.801709	0.000001	
0.000103	0.000585	92.784000	83.080000	2.603329	0.000001	
0.000099	0.000454	92.986000	86.590000	2.624339	0.000001	
0.000093	0.000452	93.312000	86.930000	2.695757	0.000001	
0.000093	0.000502	93.520000	85.630000	2.676805	0.000001	
0.000088	0.000523	93.630000	85.650000	2.748827	0.000001	
0.000087	0.000500	93.648000	85.900000	2.712898	0.000001	
0.000084	0.000510	93.904000	86.220000	2.664695	0.000001	
0.000075	0.000581	94.572000	84.740000	2.449851	0.000001	
0.000073	0.000551	94.806000	86.170000	2.573581	0.000001	
0.000070	0.000493	94.982000	86.840000	2.582860	0.000001	
0.000067	0.000515	95.236000	86.840000	2.480681	0.000001	
0.000060	0.000544	95.730000	85.870000	2.388752	0.000001	
0.000061	0.000657	95.688000	84.290000	2.535343	0.000001	
0.000061	0.000563	95.640000	86.460000	2.560057	0.000001	
0.000054	0.000477	96.114000	87.580000	2.330637	0.000001	
0.000051	0.000588	96.334000	85.910000	2.342705	0.000001	
0.000052	0.000571	96.264000	86.280000	2.544803	0.000001	
0.000050	0.000516	96.474000	87.140000	2.455966	0.000001	
0.000046	0.000526	96.732000	87.770000	2.316812	0.000001	
0.000046	0.000496	96.702000	88.140000	2.380162	0.000001	
0.000041	0.000528	97.064000	87.670000	2.278140	0.000001	
0.000043	0.000601	97.004000	86.420000	2.393259	0.000001	
0.000046	0.000627	96.716000	85.920000	2.492292	0.000001	
0.000041	0.000515	96.994000	87.810000	2.294159	0.000001	
0.000037	0.000605	97.390000	86.380000	2.203490	0.000001	
0.000037	0.000610	97.370000	87.110000	2.165747	0.000001	
0.000034	0.000590	97.586000	87.260000	2.147467	0.000001	
0.000034	0.000604	97.542000	86.360000	2.238134	0.000001	
0.000032	0.000701	97.744000	85.800000	2.149180	0.000001	
0.000032	0.000722	97.780000	85.030000	2.185065	0.000001	
0.000030	0.000707	97.950000	86.170000	2.015788	0.000001	
0.000027	0.000526	98.100000	88.730000	1.938942	0.000001	
0.000026	0.000570	98.186000	88.540000	2.000359	0.000001	
0.000028	0.000594	98.024000	87.800000	2.137753	0.000001	
0.000026	0.000643	98.174000	87.310000	2.013404	0.000001	
0.000027	0.000564	98.148000	88.510000	2.022551	0.000001	
0.000022	0.000507	98.442000	89.500000	1.824698	0.000001	
0.000023	0.000572	98.336000	88.110000	1.928401	0.000001	
0.000014	0.000463	99.064000	90.460000	1.308872	0.000000	
0.000009	0.000456	99.488000	90.410000	0.978786	0.000000	
0.000007	0.000457	99.564000	90.550000	0.851879	0.000000	
0.000006	0.000461	99.656000	90.330000	0.826381	0.000000	
0.000006	0.000465	99.674000	90.580000	0.794858	0.000000	
0.000005	0.000468	99.744000	90.490000	0.745292	0.000000	
0.000005	0.000470	99.732000	90.700000	0.732639	0.000000	
0.000005	0.000470	99.744000	90.650000	0.743806	0.000000	
0.000004	0.000473	99.764000	90.600000	0.718962	0.000000	
0.000004	0.000479	99.790000	90.490000	0.679033	0.000000	
0.000004	0.000477	99.808000	90.530000	0.632234	0.000000	
0.000004	0.000481	99.820000	90.640000	0.670865	0.000000	
0.000003	0.000484	99.834000	90.480000	0.632336	0.000000	
0.000003	0.000485	99.882000	90.550000	0.596699	0.000000	
0.000003	0.000486	99.854000	90.510000	0.599873	0.000000	
0.000003	0.000490	99.842000	90.650000	0.619181	0.000000	
0.000003	0.000489	99.878000	90.560000	0.564466	0.000000	
0.000003	0.000488	99.884000	90.720000	0.591777	0.000000	
0.000003	0.000493	99.860000	90.730000	0.609969	0.000000	
0.000003	0.000495	99.874000	90.740000	0.571292	0.000000	
0.000003	0.000502	99.898000	90.620000	0.570965	0.000000	
0.000002	0.000499	99.892000	90.670000	0.527305	0.000000	
0.000002	0.000500	99.902000	90.780000	0.529965	0.000000	
0.000003	0.000503	99.890000	90.790000	0.591947	0.000000	
0.000002	0.000507	99.904000	90.600000	0.535026	0.000000	
0.000002	0.000508	99.894000	90.740000	0.544644	0.000000	
0.000002	0.000512	99.906000	90.660000	0.528909	0.000000	
0.000002	0.000513	99.904000	90.690000	0.529459	0.000000	
0.000002	0.000515	99.908000	90.820000	0.523976	0.000000	
0.000002	0.000514	99.908000	90.760000	0.536391	0.000000	
0.000002	0.000513	99.892000	90.730000	0.543114	0.000000	
0.000002	0.000515	99.916000	90.660000	0.540024	0.000000	
0.000002	0.000512	99.912000	90.760000	0.505787	0.000000	
0.000002	0.000517	99.920000	90.640000	0.511449	0.000000	
0.000002	0.000520	99.926000	90.570000	0.513478	0.000000	
0.000002	0.000516	99.912000	90.640000	0.537432	0.000000	
0.000002	0.000522	99.908000	90.700000	0.548013	0.000000	
