Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001791	0.001869	31.362000	31.170000	
0.001359	0.001408	48.832000	50.180000	
0.001107	0.001467	59.312000	51.470000	
0.000937	0.000980	65.658000	65.500000	
0.000803	0.000920	70.866000	68.420000	
0.000705	0.000918	74.752000	68.840000	
0.000625	0.000801	77.582000	72.900000	
0.000572	0.000701	79.568000	76.010000	
0.000524	0.000944	81.304000	72.140000	
0.000493	0.000721	82.474000	76.330000	
0.000458	0.000671	83.656000	77.280000	
0.000433	0.000611	84.644000	79.970000	
0.000395	0.000726	86.070000	76.690000	
0.000378	0.000700	86.684000	78.640000	
0.000359	0.000513	87.384000	82.900000	
0.000342	0.000685	87.958000	78.350000	
0.000320	0.000560	88.716000	82.270000	
0.000309	0.000551	89.068000	82.570000	
0.000289	0.000580	89.820000	81.790000	
0.000277	0.000472	90.156000	84.790000	
