Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000958	0.002060	28.224000	24.100000	
0.000754	0.001420	44.028000	47.560000	
0.000648	0.001499	52.574000	50.280000	
0.000553	0.001547	60.174000	49.690000	
0.000483	0.001026	65.492000	64.980000	
0.000416	0.000891	70.516000	68.910000	
0.000360	0.001014	74.434000	66.670000	
0.000332	0.000801	76.382000	73.120000	
0.000288	0.000627	79.684000	78.950000	
0.000263	0.000825	81.640000	73.940000	
0.000243	0.000679	82.820000	78.350000	
0.000228	0.000893	84.072000	71.290000	
0.000211	0.000558	85.176000	81.400000	
0.000195	0.000565	86.350000	81.640000	
0.000176	0.000486	87.704000	83.910000	
0.000166	0.000669	88.384000	79.940000	
0.000157	0.000582	89.188000	82.180000	
0.000153	0.000559	89.258000	82.670000	
0.000140	0.000469	90.114000	84.930000	
0.000130	0.000465	90.878000	85.000000	
0.000123	0.000506	91.372000	84.800000	
0.000115	0.000545	91.924000	83.580000	
0.000107	0.000412	92.510000	87.120000	
0.000104	0.000404	92.774000	87.800000	
0.000093	0.000546	93.414000	84.780000	
0.000095	0.000698	93.232000	81.360000	
0.000092	0.000520	93.416000	85.680000	
0.000086	0.000429	93.834000	87.170000	
0.000080	0.000563	94.426000	84.050000	
0.000077	0.000373	94.580000	88.960000	
0.000069	0.000555	95.114000	85.660000	
0.000067	0.000520	95.242000	86.600000	
0.000066	0.000455	95.340000	87.960000	
0.000068	0.000445	95.232000	88.010000	
0.000059	0.000421	95.798000	88.860000	
0.000052	0.000619	96.242000	85.010000	
0.000050	0.000497	96.466000	87.270000	
0.000049	0.000446	96.506000	88.950000	
0.000048	0.000480	96.594000	88.000000	
0.000048	0.000437	96.580000	88.760000	
0.000045	0.000436	96.778000	88.720000	
0.000041	0.000412	97.036000	89.170000	
0.000037	0.000508	97.424000	87.980000	
0.000036	0.000515	97.450000	87.550000	
0.000034	0.000471	97.660000	88.400000	
0.000034	0.000436	97.612000	89.040000	
0.000032	0.000535	97.716000	87.860000	
0.000033	0.000458	97.644000	89.110000	
0.000035	0.000529	97.502000	88.110000	
0.000030	0.000436	97.824000	89.550000	
0.000028	0.000492	98.058000	88.960000	
0.000025	0.000460	98.178000	89.550000	
0.000023	0.000436	98.374000	89.770000	
0.000024	0.000500	98.372000	89.000000	
0.000025	0.000482	98.242000	89.500000	
0.000024	0.000488	98.312000	89.470000	
0.000024	0.000463	98.294000	89.960000	
0.000020	0.000532	98.596000	88.910000	
0.000019	0.000455	98.646000	89.980000	
0.000019	0.000455	98.662000	90.060000	
0.000020	0.000513	98.646000	89.490000	
0.000017	0.000499	98.860000	89.520000	
0.000016	0.000480	98.934000	89.850000	
0.000017	0.000533	98.766000	89.680000	
0.000016	0.000507	98.924000	89.680000	
0.000016	0.000520	98.934000	89.400000	
0.000014	0.000524	99.038000	89.090000	
0.000014	0.000509	99.038000	90.000000	
0.000013	0.000546	99.134000	89.360000	
0.000012	0.000568	99.166000	89.340000	
0.000014	0.000516	99.000000	90.060000	
0.000015	0.000505	98.984000	90.070000	
0.000014	0.000485	99.022000	90.130000	
0.000012	0.000573	99.150000	89.090000	
0.000011	0.000481	99.210000	90.530000	
0.000012	0.000514	99.208000	90.060000	
0.000012	0.000463	99.188000	90.580000	
0.000010	0.000525	99.326000	90.070000	
0.000012	0.000525	99.168000	90.190000	
0.000011	0.000485	99.242000	90.500000	
0.000007	0.000407	99.550000	91.780000	
0.000004	0.000398	99.760000	91.910000	
0.000003	0.000396	99.838000	92.090000	
0.000003	0.000393	99.880000	92.240000	
0.000003	0.000394	99.906000	92.090000	
0.000003	0.000396	99.878000	92.110000	
0.000002	0.000394	99.900000	92.180000	
0.000002	0.000395	99.908000	92.200000	
0.000002	0.000394	99.908000	92.160000	
0.000002	0.000394	99.916000	92.270000	
0.000002	0.000392	99.928000	92.260000	
0.000002	0.000395	99.932000	92.170000	
0.000002	0.000397	99.946000	92.150000	
0.000001	0.000397	99.962000	92.190000	
0.000002	0.000399	99.934000	92.160000	
0.000002	0.000397	99.950000	92.180000	
0.000001	0.000399	99.950000	92.220000	
0.000002	0.000395	99.944000	92.210000	
0.000001	0.000399	99.962000	92.140000	
0.000001	0.000398	99.962000	92.150000	
0.000001	0.000398	99.970000	92.250000	
0.000001	0.000400	99.962000	92.260000	
0.000001	0.000401	99.962000	92.270000	
0.000001	0.000398	99.950000	92.330000	
0.000001	0.000400	99.960000	92.180000	
0.000001	0.000401	99.970000	92.200000	
0.000001	0.000399	99.956000	92.270000	
0.000001	0.000399	99.960000	92.370000	
0.000001	0.000400	99.972000	92.300000	
0.000001	0.000403	99.948000	92.110000	
0.000001	0.000401	99.980000	92.230000	
0.000001	0.000400	99.972000	92.220000	
0.000001	0.000399	99.966000	92.190000	
0.000001	0.000402	99.978000	92.200000	
0.000001	0.000399	99.976000	92.260000	
0.000001	0.000402	99.956000	92.200000	
0.000001	0.000402	99.970000	92.180000	
0.000001	0.000403	99.984000	92.180000	
0.000001	0.000403	99.982000	92.250000	
0.000001	0.000403	99.984000	92.200000	
0.000001	0.000405	99.958000	92.200000	
0.000001	0.000402	99.978000	92.180000	
0.000001	0.000404	99.966000	92.280000	
0.000001	0.000402	99.976000	92.230000	
0.000001	0.000405	99.978000	92.190000	
0.000001	0.000405	99.986000	92.190000	
0.000001	0.000404	99.968000	92.140000	
0.000001	0.000403	99.974000	92.240000	
0.000001	0.000402	99.986000	92.180000	
0.000001	0.000404	99.972000	92.150000	
0.000001	0.000405	99.970000	92.140000	
0.000001	0.000404	99.980000	92.130000	
0.000001	0.000404	99.968000	92.210000	
0.000001	0.000403	99.982000	92.230000	
0.000001	0.000403	99.974000	92.170000	
0.000001	0.000403	99.972000	92.200000	
0.000001	0.000403	99.984000	92.100000	
0.000001	0.000403	99.974000	92.180000	
0.000001	0.000404	99.966000	92.110000	
0.000001	0.000403	99.986000	92.130000	
0.000001	0.000406	99.966000	92.140000	
0.000001	0.000404	99.982000	92.220000	
0.000001	0.000403	99.990000	92.140000	
0.000001	0.000405	99.980000	92.200000	
0.000001	0.000403	99.982000	92.100000	
0.000001	0.000402	99.974000	92.140000	
0.000001	0.000404	99.988000	92.130000	
0.000001	0.000404	99.986000	92.180000	
0.000001	0.000404	99.974000	92.150000	
0.000001	0.000403	99.978000	92.190000	
