Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000106	0.002303	13.612000	10.000000	
0.000100	0.002314	20.516000	10.860000	
0.000092	0.002451	25.902000	10.000000	
0.000088	0.002559	28.156000	10.710000	
0.000084	0.002001	29.814000	20.220000	
0.000081	0.002148	33.368000	21.120000	
0.000079	0.001713	35.322000	35.640000	
0.000077	0.002218	37.556000	26.540000	
0.000076	0.001708	38.704000	36.150000	
0.000073	0.001773	41.276000	35.230000	
0.000071	0.001631	42.734000	42.170000	
0.000070	0.001586	43.882000	42.180000	
0.000068	0.001473	45.370000	45.510000	
0.000067	0.001457	47.398000	46.460000	
0.000065	0.001736	48.768000	40.690000	
0.000064	0.001457	49.936000	47.530000	
0.000063	0.001605	50.438000	43.190000	
0.000062	0.001486	51.616000	47.080000	
0.000062	0.001620	51.614000	44.890000	
0.000060	0.001349	53.412000	52.010000	
