Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000520	0.002462	24.578000	12.680000	
0.000434	0.002444	36.864000	17.030000	
0.000374	0.001582	46.626000	42.860000	
0.000345	0.001628	51.316000	42.700000	
0.000306	0.001345	57.506000	54.030000	
0.000280	0.001195	61.296000	58.660000	
0.000247	0.001342	65.814000	55.960000	
0.000226	0.000989	68.922000	65.800000	
0.000209	0.000865	71.356000	70.330000	
0.000193	0.000965	73.628000	67.370000	
0.000175	0.000857	76.228000	71.620000	
0.000169	0.000992	77.256000	66.650000	
0.000153	0.000901	79.394000	70.290000	
0.000147	0.000962	80.216000	70.970000	
0.000136	0.000943	81.918000	70.530000	
0.000128	0.000606	82.816000	79.940000	
0.000121	0.000705	83.820000	76.780000	
0.000113	0.000584	84.794000	81.040000	
0.000107	0.000714	85.678000	76.990000	
0.000104	0.000561	86.194000	82.280000	
