Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000150	2.156059	27.451667	52.460000	
0.000135	1.716445	59.351667	67.920000	
0.000093	1.082632	71.481667	62.930000	
0.000125	1.414301	47.760000	65.550000	
0.000068	0.567806	72.931667	83.930000	
0.000034	0.519539	84.673333	80.840000	
0.000055	0.515394	75.885000	85.920000	
0.000029	0.348807	87.935000	89.790000	
0.000023	0.305586	89.823333	91.030000	
0.000021	0.284061	90.871667	91.750000	
0.000019	0.256676	91.613333	92.550000	
0.000018	0.235733	92.070000	93.240000	
0.000016	0.221346	92.745000	93.470000	
0.000015	0.216276	93.220000	93.530000	
0.000015	0.198470	93.205000	94.330000	
0.000014	0.184056	94.061667	94.630000	
0.000013	0.175200	94.326667	94.950000	
0.000012	0.174608	94.510000	94.960000	
0.000012	0.158418	94.720000	95.430000	
0.000011	0.154021	95.076667	95.570000	
