Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000928	0.002640	30.322000	15.490000	
0.000732	0.001937	45.844000	40.000000	
0.000624	0.001483	54.586000	52.360000	
0.000547	0.001298	60.566000	56.330000	
0.000488	0.001100	65.054000	62.130000	
0.000446	0.001219	67.928000	60.720000	
0.000421	0.001416	69.918000	58.460000	
0.000395	0.001021	71.784000	67.120000	
0.000368	0.000826	73.922000	72.590000	
0.000351	0.001036	75.172000	67.000000	
0.000337	0.000765	76.266000	74.570000	
0.000325	0.000862	77.144000	72.140000	
0.000309	0.000958	78.372000	68.890000	
0.000301	0.000804	79.008000	74.150000	
0.000296	0.000713	79.272000	76.250000	
0.000281	0.000761	80.288000	76.200000	
0.000280	0.000642	80.520000	78.590000	
0.000274	0.000764	80.980000	74.630000	
0.000268	0.000682	81.360000	77.630000	
0.000264	0.000769	81.750000	75.710000	
0.000258	0.000698	81.972000	77.130000	
0.000255	0.000649	82.320000	78.090000	
0.000252	0.000683	82.594000	77.860000	
0.000247	0.000614	82.672000	79.590000	
0.000240	0.000637	83.324000	78.820000	
0.000242	0.000646	83.186000	79.510000	
0.000237	0.000629	83.590000	79.580000	
0.000233	0.000583	83.976000	81.110000	
0.000230	0.000641	84.130000	79.100000	
0.000230	0.000623	84.208000	79.930000	
0.000227	0.000689	84.236000	78.410000	
0.000224	0.000716	84.614000	77.830000	
0.000222	0.000575	84.658000	81.420000	
0.000219	0.000645	84.946000	79.210000	
0.000220	0.000578	84.800000	81.030000	
0.000216	0.000647	85.070000	79.380000	
0.000214	0.000535	85.172000	82.620000	
0.000213	0.000571	85.394000	81.120000	
0.000210	0.000598	85.630000	80.890000	
0.000211	0.000651	85.504000	78.940000	
0.000207	0.000555	85.604000	82.160000	
0.000204	0.000552	85.866000	82.060000	
0.000205	0.000634	86.004000	80.070000	
0.000201	0.000584	86.070000	82.130000	
0.000200	0.000591	86.072000	81.070000	
0.000199	0.000629	86.106000	80.620000	
0.000199	0.000554	86.216000	82.080000	
0.000197	0.000534	86.328000	82.330000	
0.000195	0.000576	86.344000	81.850000	
0.000198	0.000547	86.150000	82.960000	
0.000195	0.000781	86.590000	77.080000	
0.000192	0.000583	86.698000	81.610000	
0.000190	0.000570	86.796000	81.550000	
0.000189	0.000544	86.928000	82.430000	
0.000189	0.000603	86.914000	81.550000	
0.000185	0.000525	87.226000	82.890000	
0.000187	0.000593	86.902000	80.730000	
0.000187	0.000509	87.096000	83.330000	
0.000186	0.000562	86.992000	82.250000	
0.000181	0.000526	87.384000	83.220000	
0.000182	0.000577	87.312000	82.280000	
0.000184	0.000579	87.272000	81.180000	
0.000182	0.000536	87.376000	83.280000	
0.000179	0.000493	87.542000	84.020000	
0.000180	0.000533	87.534000	83.230000	
0.000179	0.000593	87.556000	81.520000	
0.000180	0.000514	87.570000	83.500000	
0.000178	0.000527	87.614000	83.120000	
