Learning Rate	Momentum	newstat	Train Loss	Train Acc.	iploss	
0.100000	0.900000	3.393458	99.716582	93.456597	88.990738	
0.100000	0.900000	3.394965	99.818091	93.462445	89.359131	
0.100000	0.900000	3.396469	99.906782	93.468266	89.763618	
0.100000	0.900000	3.397971	100.007119	93.479236	89.725952	
0.100000	0.900000	3.399470	100.175165	93.486715	89.545578	
0.100000	0.900000	3.400966	100.293980	93.492445	90.029320	
0.100000	0.900000	3.402460	100.423170	93.501576	90.251793	
0.100000	0.900000	3.403951	100.481214	93.512377	90.792458	
0.100000	0.900000	3.405439	100.629059	93.519719	90.717514	
0.100000	0.900000	3.406925	100.700287	93.525327	90.644264	
0.100000	0.900000	3.408408	100.782350	93.530910	90.626060	
0.100000	0.900000	3.409889	100.856090	93.539859	91.186676	
0.100000	0.900000	3.411367	101.013450	93.548769	91.591599	
0.100000	0.900000	3.412842	101.084798	93.557640	91.727707	
0.100000	0.900000	3.414315	101.196050	93.563106	92.116539	
0.100000	0.900000	3.415785	101.342451	93.568548	92.152008	
0.100000	0.900000	3.417253	101.448419	93.575644	92.305893	
0.100000	0.900000	3.418719	101.581556	93.579363	92.671249	
0.100000	0.900000	3.420182	101.648209	93.588074	92.829399	
0.100000	0.900000	3.421642	101.741532	93.590000	92.977348	
0.100000	0.900000	1.000000	0.133288	95.312500	-0.014024	
0.100000	0.900000	1.148698	0.181623	96.875000	0.356241	
0.100000	0.900000	1.245731	0.234811	97.656250	-0.017058	
0.100000	0.900000	1.319508	0.289684	97.460938	0.335163	
0.100000	0.900000	1.379730	0.356313	97.343750	0.675434	
0.100000	0.900000	1.430969	0.489938	96.875000	1.223315	
0.100000	0.900000	1.475773	0.660900	96.763393	1.523154	
0.100000	0.900000	1.515717	0.779390	96.875000	1.867077	
0.100000	0.900000	1.551846	0.842645	96.961806	1.956864	
0.100000	0.900000	1.584893	0.898668	97.109375	1.857131	
0.100000	0.900000	1.615394	0.997438	97.088068	1.950337	
0.100000	0.900000	1.643752	1.099612	97.135417	2.421199	
0.100000	0.900000	1.670278	1.264562	97.115385	2.721045	
0.100000	0.900000	1.695218	1.379989	97.098214	3.029191	
0.100000	0.900000	1.718772	1.540133	97.083333	3.190213	
0.100000	0.900000	1.741101	1.630753	97.021484	3.236370	
0.100000	0.900000	1.762340	1.685056	97.196691	3.385405	
0.100000	0.900000	1.782602	1.839071	97.092014	3.505881	
0.100000	0.900000	1.801983	1.866582	97.245066	3.443936	
0.100000	0.900000	1.820564	1.963185	97.226562	3.548153	
0.100000	0.900000	1.838416	2.023359	97.247024	3.929477	
0.100000	0.900000	1.855601	2.076700	97.336648	4.263466	
0.100000	0.900000	1.872171	2.112826	97.452446	4.941000	
0.100000	0.900000	1.888175	2.198575	97.493490	5.025678	
0.100000	0.900000	1.903654	2.252444	97.468750	5.150136	
0.100000	0.900000	1.918645	2.326537	97.506010	5.497735	
0.100000	0.900000	1.933182	2.408800	97.511574	5.791957	
0.100000	0.900000	1.947294	2.509093	97.460938	5.804761	
0.100000	0.900000	1.961009	2.554847	97.494612	5.889690	
0.100000	0.900000	1.974350	2.615437	97.526042	6.180086	
0.100000	0.900000	1.987341	2.686685	97.555444	6.749759	
0.100000	0.900000	2.000000	2.799082	97.558594	7.154854	
0.100000	0.900000	2.012347	2.918107	97.514205	7.551245	
0.100000	0.900000	2.024397	3.023762	97.518382	7.958925	
0.100000	0.900000	2.036168	3.102890	97.544643	7.969200	
0.100000	0.900000	2.047673	3.125975	97.591146	7.894059	
0.100000	0.900000	2.058924	3.176855	97.614020	8.013253	
0.100000	0.900000	2.069935	3.216314	97.635691	8.315225	
0.100000	0.900000	2.080717	3.243496	97.676282	8.430707	
0.100000	0.900000	2.091279	3.339547	97.656250	8.430948	
0.100000	0.900000	2.101632	3.398577	97.675305	8.752102	
0.100000	0.900000	2.111786	3.464087	97.674851	8.841711	
0.100000	0.900000	2.121747	3.560859	97.638081	8.906663	
0.100000	0.900000	2.131526	3.628553	97.620739	8.997979	
0.100000	0.900000	2.141127	3.700449	97.586806	8.801884	
0.100000	0.900000	2.150560	3.753657	97.605299	8.837122	
0.100000	0.900000	2.159830	3.853290	97.606383	8.875020	
0.100000	0.900000	2.168944	3.942025	97.607422	8.651527	
0.100000	0.900000	2.177906	4.005270	97.608418	8.794927	
0.100000	0.900000	2.186724	4.134288	97.593750	9.086748	
0.100000	0.900000	2.195402	4.222175	97.579657	9.172242	
0.100000	0.900000	2.203945	4.275300	97.581130	9.390281	
0.100000	0.900000	2.212357	4.357684	97.582547	9.153036	
0.100000	0.900000	2.220643	4.391136	97.598380	9.102428	
0.100000	0.900000	2.228807	4.426856	97.627841	9.093445	
0.100000	0.900000	2.236854	4.464924	97.642299	9.139078	
0.100000	0.900000	2.244786	4.502253	97.656250	9.181651	
0.100000	0.900000	2.252608	4.656383	97.642780	9.285205	
0.100000	0.900000	2.260322	4.685565	97.682733	9.204932	
0.100000	0.900000	2.267933	4.872210	97.604167	8.942812	
0.100000	0.900000	2.275443	4.935270	97.605020	9.318143	
0.100000	0.900000	2.282855	4.980364	97.618448	9.492834	
0.100000	0.900000	2.290172	5.074177	97.606647	9.696864	
0.100000	0.900000	2.297397	5.205066	97.570801	9.809728	
0.100000	0.900000	2.304532	5.282441	97.560096	9.697368	
0.100000	0.900000	2.311579	5.320785	97.585227	9.841814	
0.100000	0.900000	2.318542	5.387366	97.586287	9.770918	
0.100000	0.900000	2.325422	5.520295	97.575827	10.038200	
0.100000	0.900000	2.332222	5.538965	97.610960	10.385163	
0.100000	0.900000	2.338943	5.577607	97.622768	10.816740	
0.100000	0.900000	2.345588	5.622710	97.645246	10.981136	
0.100000	0.900000	2.352158	5.699542	97.667101	10.964386	
0.100000	0.900000	2.358656	5.774641	97.656250	10.860122	
0.100000	0.900000	2.365083	5.904261	97.614020	11.145939	
0.100000	0.900000	2.371441	5.961249	97.635417	11.660991	
0.100000	0.900000	2.377731	6.006440	97.656250	11.972710	
0.100000	0.900000	2.383956	6.077265	97.656250	12.137136	
0.100000	0.900000	2.390116	6.137966	97.676282	12.156084	
0.100000	0.900000	2.396213	6.198332	97.695807	12.644396	
0.100000	0.900000	2.402249	6.291216	97.666016	13.205671	
0.100000	0.900000	2.408225	6.363724	97.675540	13.454397	
0.100000	0.900000	2.414142	6.462227	97.665777	13.614695	
0.100000	0.900000	2.420001	6.493046	97.684488	13.855227	
0.100000	0.900000	2.425805	6.514293	97.712054	13.829324	
0.100000	0.900000	2.431553	6.569683	97.711397	14.184243	
0.100000	0.900000	2.437248	6.622810	97.710756	14.251696	
0.100000	0.900000	2.442890	6.683773	97.719109	14.234878	
0.100000	0.900000	2.448480	6.724164	97.736151	14.655025	
0.100000	0.900000	2.454019	6.830288	97.717697	14.874667	
0.100000	0.900000	2.459509	6.903655	97.699653	15.253890	
0.100000	0.900000	2.464951	6.967387	97.699176	15.493814	
0.100000	0.900000	2.470345	6.985531	97.724185	15.692398	
0.100000	0.900000	2.475692	7.114246	97.706653	15.921447	
0.100000	0.900000	2.480993	7.182031	97.706117	15.924552	
0.100000	0.900000	2.486250	7.245337	97.713816	16.002975	
0.100000	0.900000	2.491462	7.368917	97.696940	16.403500	
0.100000	0.900000	2.496631	7.467408	97.680412	16.536684	
0.100000	0.900000	2.501758	7.564379	97.672194	16.473684	
0.100000	0.900000	2.506842	7.634537	97.664141	16.368891	
0.100000	0.900000	2.511886	7.723831	97.656250	16.581167	
0.100000	0.900000	2.516890	7.774797	97.656250	16.750265	
0.100000	0.900000	2.521855	7.845811	97.663909	16.647532	
0.100000	0.900000	2.526780	7.885971	97.679005	16.570723	
0.100000	0.900000	2.531668	7.946383	97.686298	16.803051	
0.100000	0.900000	2.536517	8.060880	97.693452	16.964956	
0.100000	0.900000	2.541331	8.136571	97.670991	16.873640	
0.100000	0.900000	2.546108	8.260731	97.663551	17.071825	
0.100000	0.900000	2.550849	8.359778	97.663484	17.284513	
0.100000	0.900000	2.555555	8.430589	97.663417	17.670904	
0.100000	0.900000	2.560227	8.492464	97.670455	17.755114	
0.100000	0.900000	2.564865	8.544921	97.684403	18.200356	
0.100000	0.900000	2.569470	8.598443	97.698103	18.297436	
0.100000	0.900000	2.574042	8.632602	97.711560	18.448929	
0.100000	0.900000	2.578582	8.728314	97.704221	18.732813	
0.100000	0.900000	2.583090	8.784916	97.710598	18.842730	
0.100000	0.900000	2.587567	8.868505	97.696659	18.966759	
0.100000	0.900000	2.592013	8.941959	97.702991	19.263744	
0.100000	0.900000	2.596429	9.052563	97.709216	19.219275	
0.100000	0.900000	2.600815	9.115331	97.715336	19.256460	
0.100000	0.900000	2.605171	9.152536	97.721354	19.485064	
0.100000	0.900000	2.609499	9.299168	97.701446	19.966770	
0.100000	0.900000	2.613798	9.397561	97.694672	20.302094	
0.100000	0.900000	2.618069	9.462328	97.694360	20.137671	
0.100000	0.900000	2.622312	9.691281	97.656250	20.263752	
0.100000	0.900000	2.626528	9.854645	97.643750	20.683706	
0.100000	0.900000	2.630717	9.908846	97.650050	20.656170	
0.100000	0.900000	2.634879	9.952906	97.656250	21.195639	
0.100000	0.900000	2.639016	10.042754	97.656250	21.755457	
0.100000	0.900000	2.643126	10.109983	97.656250	22.093128	
0.100000	0.900000	2.647212	10.212449	97.662260	22.585697	
0.100000	0.900000	2.651272	10.245466	97.674141	22.859100	
0.100000	0.900000	2.655307	10.489031	97.644413	22.894665	
0.100000	0.900000	2.659318	10.553123	97.638628	23.145618	
0.100000	0.900000	2.663305	10.628808	97.632929	23.173225	
0.100000	0.900000	2.667269	10.673244	97.627315	23.451485	
0.100000	0.900000	2.671208	10.782385	97.604550	23.476299	
0.100000	0.900000	2.675125	10.860585	97.604927	23.726669	
0.100000	0.900000	2.679019	10.975287	97.593976	24.039215	
0.100000	0.900000	2.682891	11.028442	97.605665	24.194798	
0.100000	0.900000	2.686740	11.179066	97.589286	24.475183	
0.100000	0.900000	2.690567	11.276183	97.584220	24.557636	
0.100000	0.900000	2.694373	11.330492	97.595731	24.391159	
0.100000	0.900000	2.698157	11.411407	97.590691	24.539139	
0.100000	0.900000	2.701920	11.488226	97.591146	24.601589	
0.100000	0.900000	2.705662	11.539693	97.591595	24.642944	
0.100000	0.900000	2.709384	11.624365	97.592038	24.306871	
0.100000	0.900000	2.713085	11.682438	97.592474	24.462135	
0.100000	0.900000	2.716767	11.740457	97.598184	24.503519	
0.100000	0.900000	2.720428	11.824755	97.598574	24.530483	
0.100000	0.900000	2.724070	11.878966	97.598958	24.452692	
0.100000	0.900000	2.727692	11.943274	97.599338	24.525700	
0.100000	0.900000	2.731296	12.019376	97.599712	24.432241	
0.100000	0.900000	2.734880	12.068859	97.605188	24.901236	
0.100000	0.900000	2.738446	12.133978	97.610593	24.644953	
0.100000	0.900000	2.741993	12.316708	97.605847	24.551451	
0.100000	0.900000	2.745522	12.378897	97.616186	24.179844	
0.100000	0.900000	2.749033	12.465503	97.621417	24.603127	
0.100000	0.900000	2.752526	12.541862	97.616693	24.822296	
0.100000	0.900000	2.756001	12.576817	97.626769	25.045536	
0.100000	0.900000	2.759459	12.608686	97.636719	25.074993	
0.100000	0.900000	2.762900	12.719639	97.617430	25.290668	
0.100000	0.900000	2.766324	12.789076	97.622492	25.357307	
0.100000	0.900000	2.769731	12.932576	97.613113	25.335670	
0.100000	0.900000	2.773121	13.035092	97.608613	25.258873	
0.100000	0.900000	2.776494	13.100542	97.613636	25.431143	
0.100000	0.900000	2.779852	13.162465	97.618599	25.446861	
0.100000	0.900000	2.783193	13.250127	97.618825	25.548878	
0.100000	0.900000	2.786518	13.289321	97.623698	25.474998	
0.100000	0.900000	2.789827	13.423244	97.610022	25.272623	
0.100000	0.900000	2.793121	13.575790	97.596507	25.612385	
0.100000	0.900000	2.796400	13.638139	97.596857	25.462753	
0.100000	0.900000	2.799663	13.756997	97.588118	25.542850	
0.100000	0.900000	2.802910	13.830403	97.574964	25.763033	
0.100000	0.900000	2.806143	13.920042	97.575431	26.113361	
0.100000	0.900000	2.809361	14.009283	97.562500	26.440472	
0.100000	0.900000	2.812565	14.084197	97.558594	26.312002	
0.100000	0.900000	2.815754	14.124634	97.567973	26.288759	
0.100000	0.900000	2.818928	14.189137	97.568469	26.488010	
0.100000	0.900000	2.822088	14.283993	97.564595	26.454872	
0.100000	0.900000	2.825235	14.329277	97.573785	26.603321	
0.100000	0.900000	2.828367	14.493885	97.565608	26.875748	
0.100000	0.900000	2.831485	14.587296	97.570398	27.285183	
0.100000	0.900000	2.834590	14.628791	97.579406	27.567116	
0.100000	0.900000	2.837681	14.746273	97.575577	27.790453	
0.100000	0.900000	2.840759	14.822624	97.571791	27.805744	
0.100000	0.900000	2.843823	14.878736	97.576445	27.861761	
0.100000	0.900000	2.846874	14.912402	97.585227	28.029795	
0.100000	0.900000	2.849913	14.948765	97.593916	28.097073	
0.100000	0.900000	2.852938	14.985197	97.602513	28.316357	
0.100000	0.900000	2.855951	15.040649	97.598684	28.717735	
0.100000	0.900000	2.858951	15.082101	97.607166	29.255039	
0.100000	0.900000	2.861938	15.135109	97.611491	29.553917	
0.100000	0.900000	2.864913	15.263549	97.599579	29.571323	
0.100000	0.900000	2.867876	15.334587	97.603898	29.819914	
0.100000	0.900000	2.870826	15.390291	97.604167	30.125650	
0.100000	0.900000	2.873765	15.494492	97.604432	30.184345	
0.100000	0.900000	2.876691	15.572114	97.604695	30.533024	
0.100000	0.900000	2.879606	15.608587	97.608902	30.531368	
0.100000	0.900000	2.882509	15.670649	97.613065	30.777115	
0.100000	0.900000	2.885400	15.739611	97.617188	30.595737	
0.100000	0.900000	2.888279	15.773249	97.625155	30.869547	
0.100000	0.900000	2.891148	15.845247	97.621442	31.157883	
0.100000	0.900000	2.894005	15.888088	97.625462	31.313393	
0.100000	0.900000	2.896850	15.980242	97.625613	31.510742	
0.100000	0.900000	2.899685	16.038056	97.625762	31.178196	
0.100000	0.900000	2.902508	16.080708	97.629703	30.995546	
0.100000	0.900000	2.905321	16.170540	97.629831	31.053202	
0.100000	0.900000	2.908122	16.224078	97.633714	31.370781	
0.100000	0.900000	2.910913	16.330982	97.626346	31.056780	
0.100000	0.900000	2.913693	16.389570	97.630208	30.863768	
0.100000	0.900000	2.916463	16.460382	97.626629	30.886646	
0.100000	0.900000	2.919222	16.593135	97.619399	30.822359	
0.100000	0.900000	2.921971	16.706875	97.612236	30.987556	
0.100000	0.900000	2.924710	16.771469	97.612442	31.136889	
0.100000	0.900000	2.927438	16.823097	97.616279	31.359325	
0.100000	0.900000	2.930156	16.878851	97.616464	31.542788	
0.100000	0.900000	2.932864	16.919616	97.627448	31.742815	
0.100000	0.900000	2.935562	16.940119	97.638331	31.771336	
0.100000	0.900000	2.938251	16.982444	97.638413	32.054230	
0.100000	0.900000	2.940929	17.058969	97.631392	31.996399	
0.100000	0.900000	2.943598	17.137233	97.635040	32.174240	
0.100000	0.900000	2.946257	17.193682	97.631616	32.191284	
0.100000	0.900000	2.948906	17.341833	97.628223	32.130543	
0.100000	0.900000	2.951546	17.390218	97.635324	31.820698	
0.100000	0.900000	2.954177	17.460681	97.631944	32.001495	
0.100000	0.900000	2.956798	17.509234	97.635509	31.907558	
0.100000	0.900000	2.959410	17.545744	97.642483	31.961483	
0.100000	0.900000	2.962013	17.735743	97.642544	32.074524	
0.100000	0.900000	2.964607	17.763928	97.652838	32.061600	
0.100000	0.900000	2.967191	17.799895	97.659647	31.709854	
0.100000	0.900000	2.969767	17.842650	97.663014	31.944405	
0.100000	0.900000	2.972334	17.932450	97.666352	32.162308	
0.100000	0.900000	2.974892	18.025208	97.666309	32.249794	
0.100000	0.900000	2.977441	18.153397	97.659589	32.308601	
0.100000	0.900000	2.979982	18.199167	97.666223	32.178131	
0.100000	0.900000	2.982513	18.260668	97.666181	32.286324	
0.100000	0.900000	2.985037	18.313870	97.672732	32.588482	
0.100000	0.900000	2.987551	18.466738	97.672663	32.756615	
0.100000	0.900000	2.990058	18.586752	97.669325	32.650791	
0.100000	0.900000	2.992556	18.643863	97.669271	32.925877	
0.100000	0.900000	2.995045	18.820618	97.653008	32.942783	
0.100000	0.900000	2.997527	18.952816	97.646565	33.481514	
0.100000	0.900000	3.000000	19.018952	97.649820	33.212833	
0.100000	0.900000	3.002465	19.055488	97.659452	33.469101	
0.100000	0.900000	3.004922	19.130428	97.662628	33.643093	
0.100000	0.900000	3.007371	19.191988	97.668953	33.844109	
0.100000	0.900000	3.009812	19.245206	97.675228	34.068768	
0.100000	0.900000	3.012245	19.351888	97.668851	34.083649	
0.100000	0.900000	3.014671	19.432724	97.668800	34.160610	
0.100000	0.900000	3.017088	19.455543	97.675000	34.466202	
0.100000	0.900000	3.019498	19.579353	97.674925	34.655479	
0.100000	0.900000	3.021900	19.708492	97.677951	34.666309	
0.100000	0.900000	3.024295	19.860714	97.671690	34.835785	
0.100000	0.900000	3.026682	19.913131	97.674705	34.694527	
0.100000	0.900000	3.029061	20.010005	97.668505	35.002029	
0.100000	0.900000	3.031433	20.066917	97.671509	35.300198	
0.100000	0.900000	3.033798	20.117105	97.674489	35.298927	
0.100000	0.900000	3.036155	20.220287	97.671391	35.444160	
0.100000	0.900000	3.038505	20.284281	97.671332	35.549316	
0.100000	0.900000	3.040848	20.329807	97.674279	35.637047	
0.100000	0.900000	3.043183	20.385297	97.677203	35.579910	
0.100000	0.900000	3.045512	20.448824	97.677123	35.706718	
0.100000	0.900000	3.047833	20.496176	97.677044	36.089558	
0.100000	0.900000	3.050147	20.546880	97.676965	36.147991	
0.100000	0.900000	3.052454	20.714560	97.665094	36.057571	
0.100000	0.900000	3.054755	20.796550	97.662124	35.886879	
0.100000	0.900000	3.057048	21.002917	97.653324	36.060139	
0.100000	0.900000	3.059334	21.087341	97.656250	36.277435	
0.100000	0.900000	3.061614	21.155546	97.659154	36.594162	
0.100000	0.900000	3.063887	21.210972	97.659144	36.688011	
0.100000	0.900000	3.066153	21.269647	97.659133	36.849182	
0.100000	0.900000	3.068413	21.319584	97.661994	36.663006	
0.100000	0.900000	3.070666	21.395353	97.664835	36.423672	
0.100000	0.900000	3.072912	21.447271	97.664804	36.672871	
0.100000	0.900000	3.075152	21.510820	97.664773	36.927074	
0.100000	0.900000	3.077385	21.581810	97.667572	37.203072	
0.100000	0.900000	3.079612	21.617492	97.673172	37.505653	
0.100000	0.900000	3.081832	21.652576	97.678732	37.385933	
0.100000	0.900000	3.084046	21.681815	97.687052	36.980438	
0.100000	0.900000	3.086254	21.733084	97.689732	37.134613	
0.100000	0.900000	3.088455	21.800136	97.692393	36.726925	
0.100000	0.900000	3.090650	21.937049	97.686724	36.760880	
0.100000	0.900000	3.092839	21.963822	97.692138	37.202385	
0.100000	0.900000	3.095021	22.081125	97.686510	37.042343	
0.100000	0.900000	3.097198	22.178006	97.672697	37.364441	
0.100000	0.900000	3.099368	22.287585	97.669908	37.673195	
0.100000	0.900000	3.101533	22.413060	97.664416	37.422836	
0.100000	0.900000	3.103691	22.574481	97.658963	37.556381	
0.100000	0.900000	3.105844	22.631575	97.656250	37.485954	
0.100000	0.900000	3.107990	22.697207	97.661638	37.592442	
0.100000	0.900000	3.110130	22.782416	97.664304	37.820992	
0.100000	0.900000	3.112265	22.815051	97.669628	38.487762	
0.100000	0.900000	3.114394	22.940261	97.661583	38.934700	
0.100000	0.900000	3.116517	22.995784	97.664222	39.236858	
0.100000	0.900000	3.118634	23.062614	97.666843	39.491390	
0.100000	0.900000	3.120745	23.100688	97.672086	39.732166	
0.100000	0.900000	3.122851	23.204649	97.669402	39.803997	
0.100000	0.900000	3.124951	23.267839	97.669358	40.090969	
0.100000	0.900000	3.127046	23.341311	97.671927	40.225056	
0.100000	0.900000	3.129135	23.398824	97.674479	40.228706	
0.100000	0.900000	3.131218	23.474072	97.671823	40.546196	
0.100000	0.900000	3.133296	23.569564	97.671772	41.114902	
0.100000	0.900000	3.135368	23.636574	97.671720	41.637260	
0.100000	0.900000	3.137435	23.666562	97.679379	41.538231	
0.100000	0.900000	3.139496	23.768221	97.679303	41.373062	
0.100000	0.900000	3.141552	23.804358	97.684334	41.668991	
0.100000	0.900000	3.143603	23.890488	97.684243	41.805763	
0.100000	0.900000	3.145648	23.948752	97.686688	41.787132	
0.100000	0.900000	3.147688	24.063087	97.684061	41.943916	
0.100000	0.900000	3.149723	24.111778	97.686492	42.116013	
0.100000	0.900000	3.151752	24.194111	97.688907	42.172966	
0.100000	0.900000	3.153777	24.264632	97.688802	42.472862	
0.100000	0.900000	3.155796	24.428020	97.678714	42.682999	
0.100000	0.900000	3.157810	24.479831	97.681131	42.734222	
0.100000	0.900000	3.159818	24.559391	97.673611	42.879036	
0.100000	0.900000	3.161822	24.636307	97.673556	43.068512	
0.100000	0.900000	3.163821	24.776780	97.671037	43.115082	
0.100000	0.900000	3.165814	24.823417	97.673447	43.189377	
0.100000	0.900000	3.167803	24.900823	97.675842	43.630661	
0.100000	0.900000	3.169786	24.927960	97.683105	43.697067	
0.100000	0.900000	3.171765	25.009003	97.680588	43.708076	
0.100000	0.900000	3.173739	25.045667	97.685365	43.703712	
0.100000	0.900000	3.175708	25.096870	97.690112	43.404945	
0.100000	0.900000	3.177672	25.161199	97.690008	43.430458	
0.100000	0.900000	3.179631	25.235503	97.689904	43.752903	
0.100000	0.900000	3.181585	25.328324	97.692197	43.671890	
0.100000	0.900000	3.183534	25.366530	97.696865	43.702888	
0.100000	0.900000	3.185479	25.456290	97.699123	43.307400	
0.100000	0.900000	3.187419	25.548717	97.696619	43.679611	
0.100000	0.900000	3.189354	25.598768	97.694129	43.520645	
0.100000	0.900000	3.191285	25.649316	97.698735	43.489853	
0.100000	0.900000	3.193211	25.671129	97.705666	43.510281	
0.100000	0.900000	3.195132	25.784507	97.707864	43.499710	
0.100000	0.900000	3.197049	25.874479	97.705371	43.504623	
0.100000	0.900000	3.198961	25.902630	97.709888	43.555084	
0.100000	0.900000	3.200869	25.979662	97.709728	43.444893	
0.100000	0.900000	3.202772	26.022134	97.709570	43.366341	
0.100000	0.900000	3.204670	26.159269	97.707101	43.315292	
0.100000	0.900000	3.206564	26.229603	97.709255	43.096558	
0.100000	0.900000	3.208454	26.345225	97.702206	43.250156	
0.100000	0.900000	3.210339	26.392510	97.706653	43.600536	
0.100000	0.900000	3.212220	26.481194	97.708790	43.607422	
0.100000	0.900000	3.214096	26.550957	97.708637	43.806385	
0.100000	0.900000	3.215968	26.633105	97.706214	44.274223	
0.100000	0.900000	3.217835	26.742177	97.703804	44.136993	
0.100000	0.900000	3.219699	26.787002	97.705925	43.991314	
0.100000	0.900000	3.221558	26.815946	97.710285	44.220818	
0.100000	0.900000	3.223412	26.836772	97.716864	44.599632	
0.100000	0.900000	3.225263	26.862841	97.721168	44.925514	
0.100000	0.900000	3.227109	26.894819	97.725446	45.338455	
0.100000	0.900000	3.228951	26.934560	97.729701	45.472641	
0.100000	0.900000	3.230789	27.036839	97.729492	45.775421	
0.100000	0.900000	3.232622	27.099800	97.731498	45.672600	
0.100000	0.900000	3.234452	27.143188	97.733492	45.551704	
0.100000	0.900000	3.236277	27.266741	97.733275	45.735924	
0.100000	0.900000	3.238098	27.337486	97.728669	45.527191	
0.100000	0.900000	3.239915	27.362177	97.730655	45.518974	
0.100000	0.900000	3.241728	27.398324	97.732629	45.561783	
0.100000	0.900000	3.243537	27.428344	97.736769	45.751915	
0.100000	0.900000	3.245342	27.451519	97.740885	46.069878	
0.100000	0.900000	3.247143	27.574889	97.736323	46.174454	
0.100000	0.900000	3.248940	27.677006	97.731785	46.313995	
0.100000	0.900000	3.250733	27.853025	97.725121	46.419518	
0.100000	0.900000	3.252522	27.919837	97.729224	46.599373	
0.100000	0.900000	3.254307	27.958589	97.731164	46.619396	
0.100000	0.900000	3.256089	28.004830	97.730960	46.556877	
0.100000	0.900000	3.257866	28.042838	97.732885	46.856606	
0.100000	0.900000	3.259639	28.133513	97.728431	46.828384	
0.100000	0.900000	3.261409	28.158134	97.734587	47.057793	
0.100000	0.900000	3.263175	28.189788	97.740709	47.345749	
0.100000	0.900000	3.264937	28.219653	97.744693	47.505096	
0.100000	0.900000	3.266695	28.336645	97.744456	47.642342	
0.100000	0.900000	3.268449	28.361878	97.746314	47.342888	
0.100000	0.900000	3.270200	28.417223	97.748162	47.229225	
0.100000	0.900000	3.271947	28.483157	97.747917	47.467857	
0.100000	0.900000	3.273690	28.523225	97.749751	47.471943	
0.100000	0.900000	3.275430	28.550145	97.753647	47.847099	
0.100000	0.900000	3.277165	28.671708	97.749256	47.969566	
0.100000	0.900000	3.278898	28.697430	97.755195	47.951393	
0.100000	0.900000	3.280626	28.720053	97.759046	48.269279	
0.100000	0.900000	3.282351	28.777400	97.760827	48.788956	
0.100000	0.900000	3.284072	28.790758	97.766688	49.264114	
0.100000	0.900000	3.285790	28.891497	97.762320	49.870766	
0.100000	0.900000	3.287504	28.940076	97.762044	50.283905	
0.100000	0.900000	3.289214	28.992906	97.763799	50.601105	
0.100000	0.900000	3.290921	29.058447	97.765544	50.517326	
0.100000	0.900000	3.292624	29.099216	97.769299	50.794685	
0.100000	0.900000	3.294324	29.189415	97.769008	50.909931	
0.100000	0.900000	3.296021	29.407998	97.762693	51.241905	
0.100000	0.900000	3.297713	29.455940	97.766426	51.449341	
0.100000	0.900000	3.299403	29.529115	97.766145	51.306389	
0.100000	0.900000	3.301089	29.601709	97.765864	51.579556	
0.100000	0.900000	3.302771	29.661009	97.769561	51.788651	
0.100000	0.900000	3.304450	29.761855	97.771256	51.900452	
0.100000	0.900000	3.306126	29.848443	97.768987	51.973892	
0.100000	0.900000	3.307798	30.017071	97.764757	52.301559	
0.100000	0.900000	3.309467	30.086208	97.760548	52.493038	
0.100000	0.900000	3.311133	30.131258	97.760286	52.770618	
0.100000	0.900000	3.312795	30.166198	97.761983	53.253567	
0.100000	0.900000	3.314454	30.202143	97.765625	52.994881	
0.100000	0.900000	3.316110	30.265888	97.767300	53.390320	
0.100000	0.900000	3.317762	30.350692	97.765081	53.536518	
0.100000	0.900000	3.319411	30.394778	97.764811	53.665318	
0.100000	0.900000	3.321057	30.453561	97.764542	54.268738	
0.100000	0.900000	3.322699	30.517346	97.766204	54.858498	
0.100000	0.900000	3.324338	30.645612	97.760160	54.917099	
0.100000	0.900000	3.325974	30.718617	97.757985	55.372581	
0.100000	0.900000	3.327607	30.796959	97.759651	55.552460	
0.100000	0.900000	3.329237	30.820476	97.765128	55.687134	
0.100000	0.900000	3.330863	30.873146	97.766768	55.688465	
0.100000	0.900000	3.332486	30.923544	97.768400	56.086853	
0.100000	0.900000	3.334106	31.042558	97.762439	56.458118	
0.100000	0.900000	3.335723	31.084802	97.764074	56.611275	
0.100000	0.900000	3.337337	31.157123	97.765700	56.279663	
0.100000	0.900000	3.338948	31.222396	97.765437	56.463470	
0.100000	0.900000	3.340555	31.260872	97.767052	56.825050	
0.100000	0.900000	3.342160	31.322975	97.764913	56.905884	
0.100000	0.900000	3.343761	31.411518	97.760915	57.046680	
0.100000	0.900000	3.345360	31.449090	97.762530	57.169724	
0.100000	0.900000	3.346955	31.567073	97.760417	57.240639	
0.100000	0.900000	3.348547	31.609751	97.762025	57.416874	
0.100000	0.900000	3.350136	31.644397	97.765477	57.707733	
0.100000	0.900000	3.351723	31.792949	97.765219	57.795372	
0.100000	0.900000	3.353306	31.852089	97.764962	58.088951	
0.100000	0.900000	3.354886	31.972906	97.762868	58.558731	
0.100000	0.900000	3.356463	32.008359	97.766285	58.975597	
0.100000	0.900000	3.358038	32.092648	97.764198	59.026798	
0.100000	0.900000	3.359609	32.181258	97.760295	58.885239	
0.100000	0.900000	3.361178	32.250410	97.760052	58.732975	
0.100000	0.900000	3.362743	32.290219	97.763445	58.732849	
