Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000518	0.002459	24.956000	10.000000	
0.000468	0.002191	32.192000	18.620000	
0.000398	0.002010	42.894000	32.760000	
0.000360	0.001599	48.974000	41.880000	
0.000330	0.001374	53.306000	51.420000	
0.000298	0.001809	58.562000	46.350000	
0.000279	0.001518	61.382000	52.640000	
0.000244	0.001046	66.486000	63.090000	
0.000220	0.001019	70.122000	64.870000	
0.000202	0.000914	72.228000	68.640000	
0.000185	0.000874	74.782000	70.780000	
0.000171	0.000827	76.766000	72.170000	
0.000156	0.000887	78.970000	71.130000	
0.000148	0.000909	80.080000	71.010000	
0.000140	0.000717	81.330000	76.760000	
0.000128	0.000690	82.854000	77.020000	
0.000121	0.000770	83.912000	74.110000	
0.000117	0.000614	84.306000	79.210000	
0.000108	0.000933	85.496000	72.040000	
0.000104	0.000626	85.734000	79.330000	
